lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
kirjandus;NOUN;O;8;no;71109;4325;932020281;23.943305680284933
.;PUNCT;O;202;no;1;4325;932020281;46656.14316201813
tere;INTJ;O;1;yes;156408;4325;932020281;1.3755434798012354
taas;ADV;O;1;no;242975;4325;932020281;0.887338292928107
kuulama;VERB;O;3;no;202805;4325;932020281;3.1777242818856903
tähestik;NOUN;O;1;no;4983;4325;932020281;36.58956837468935
mina;PRON;O;60;yes;11806985;4325;932020281;1.0950867220502114
saade;NOUN;O;5;no;136694;4325;932020281;7.835815579937242
osalema;VERB;O;1;no;356286;4325;932020281;0.6058709995623232
peeter;PROPN;O;2;no;68989;4325;932020281;6.177313431666504
olesk;PROPN;O;2;no;3307;4325;932020281;101.8924253968785
teine;ADJ;O;3;yes;2488232;4325;932020281;0.26009538591710973
pool;NUM;O;1;yes;622239;4325;932020281;0.3473011933573741
laut;NOUN;O;1;no;11168;4325;932020281;17.88658481417331
,;PUNCT;O;356;no;1;4325;932020281;82224.91648878127
olema;AUX;O;237;yes;44175299;4325;932020281;1.1561305090840872
mart;PROPN;O;4;no;77210;4325;932020281;11.042920212342018
tummela;PROPN;O;1;no;1;4325;932020281;231.96498877533367
ülikoolikaaslane;NOUN;O;1;no;303;4325;932020281;175.24249790787337
ja;CCONJ;O;111;yes;30008401;4325;932020281;0.7971183525791318
rääkima;VERB;O;9;no;1111753;4325;932020281;1.743886323144605
eesti;ADJ;O;2;no;3051164;4325;932020281;0.14151719174873176
läbi;ADP;O;2;yes;954418;4325;932020281;0.4521107955915511
täht;NOUN;O;6;no;97055;4325;932020281;13.204893147483892
tänane;ADJ;O;6;no;182212;4325;932020281;7.064976135533576
ka;ADV;O;57;yes;7949676;4325;932020281;1.5450648625186894
nagu;SCONJ;O;37;yes;1703742;4325;932020281;4.677894200507901
kust;PROPN;O;3;yes;188383;4325;932020281;3.4198030114304
viimane;ADJ;O;1;no;977416;4325;932020281;0.22121784326518235
