lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;5;yes;156408;853;932020281;34.72811560119247
õhtu;NOUN;O;1;no;324267;853;932020281;3.3627718124192634
,;PUNCT;O;82;no;1;853;932020281;96029.26783654575
mina;PRON;O;27;yes;11806985;853;932020281;2.4985067298795443
ikka;ADV;O;6;yes;1124710;853;932020281;5.824907362575221
hiiu;PROPN;O;2;no;18823;853;932020281;110.66595459161677
maidki;PROPN;O;1;no;1;853;932020281;1172.0753783135685
rääkimine;NOUN;O;1;no;19710;853;932020281;52.97786185366199
soonitsin;NOUN;O;1;no;1;853;932020281;1172.0753783135685
üsna;ADV;O;1;yes;309327;853;932020281;3.5247004191429028
pikk;ADJ;O;2;no;403450;853;932020281;5.406294216183118
vahe;NOUN;O;1;no;183932;853;932020281;5.915537794564032
sisse;ADV;O;1;yes;548285;853;932020281;1.9911438619797248
jääma;VERB;O;4;no;1700286;853;932020281;2.569620285202578
.;PUNCT;O;32;no;1;853;932020281;37475.44533146416
aga;CCONJ;O;10;yes;4573369;853;932020281;2.3888486475410846
uskuma;VERB;O;1;no;337650;853;932020281;3.2298528371935356
siiski;ADV;O;1;yes;567432;853;932020281;1.9240663726156426
et;SCONJ;O;33;yes;12219169;853;932020281;2.9507111727199113
ei;AUX;O;8;yes;10371475;853;932020281;0.8428165836105636
olema;AUX;O;44;yes;44175299;853;932020281;1.0883003453655133
täitsa;ADV;O;2;no;121875;853;932020281;17.801980476126346
ununema;VERB;O;1;no;12834;853;932020281;79.43981459453926
mitte;ADV;O;1;yes;1399096;853;932020281;0.7811058657296134
nüüd;ADV;O;7;yes;1119295;853;932020281;6.828436050566214
sügis;NOUN;O;1;no;134976;853;932020281;8.046398561072916
ka;ADV;O;10;yes;7949676;853;932020281;1.3743996406148904
juba;ADV;O;2;yes;1852141;853;932020281;1.17977443600258
käeõhtud;ADJ;O;1;no;1;853;932020281;1172.0753783135685
ja;CCONJ;O;32;yes;30008401;853;932020281;1.1651492057531714
pime;ADJ;O;1;no;71454;853;932020281;15.10747647932717
noh;INTJ;O;1;yes;116046;853;932020281;9.348509200278617
just;ADV;O;2;yes;812006;853;932020281;2.6892679673389246
paras;ADJ;O;1;no;58643;853;932020281;18.356185086790052
aeg;NOUN;O;4;no;2446460;853;932020281;1.7861806765081762
hakkama;VERB;O;3;yes;1534212;853;932020281;2.135855797633727
raamat;NOUN;O;7;no;523824;853;932020281;14.577057288469023
lugemine;NOUN;O;2;no;113684;853;932020281;19.074193747207115
peale;ADP;O;1;yes;1213606;853;932020281;0.9004000538198834
mõtlema;VERB;O;2;no;868033;853;932020281;2.5158759286612633
üks;DET;O;1;yes;3227082;853;932020281;0.3387748912974397
uus;ADJ;O;1;no;1948565;853;932020281;0.5609498693512649
draamandus;NOUN;O;1;no;1;853;932020281;1172.0753783135685
plaanesing;NOUN;O;1;no;1;853;932020281;1172.0753783135685
jutt;NOUN;O;1;no;338783;853;932020281;3.2190807987316705
tehia;PROPN;O;1;no;1;853;932020281;1172.0753783135685
kaks;NUM;O;3;no;1334057;853;932020281;2.456084811266659
päev;NOUN;O;3;no;1364591;853;932020281;2.401165126637846
süüdlane;NOUN;O;1;no;11603;853;932020281;87.24119102422912
merike;PROPN;O;1;no;11362;853;932020281;88.951382365733
heinsoo;PROPN;O;1;no;845;853;932020281;615.3953956068029
lili;PROPN;O;1;no;1102;853;932020281;537.6397222006398
käär;PROPN;O;1;no;2496;853;932020281;319.0092266631217
kes;PRON;O;4;yes;3572087;853;932020281;1.2234707706992372
asi;NOUN;O;9;no;1426594;853;932020281;6.8893138110798615
kogubama;VERB;O;1;no;1;853;932020281;1172.0753783135685
plats;NOUN;O;1;yes;64219;853;932020281;16.785156918658803
no;INTJ;O;6;no;322221;853;932020281;20.289955779640756
keek;NOUN;O;1;no;120;853;932020281;1039.495263140566
sina;PRON;O;9;yes;3764412;853;932020281;2.6118927445210764
kaas;NOUN;O;1;no;53273;853;932020281;20.174701405113698
saama;AUX;O;2;yes;7285159;853;932020281;0.3000522737484687
lugema;VERB;O;2;no;754128;853;932020281;2.895409793462517
see;PRON;O;24;yes;18819336;853;932020281;1.3934044869675999
lasteraamat;NOUN;O;1;no;9687;853;932020281;102.98220267871311
siin;ADV;O;6;yes;862092;853;932020281;7.597425259871638
veel;ADV;O;5;yes;1878717;853;932020281;2.906990802035835
teine;DET;O;1;yes;2488232;853;932020281;0.4393322777917442
nimi;NOUN;O;1;no;538710;853;932020281;2.026473213219883
ära;ADV;O;1;yes;1434107;853;932020281;0.7620490337699467
liimitama;VERB;O;1;no;104;853;932020281;1055.548929767821
viis;NOUN;O;2;no;476964;853;932020281;4.574652402604519
kujundama;VERB;O;1;no;69724;853;932020281;15.477380334728213
roberta;PROPN;O;1;no;1397;853;932020281;469.54082270067926
laas;PROPN;O;1;no;7271;853;932020281;133.31310436477358
toimetaja;NOUN;O;1;no;31005;853;932020281;34.24145675474599
kadri;PROPN;O;1;no;37911;853;932020281;28.15358051243572
tüür;PROPN;O;1;no;6690;853;932020281;143.47509695734266
