lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
kordama;VERB;O;1;no;53197;3786;932020281;4.565157030534959
1983.;ADJ;O;2;no;1;3786;932020281;528.6947612476957
aasta;NOUN;O;5;no;4056916;3786;932020281;0.30356220838689313
kava;NOUN;O;2;no;132757;3786;932020281;3.689778963640583
olnud;ADJ;O;1;yes;24;3786;932020281;258.4751415872699
keskööprogramm;NOUN;O;1;no;172;3786;932020281;223.82512508552054
,;PUNCT;O;296;no;1;3786;932020281;78099.9822175043
mis;PRON;O;25;yes;9028438;3786;932020281;0.6816996575314627
marje;PROPN;O;2;no;4784;3786;932020281;86.29831778977781
lenk;PROPN;O;2;no;1736;3786;932020281;184.8872507512071
ajama;VERB;O;5;no;269064;3786;932020281;4.562323937415336
jutt;NOUN;O;5;no;338783;3786;932020281;3.6260077794498886
viktor;PROPN;O;1;no;17357;3786;932020281;13.511247387509885
kingissepa;PROPN;O;1;no;2223;3786;932020281;78.32199335766379
nimeline;ADJ;O;1;no;33006;3786;932020281;7.281140014820434
tallinn;PROPN;O;5;no;826987;3786;932020281;1.4878379118730722
riiklik;ADJ;O;1;no;147127;3786;932020281;1.6689795530376552
akadeemiline;ADJ;O;1;no;32778;3786;932020281;7.330386497306673
draamateater;NOUN;O;3;no;8131;3786;932020281;81.59072461346615
näitleja;NOUN;O;34;no;86048;3786;932020281;96.23931494157112
eesti;PROPN;O;2;no;3051164;3786;932020281;0.16162104056514498
nsv;PROPN;O;2;no;30521;3786;932020281;15.683165886632935
teeneline;ADJ;O;2;no;1553;3786;932020281;198.50257902283616
kunstnikutee;NOUN;O;1;no;169;3786;932020281;224.43499157648716
nuga;NOUN;O;1;no;30360;3786;932020281;7.896820827571051
.;PUNCT;O;177;no;1;3786;932020281;46702.08015187662
võima;AUX;O;11;yes;3045930;3786;932020281;0.8890662037100434
arvama;VERB;O;2;no;778296;3786;932020281;0.6330405502161853
et;SCONJ;O;67;yes;12219169;3786;932020281;1.3497996150791014
sina;PRON;O;28;yes;3764412;3786;932020281;1.8308671890406096
nimi;NOUN;O;7;no;538710;3786;932020281;3.195007349239851
olema;AUX;O;146;yes;44175299;3786;932020281;0.813617367143734
klassipäevik;NOUN;O;1;no;138;3786;932020281;230.9371905183324
kui;SCONJ;O;38;yes;8931430;3786;932020281;1.047382469838162
mitte;ADV;O;14;yes;1399096;3786;932020281;2.4623710177885907
esimene;ADJ;O;11;no;1425681;3786;932020281;1.8988064815684758
siis;ADV;O;33;yes;4827992;3786;932020281;1.6825118958413101
päris;ADJ;O;3;yes;460557;3786;932020281;1.602331495260872
algus;NOUN;O;3;no;555196;3786;932020281;1.329654980412058
küll;ADV;O;2;yes;1083797;3786;932020281;0.45475222426958545
