lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
ferdinand;PROPN;O;8;no;3822;1777;932020281;882.80208218907
veike;PROPN;O;1;no;539;1777;932020281;357.182630237549
kuulama;VERB;O;2;no;202805;1777;932020281;5.153279283615935
praegu;ADV;O;5;yes;544031;1777;932020281;4.813879633566865
see;PRON;O;50;yes;18819336;1777;932020281;1.3934698290687446
buratino;PROPN;O;17;no;998;1777;932020281;4620.302152260178
laul;NOUN;O;2;no;164453;1777;932020281;6.348300251956584
,;PUNCT;O;183;no;1;1777;932020281;102873.17832293037
mis;PRON;O;13;yes;9028438;1777;932020281;0.755236893782811
olema;AUX;O;88;yes;44175299;1777;932020281;1.044818169462999
eesti;PROPN;O;4;no;3051164;1777;932020281;0.6876898687365651
raadio;PROPN;O;1;no;68185;1777;932020281;7.601932070627692
fonoteek;NOUN;O;1;no;445;1777;932020281;381.56510862628204
.;PUNCT;O;59;no;1;1777;932020281;33167.4392795146
ja;CCONJ;O;84;yes;30008401;1777;932020281;1.4681487691622996
kas;ADV;O;3;yes;2001493;1777;932020281;0.7862489845028702
sina;PRON;O;28;yes;3764412;1777;932020281;3.9004872808745374
mäletama;VERB;O;1;no;147820;1777;932020281;3.532206770084926
millal;ADV;O;1;yes;126295;1777;932020281;4.129805853661298
esimene;ADJ;O;4;no;1425681;1777;932020281;1.4712437652819224
kord;NOUN;O;5;no;1307042;1777;932020281;2.0056869201531957
eeter;NOUN;O;1;no;26126;1777;932020281;19.418379010873448
kuulma;VERB;O;4;no;283532;1777;932020281;7.378421740243624
siis;ADV;O;24;yes;4827992;1777;932020281;2.606939540790922
rääkima;VERB;O;5;no;1111753;1777;932020281;2.357708009509534
edasi;ADV;O;1;yes;604955;1777;932020281;0.8671961529340508
kuidas;ADV;O;9;yes;1325101;1777;932020281;3.5605070186372307
sündima;VERB;O;2;no;211876;1777;932020281;4.933619346363778
jah;ADV;O;2;yes;416617;1777;932020281;2.5144682777920333
1954.;ADJ;O;1;no;1;1777;932020281;563.1419850136767
aasta;NOUN;O;2;no;4056916;1777;932020281;0.25873659158063095
aprill;NOUN;O;1;no;200734;1777;932020281;2.6054111266153708
lõpp;NOUN;O;1;no;549360;1777;932020281;0.9548073999547686
see;DET;O;25;yes;18819336;1777;932020281;0.696759675613226
aeg;NOUN;O;6;no;2446460;1777;932020281;1.2862170143202982
kasvama;VERB;O;1;no;318848;1777;932020281;1.6430760515890082
mitu;DET;O;5;yes;814408;1777;932020281;3.217536633947717
põlvkond;NOUN;O;1;no;67004;1777;932020281;7.734084082745512
kuulaja;NOUN;O;1;no;29760;1777;932020281;17.11920193880568
kes;PRON;O;12;yes;3572087;1777;932020281;1.7617657388284056
võib-olla;ADV;O;2;yes;138681;1777;932020281;7.520170853739493
ei;AUX;O;22;yes;10371475;1777;932020281;1.112541303069137
isegi;ADV;O;1;yes;696839;1777;932020281;0.7530018843269887
aleksei;PROPN;O;2;no;15784;1777;932020281;62.80883537291976
tolstoi;PROPN;O;2;no;2076;1777;932020281;349.03812735287767
kuuldemäng;NOUN;O;4;no;2305;1777;932020281;648.4035716050658
puunupuratiinus;NOUN;O;1;no;1;1777;932020281;563.1419850136767
teadma;VERB;O;3;no;1482710;1777;932020281;1.0611755512565524
tema;PRON;O;28;yes;9154483;1777;932020281;1.6041519064607375
ka;ADV;O;10;yes;7949676;1777;932020281;0.6598037200542531
et;SCONJ;O;45;yes;12219169;1777;932020281;1.9314915038737857
lõik;NOUN;O;1;no;57576;1777;932020281;8.980356719931356
mängima;VERB;O;4;no;537718;1777;932020281;3.896584855716692
küll;ADV;O;1;yes;1083797;1777;932020281;0.484381705731674
too;DET;O;1;yes;164945;1777;932020281;3.167544800420687
laps;NOUN;O;7;no;1520720;1777;932020281;2.4134086381578497
aga;CCONJ;O;11;yes;4573369;1777;932020281;1.261467401404088
hääl;NOUN;O;11;no;205532;1777;932020281;27.94836414325582
tegema;VERB;O;21;yes;3824221;1777;932020281;2.879686195842261
tegelikult;ADV;O;1;no;475760;1777;932020281;1.1022271629188016
kunagine;ADJ;O;1;no;41155;1777;932020281;12.484202720750899
raadio;NOUN;O;5;no;68185;1777;932020281;37.95572166902211
helirežissöör;NOUN;O;1;no;1969;1777;932020281;181.1165873405207
eero;PROPN;O;3;no;9718;1777;932020281;147.83113996016206
sepling;PROPN;O;5;no;169;1777;932020281;2382.686704004313
nüüd;ADV;O;17;yes;1119295;1777;932020281;7.9602408233049635
kena;ADJ;O;1;no;90103;1777;932020281;5.771656791842556
tuletama;VERB;O;1;no;77093;1777;932020281;6.73403084303081
meel;NOUN;O;2;no;391428;1777;932020281;2.6758938516921034
väga;ADV;O;8;yes;2228455;1777;932020281;1.8825170168555483
tore;ADJ;O;1;no;251855;1777;932020281;2.0785200621309365
laulusõna;NOUN;O;1;no;3713;1777;932020281;113.1153065681003
jaoks;ADP;O;1;yes;839975;1777;932020281;0.624828762786142
nii;ADV;O;26;yes;3438422;1777;932020281;3.9651907402280444
