lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
carlos;PROPN;O;1;no;586;6171;932020281;100.1069059013167
santana;PROPN;O;3;no;38;6171;932020281;468.06124429585196
olema;AUX;O;301;yes;44175299;6171;932020281;1.029097575937667
siis;ADV;O;73;yes;4827992;6171;932020281;2.2833843261113174
tänane;ADJ;O;2;no;182212;6171;932020281;1.6544171418036113
saade;NOUN;O;10;no;136694;6171;932020281;10.980881003817053
oma;PRON;O;35;yes;4547218;6171;932020281;1.1624643551317715
igihaljas;ADJ;O;1;no;2890;6171;932020281;39.76020592611746
mood;NOUN;O;10;no;113684;6171;932020281;13.185372760539787
lahti;ADV;O;3;no;266613;6171;932020281;1.6970186895656278
lööma;VERB;O;1;no;276199;6171;932020281;0.5483482623932588
ja;CCONJ;O;246;yes;30008401;6171;932020281;1.2381106940607036
valimistepäev;NOUN;O;1;no;150;6171;932020281;140.44497695173732
hommik;NOUN;O;5;no;260284;6171;932020281;2.8945142231109258
jutusaa;NOUN;O;1;no;1;6171;932020281;162.87353717915303
stuudio;NOUN;O;5;no;41667;6171;932020281;17.74908157559246
täna;ADV;O;4;no;620316;6171;932020281;0.9739446615680978
margit;PROPN;O;2;no;13449;6171;932020281;21.06920097818299
kilumets;PROPN;O;2;no;1614;6171;932020281;119.00793125367672
moekunstnik;NOUN;O;10;no;2273;6171;932020281;471.5274223672138
liivia;PROPN;O;8;no;419;6171;932020281;895.0201432570933
reskin;PROPN;O;1;no;1;6171;932020281;162.87353717915303
,;PUNCT;O;681;no;1;6171;932020281;110237.60763488626
tere;INTJ;O;2;yes;156408;6171;932020281;1.9257440416658174
.;PUNCT;O;185;no;1;6171;932020281;29947.801587146958
mina;PRON;O;249;yes;11806985;6171;932020281;3.1849794463223615
arutama;VERB;O;1;no;115498;6171;932020281;1.3051987198799457
see;DET;O;96;yes;18819336;6171;932020281;0.7704476974828336
kokku;ADV;O;2;yes;904646;6171;932020281;0.3345891792710418
leppima;VERB;O;1;no;119297;6171;932020281;1.2639570136326936
päris;ADV;O;9;yes;460557;6171;932020281;2.9474648340733616
mitu;DET;O;3;yes;814408;6171;932020281;0.5568583516366518
kord;NOUN;O;10;no;1307042;6171;932020281;1.1554166430690276
kas;ADV;O;15;yes;2001493;6171;932020281;1.1318358462896723
haapsalu;ADJ;O;1;no;82327;6171;932020281;1.825199394773999
kust;ADV;O;3;yes;188383;6171;932020281;2.39827193343221
sina;PRON;O;109;yes;3764412;6171;932020281;4.372363291228915
tulema;VERB;O;25;yes;3338518;6171;932020281;1.1309465109458765
lõppkokkuvõte;NOUN;O;1;no;12524;6171;932020281;11.293406984599455
tallinn;PROPN;O;12;no;826987;6171;932020281;2.1902136484433434
lähedal;ADV;O;1;yes;113584;6171;932020281;1.3270135746375615
või;CCONJ;O;42;yes;4123906;6171;932020281;1.5380696893289907
tema;PRON;O;36;yes;9154483;6171;932020281;0.5939757576764615
ikkagi;ADV;O;33;yes;271472;6171;932020281;18.300015135369467
väga;ADV;O;39;yes;2228455;6171;932020281;2.6425162609080717
kaugele;ADV;O;1;no;48005;6171;932020281;3.1053037670411268
et;SCONJ;O;245;yes;12219169;6171;932020281;3.0281127610549525
kuidas;ADV;O;12;yes;1325101;6171;932020281;1.367476910673783
praegu;ADV;O;12;yes;544031;6171;932020281;3.3274175871424876
