lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
kutsuma;VERB;O;8;no;330462;14924;932020281;1.510410038435095
sina;PRON;O;173;yes;3764412;14924;932020281;2.8695845614452358
kuulama;VERB;O;7;no;202805;14924;932020281;2.150270726336144
valitud;ADJ;O;3;no;127804;14924;932020281;1.4625691617296601
palu;NOUN;O;1;no;4591;14924;932020281;11.476170896501227
2008.;ADJ;O;2;no;1;14924;932020281;134.86762453151482
aasta;NOUN;O;44;no;4056916;14924;932020281;0.6773986105445549
persoon;NOUN;O;2;no;6156;14924;932020281;17.75308533971116
saade;NOUN;O;5;no;136694;14924;932020281;2.2756419264651826
.;PUNCT;O;482;no;1;14924;932020281;32263.354741230265
saatejuht;NOUN;O;2;no;33507;14924;932020281;3.653827196925784
olema;AUX;O;825;yes;44175299;14924;932020281;1.1663080326549509
marie;PROPN;O;2;no;14270;14924;932020281;8.277467508411913
lenk;PROPN;O;1;no;1736;14924;932020281;23.756612744278545
liin;NOUN;O;1;no;72827;14924;932020281;0.8593270947489178
volksooperisoline;PROPN;O;1;no;1;14924;932020281;67.93327637172575
annely;PROPN;O;2;no;4156;14924;932020281;24.731471572174037
peebo;PROPN;O;3;no;789;14924;932020281;109.4033204288513
,;PUNCT;O;1526;no;1;14924;932020281;102142.81422005004
kui;SCONJ;O;127;yes;8931430;14924;932020281;0.8880318836163157
väike;ADJ;O;18;no;698525;14924;932020281;1.6084646598354102
tüdruk;NOUN;O;2;no;180915;14924;932020281;0.6919785033802066
olema;VERB;O;31;yes;44175299;14924;932020281;0.04384521290597018
siis;ADV;O;263;yes;4827992;14924;932020281;3.4014973914927147
meeldima;VERB;O;14;no;469613;14924;932020281;1.860071710797609
iga;DET;O;25;yes;1391258;14924;932020281;1.1221238521596635
pool;ADV;O;4;yes;622239;14924;932020281;0.40235574093662274
laulma;VERB;O;13;no;85836;14924;932020281;9.367464809275576
ka;ADV;O;128;yes;7949676;14924;932020281;1.005542387946704
