lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
kell;NOUN;O;5;no;871096;5430;932020281;0.9852274090280753
olema;AUX;O;280;yes;44175299;5430;932020281;1.087935945818355
kaheksa;NUM;O;1;no;101297;5430;932020281;1.6881194513525097
minut;NOUN;O;3;no;353587;5430;932020281;1.4550992268801715
,;PUNCT;O;501;no;1;5430;932020281;92167.30356546472
11;NUM;O;2;no;1;5430;932020281;368.9282880412892
läbi;ADV;O;5;yes;954418;5430;932020281;0.899299616666809
laupäev;NOUN;O;2;no;143665;5430;932020281;2.3805302094621563
27.;ADJ;O;2;no;1;5430;932020281;368.9282880412892
jaanuar;NOUN;O;1;no;196943;5430;932020281;0.8721403913641795
ja;CCONJ;O;242;yes;30008401;5430;932020281;1.3841855169003716
sina;PRON;O;68;yes;3764412;5430;932020281;3.100019763686401
kuulama;VERB;O;4;no;202805;5430;932020281;3.3744634564942637
café;PROPN;O;2;no;2510;5430;932020281;100.00451678835782
eduma;VERB;O;1;no;1;5430;932020281;184.96360812661294
kes;PRON;O;26;yes;3572087;5430;932020281;1.249264055409277
ei;AUX;O;42;yes;10371475;5430;932020281;0.6951066087941138
kuulma;VERB;O;1;no;283532;5430;932020281;0.6066665213357844
mingi;DET;O;12;yes;1065792;5430;932020281;1.9317511458258656
põhjus;NOUN;O;2;no;402086;5430;932020281;0.8540997118122177
mina;PRON;O;198;yes;11806985;5430;932020281;2.878255485436104
saade;NOUN;O;4;no;136694;5430;932020281;4.995444380863048
eelmine;ADJ;O;2;yes;443560;5430;932020281;0.7744066468494177
tund;NOUN;O;2;no;483942;5430;932020281;0.7099113596097549
see;PRON;O;118;yes;18819336;5430;932020281;1.0762216417707746
teadmine;NOUN;O;4;no;214857;5430;932020281;3.1859968073352394
et;SCONJ;O;164;yes;12219169;5430;932020281;2.303610048611248
jutt;NOUN;O;2;no;338783;5430;932020281;1.013253917040254
käima;VERB;O;12;no;1068320;5430;932020281;1.9271839654006517
täna;ADV;O;4;no;620316;5430;932020281;1.106648403261385
mõisa;NOUN;O;2;no;338;5430;932020281;271.03313240486165
eriti;ADV;O;3;no;605950;5430;932020281;0.8500175241414204
see;DET;O;84;yes;18819336;5430;932020281;0.766138149678874
