lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
läbine;NOUN;O;1;no;1;77;932020281;12974.092589727417
walest;PROPN;O;1;no;1;77;932020281;12974.092589727417
läbis;NOUN;O;1;no;1;77;932020281;12974.092589727417
,;PUNCT;O;5;no;1;77;932020281;64866.467235789336
valu;NOUN;O;1;no;79363;77;932020281;150.75768673355563
laiuke;ADJ;O;1;no;26;77;932020281;12635.527403607748
kevadine;ADJ;O;1;no;31137;77;932020281;377.4699509906582
metsaalune;NOUN;O;1;no;2437;77;932020281;3593.0598524608567
lihtsalt;ADV;O;1;no;750446;77;932020281;16.110521185142517
niisama;ADV;O;1;yes;88060;77;932020281;136.02446012085827
olema;AUX;O;3;yes;44175299;77;932020281;0.8220124184910489
ja;CCONJ;O;6;yes;30008401;77;932020281;2.4201100681657173
võitma;VERB;O;1;no;361078;77;932020281;33.43855372951075
mina;PRON;O;1;yes;11806985;77;932020281;1.025167393452721
jänesekapsas;NOUN;O;1;no;444;77;932020281;8797.175216771018
õis;NOUN;O;1;no;38090;77;932020281;310.2118092968528
kaduma;VERB;O;1;no;240644;77;932020281;50.108829095317134
kodu;NOUN;O;1;no;695914;77;932020281;17.371257295702385
kesk;NOUN;O;1;yes;17024;77;932020281;674.1522522446907
ruum;NOUN;O;1;no;280220;77;932020281;43.055324666310234
aeg;NOUN;O;2;no;2446460;77;932020281;9.891856640324576
linn;NOUN;O;1;no;630723;77;932020281;19.164086606012226
laulune;ADJ;O;1;no;1;77;932020281;12974.092589727417
lehtiv;ADJ;O;1;no;22;77;932020281;12688.50542789194
homse;ADJ;O;1;no;13;77;932020281;12809.3457433296
hirm;NOUN;O;1;no;108496;77;932020281;110.62149788237834
tunane;PROPN;O;1;no;34;77;932020281;12530.887551611862
vaev;NOUN;O;1;no;67269;77;932020281;177.4913551719963
.;PUNCT;O;5;no;1;77;932020281;64866.467235789336
kõrs;NOUN;O;1;no;5039;77;932020281;2027.307050405829
kerkima;VERB;O;1;no;62927;77;932020281;189.55961836747952
üles;ADV;O;1;yes;452987;77;932020281;26.667953914541407
vaatama;VERB;O;1;no;1204593;77;932020281;10.04134407012629
taevas;NOUN;O;1;no;76981;77;932020281;155.36673421373527
kõik;PRON;O;1;yes;3161580;77;932020281;3.827682372796773
mis;PRON;O;1;yes;9028438;77;932020281;1.3406352255581586
muld;NOUN;O;1;no;60250;77;932020281;197.8537396802295
all;ADP;O;1;yes;468275;77;932020281;25.79904176740144
ootama;VERB;O;1;no;587237;77;932020281;20.580974339662163
lamama;VERB;O;1;no;14493;77;932020281;784.7698928926611
avama;VERB;O;1;no;239192;77;932020281;50.41183093478848
silm;NOUN;O;1;no;539388;77;932020281;22.403559112046402
olema;VERB;O;1;yes;44175299;77;932020281;0.2740182046818374
siin;ADV;O;1;yes;862092;77;932020281;14.02636685575227
saama;VERB;O;3;yes;7285159;77;932020281;4.9839358854729205
põrm;NOUN;O;2;no;3113;77;932020281;5984.951699997172
puhkev;ADJ;O;1;no;437;77;932020281;8842.156454355327
lohtu;PROPN;O;1;no;1;77;932020281;12974.092589727417
kannike;NOUN;O;1;no;2255;77;932020281;3798.24740556381
kopsurohi;NOUN;O;1;no;211;77;932020281;10590.443332463927
savi;NOUN;O;1;no;18534;77;932020281;621.8575414514896
ihu;NOUN;O;1;no;10081;77;932020281;1099.1618289009755
tuul;NOUN;O;1;no;114753;77;932020281;104.63836618072169
hing;NOUN;O;1;no;126967;77;932020281;94.64569382308053
muu;PRON;O;1;yes;842691;77;932020281;14.348934562922954
ei;AUX;O;1;yes;10371475;77;932020281;1.1670474837825593
tõusma;VERB;O;1;no;219137;77;932020281;55.00588632752961
minema;VERB;O;1;yes;2265890;77;932020281;5.34011554744246
