lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;6;yes;156408;7442;932020281;4.781741360096514
taas;ADV;O;2;no;242975;7442;932020281;1.0307525141741276
kõik;DET;O;12;yes;3161580;7442;932020281;0.47550381950407494
kuulaja;NOUN;O;3;no;29760;7442;932020281;12.271777744839586
,;PUNCT;O;768;no;1;7442;932020281;103088.45751023015
kärdla;PROPN;O;10;no;26935;7442;932020281;44.97469690461748
keskväljak;NOUN;O;5;no;10236;7442;932020281;56.153319008008495
pühapäev;NOUN;O;12;no;131142;7442;932020281;11.385937534662121
süda;NOUN;O;10;no;195068;7442;932020281;6.394442148403684
teine;ADJ;O;2;yes;2488232;7442;932020281;0.10100088717776798
saatetund;NOUN;O;1;no;176;7442;932020281;113.86966420534348
olema;AUX;O;411;yes;44175299;7442;932020281;1.165189929033622
algama;VERB;O;3;no;404474;7442;932020281;0.929057864428051
.;PUNCT;O;254;no;1;7442;932020281;34095.028198827335
see;PRON;O;156;yes;18819336;7442;932020281;1.038138288939278
kes;PRON;O;51;yes;3572087;7442;932020281;1.7878616692297395
esimene;ADJ;O;3;no;1425681;7442;932020281;0.26401388889213495
tund;NOUN;O;8;no;483942;7442;932020281;2.0682383355851233
kuulma;VERB;O;5;no;283532;7442;932020281;2.2045719697957473
ei;AUX;O;92;yes;10371475;7442;932020281;1.110910580955338
ja;CCONJ;O;283;yes;30008401;7442;932020281;1.1810742745013914
teadma;VERB;O;14;no;1482710;7442;932020281;1.1824026786712805
mis;PRON;O;61;yes;9028438;7442;932020281;0.8461766992735585
nüüd;ADV;O;49;yes;1119295;7442;932020281;5.478878731340787
juhtuma;VERB;O;3;no;321293;7442;932020281;1.1688901473264952
hakkama;VERB;O;16;yes;1534212;7442;932020281;1.3058957508761482
siis;ADV;O;106;yes;4827992;7442;932020281;2.7492971377755415
väike;ADJ;O;6;no;698525;7442;932020281;1.0756333280833024
informatsiooniline;ADJ;O;1;no;513;7442;932020281;87.31358236914623
teadaanne;ADJ;O;1;no;8811;7442;932020281;12.94977262607428
et;SCONJ;O;188;yes;12219169;7442;932020281;1.9267969116171406
mina;PRON;O;222;yes;11806985;7442;932020281;2.354669386433186
rääkima;VERB;O;16;no;1111753;7442;932020281;1.8017120896995669
noh;INTJ;O;23;yes;116046;7442;932020281;24.632005102245312
eelolev;ADJ;O;1;no;10153;7442;932020281;11.382017725888934
55;NUM;O;1;no;1;7442;932020281;135.2273899072729
minut;NOUN;O;12;no;353587;7442;932020281;4.24176548744614
jooksul;ADP;O;9;yes;563451;7442;932020281;1.9987718857345635
jutt;NOUN;O;2;no;338783;7442;932020281;0.7400549265422683
hiiumaa;PROPN;O;86;no;80250;7442;932020281;132.68195850789223
sest;SCONJ;O;13;yes;1381737;7442;932020281;1.1781738058970017
juba;ADV;O;22;yes;1852141;7442;932020281;1.4873484666810497
selline;DET;O;22;yes;1661084;7442;932020281;1.658326563481005
programm;NOUN;O;1;no;241225;7442;932020281;0.521025147996008
kus;ADV;O;21;yes;1609423;7442;932020281;1.633756162572587
minema;VERB;O;25;yes;2265890;7442;932020281;1.381616606195785
stuudio;NOUN;O;2;no;41667;7442;932020281;5.901726676364279
välja;ADV;O;15;yes;1818512;7442;932020281;1.0330079711539737
vaatama;VERB;O;10;no;1204593;7442;932020281;1.0396389703140834
ringi;ADV;O;1;yes;165164;7442;932020281;0.7596202312176238
mujal;ADV;O;6;yes;80759;7442;932020281;9.209816207315365
ilm;NOUN;O;2;no;211073;7442;932020281;1.1858576464186303
toimuma;VERB;O;4;no;894727;7442;932020281;0.560351112547566
muidu;ADV;O;2;yes;238354;7442;932020281;1.0506580120481996
võima;AUX;O;33;yes;3045930;7442;932020281;1.3567342188087363
raadiojuma;VERB;O;1;no;1;7442;932020281;135.2273899072729
jääma;VERB;O;12;no;1700286;7442;932020281;0.8839469879485375
tallinna-keskne;ADJ;O;1;no;100;7442;932020281;122.25524987544343
see;DET;O;84;yes;18819336;7442;932020281;0.5590203965785533
tallinn;PROPN;O;11;no;826987;7442;932020281;1.6650766971799935
keskne;ADJ;O;1;no;34069;7442;932020281;3.60474912780387
ikka;ADV;O;27;yes;1124710;7442;932020281;3.004822705325547
lõpmatus;NOUN;O;1;no;6102;7442;932020281;17.937096040366157
kuulama;VERB;O;3;no;202805;7442;932020281;1.8486853832899903
jõudma;VERB;O;10;no;869599;7442;932020281;1.4397083637160286
tegelikult;ADV;O;9;no;475760;7442;932020281;2.3664606616629484
ju;ADV;O;17;yes;846605;7442;932020281;2.513136157062348
eestimaa;PROPN;O;3;no;52266;7442;932020281;7.080068946908956
peal;ADP;O;7;yes;291839;7442;932020281;2.9975547401616094
niivõrd;ADV;O;1;yes;53708;7442;932020281;2.3091114659423626
palju;ADV;O;18;yes;2035102;7442;932020281;1.1076503558889434
vahva;NOUN;O;1;no;64018;7442;932020281;1.9425690212923483
paiku;ADV;O;1;yes;31624;7442;932020281;3.875470534824991
kust;ADV;O;3;yes;188383;7442;932020281;1.9895180576241993
saama;AUX;O;15;yes;7285159;7442;932020281;0.2579572737682076
tegema;VERB;O;19;yes;3824221;7442;932020281;0.6223154136826023
kindlasti;ADV;O;4;no;603773;7442;932020281;0.8299642166762587
täpselt;ADV;O;4;no;264891;7442;932020281;1.888036363243421
sama;ADV;O;2;yes;1115714;7442;932020281;0.2251454532709433
hea;ADJ;O;8;no;1655352;7442;932020281;0.6054728684180053
saade;NOUN;O;2;no;136694;7442;932020281;1.8267459443064988
kui;SCONJ;O;72;yes;8931430;7442;932020281;1.0095940074245096
ametlik;ADJ;O;1;no;96131;7442;932020281;1.299876069845294
elu;NOUN;O;5;no;958923;7442;932020281;0.6533501333808832
inimene;NOUN;O;33;no;2532682;7442;932020281;1.631575263561842
sageli;ADV;O;5;no;156161;7442;932020281;3.992038630393246
ehk;ADV;O;5;yes;980699;7442;932020281;0.6388565485098291
isegi;ADV;O;5;yes;696839;7442;932020281;0.8987495715633949
liiga;ADV;O;1;yes;474780;7442;932020281;0.26522326943862506
elama;VERB;O;19;no;568404;7442;932020281;4.181101492648465
niisiis;ADV;O;2;yes;50278;7442;932020281;4.909347291796295
täna;ADV;O;2;no;620316;7442;932020281;0.40468181172737594
külaline;NOUN;O;3;no;111491;7442;932020281;3.3502538046666928
vappe;ADJ;O;1;no;1;7442;932020281;135.2273899072729
vahekirjanik;NOUN;O;1;no;1;7442;932020281;135.2273899072729
härg;NOUN;O;1;no;7808;7442;932020281;14.435881528154127
trahv;NOUN;O;1;no;31018;7442;932020281;3.948977065445273
sina;PRON;O;100;yes;3764412;7442;932020281;3.326314848719809
ütlema;VERB;O;42;no;1762423;7442;932020281;2.9834734332217554
tere;NOUN;O;1;yes;156408;7442;932020281;0.801893231644742
iga;DET;O;16;yes;1391258;7442;932020281;1.439988811773876
juht;NOUN;O;2;no;825155;7442;932020281;0.3043357033909604
tarmo;PROPN;O;2;no;31328;7442;932020281;7.79316851599845
kirjanikuhärd;NOUN;O;1;no;1;7442;932020281;135.2273899072729
?;PUNCT;O;35;no;1;7442;932020281;4698.995087548704
zero;PROPN;O;1;no;3814;7442;932020281;26.584356968570724
pidama;VERB;O;2;yes;3575612;7442;932020281;0.07029349365022165
tingimata;ADV;O;2;no;20651;7442;932020281;11.64840560339372
sellepärast;ADV;O;8;yes;114174;7442;932020281;8.712272687616982
lausa;ADV;O;1;no;160623;7442;932020281;0.7809716907015783
formaalselt;ADV;O;1;no;2787;7442;932020281;33.92557388696325
võtma;VERB;O;6;no;2139597;7442;932020281;0.3514828696306651
keegi;PRON;O;8;yes;909939;7442;932020281;1.1009627206770418
liit;NOUN;O;2;no;470171;7442;932020281;0.5336577426937379
liige;NOUN;O;1;no;421094;7442;932020281;0.2989623655104771
üle;ADP;O;2;yes;1448447;7442;932020281;0.17345895784431783
10;NUM;O;4;no;1;7442;932020281;537.9127749932816
aasta;NOUN;O;19;no;4056916;7442;932020281;0.5866290882058671
asi;NOUN;O;34;no;1426594;7442;932020281;2.9834971688395338
teine;DET;O;5;yes;2488232;7442;932020281;0.2519405713795053
külg;NOUN;O;5;no;147818;7442;932020281;4.215941647216062
põhitegevus;NOUN;O;2;no;8489;7442;932020281;26.68583304999263
mulju;NOUN;O;1;no;1;7442;932020281;135.2273899072729
kirjanduskann;NOUN;O;1;no;1;7442;932020281;135.2273899072729
uurima;VERB;O;2;no;275215;7442;932020281;0.9104127726003876
test;NOUN;O;1;no;105811;7442;932020281;1.1819966963464146
kirjutama;VERB;O;5;no;789980;7442;932020281;0.7929091851507001
mõni;DET;O;10;yes;1272983;7442;932020281;0.9838260565420982
raamat;NOUN;O;3;no;523824;7442;932020281;0.7177538453524596
ilmuma;VERB;O;1;no;138432;7442;932020281;0.9053261887521877
praegu;ADV;O;9;yes;544031;7442;932020281;2.069999012303538
üks;PRON;O;6;yes;3227082;7442;932020281;0.2330718757258027
igasugune;PRON;O;1;yes;145235;7442;932020281;0.8631899117025439
leping;NOUN;O;1;no;237682;7442;932020281;0.528761458281447
nii;ADV;O;50;yes;3438422;7442;932020281;1.8209308596351865
kirjandus;NOUN;O;8;no;71109;7442;932020281;13.920333620523818
ikkagi;ADV;O;16;yes;271472;7442;932020281;7.359429023844383
leib;NOUN;O;2;no;46423;7442;932020281;5.308999402545535
ka;ADV;O;73;yes;7949676;7442;932020281;1.1500123036562442
niimoodi;ADV;O;14;yes;68305;7442;932020281;25.33705656092379
armastus;NOUN;O;1;no;153118;7442;932020281;0.8190190244703375
ülejäänud;ADJ;O;1;no;101546;7442;932020281;1.2311898393842504
rohkem;ADV;O;10;yes;1094826;7442;932020281;1.1437842731476426
armuke;NOUN;O;2;no;9727;7442;932020281;23.586386717689432
staatus;NOUN;O;1;no;44889;7442;932020281;2.753537493413204
jalgpallihuvi;NOUN;O;1;no;36;7442;932020281;130.33807225592656
niuke;ADJ;O;2;no;376;7442;932020281;192.20479837449912
salakirg;NOUN;O;1;no;64;7442;932020281;126.67402435169925
käima;VERB;O;9;no;1068320;7442;932020281;1.0550112530319697
vaikselt;ADV;O;1;no;73642;7442;932020281;1.6918746884607208
rahuldamane;ADJ;O;1;no;1;7442;932020281;135.2273899072729
tulema;VERB;O;30;yes;3338518;7442;932020281;1.1253554654009121
jälle;ADV;O;3;no;307793;7442;932020281;1.2200036494797863
rahunenult;ADV;O;1;no;104;7442;932020281;121.7832311240057
tagasi;ADV;O;6;yes;880987;7442;932020281;0.8530933853046538
aga;CCONJ;O;91;yes;4573369;7442;932020281;2.4916547427078277
sekka;ADP;O;1;yes;31248;7442;932020281;3.9207525734430515
suuremõisa;NOUN;O;1;no;1;7442;932020281;135.2273899072729
seal;ADV;O;26;yes;913842;7442;932020281;3.5605698799351213
üksinda;ADV;O;1;no;29010;7442;932020281;4.213807089371409
omaette;ADV;O;1;yes;57164;7442;932020281;2.171747681165065
ega;ADV;O;6;yes;709853;7442;932020281;1.0584906281207869
muu;PRON;O;5;yes;842691;7442;932020281;0.74336687175513
kuskil;ADV;O;6;yes;132728;7442;932020281;5.628902950892573
11000;NUM;O;1;no;1;7442;932020281;135.2273899072729
videokasse;NOUN;O;1;no;1;7442;932020281;135.2273899072729
natukene;ADV;O;7;no;66090;7442;932020281;13.094161529983772
filmilugu;NOUN;O;1;no;467;7442;932020281;90.184466260915
tegelema;VERB;O;5;no;308940;7442;932020281;2.0238077802513814
viimane;ADJ;O;6;no;977416;7442;932020281;0.7690098686559311
aeg;NOUN;O;27;no;2446460;7442;932020281;1.3820240781125535
mingi;DET;O;8;yes;1065792;7442;932020281;0.9401072982403382
