lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
vikerraadio;PROPN;O;1;no;10655;719;932020281;111.95328742655167
lugemissoovitus;NOUN;O;1;no;1147;719;932020281;623.9501479572514
,;PUNCT;O;59;no;1;719;932020281;81971.46416362895
jupp;NUM;O;1;no;35357;719;932020281;35.746487557154026
aeg;NOUN;O;2;no;2446460;719;932020281;1.0596904713668962
olema;AUX;O;33;yes;44175299;719;932020281;0.9683474519421873
mina;PRON;O;15;yes;11806985;719;932020281;1.6467787554493165
riiul;NOUN;O;1;no;43336;719;932020281;29.303434029843928
puutumatult;ADV;O;1;no;311;719;932020281;1043.591188144159
seisma;VERB;O;1;no;266154;719;932020281;4.856880980035171
jevgeni;PROPN;O;1;no;11582;719;932020281;103.66013341896361
sissov;PROPN;O;1;no;1;719;932020281;1390.3288474562928
romaan;NOUN;O;5;no;48317;719;932020281;131.62286156293789
tõlge;NOUN;O;3;no;41838;719;932020281;90.94573651568267
reaalsus;NOUN;O;3;no;52756;719;932020281;72.45100443055075
.;PUNCT;O;35;no;1;719;932020281;48627.5461017644
nüüd;ADV;O;2;yes;1119295;719;932020281;2.3151360899513027
see;DET;O;8;yes;18819336;719;932020281;0.5510610126458106
raamat;NOUN;O;7;no;523824;719;932020281;17.29345183502054
lugema;VERB;O;4;no;754128;719;932020281;6.868359928487933
selge;ADJ;O;1;no;278364;719;932020281;4.644552438058219
et;SCONJ;O;10;yes;12219169;719;932020281;1.0608473624986177
ootama;VERB;O;3;no;587237;719;932020281;6.613321785271667
oma;PRON;O;8;yes;4547218;719;932020281;2.2802932856820872
õige;ADJ;O;1;no;400227;719;932020281;3.2336428856253137
ja;CCONJ;O;32;yes;30008401;719;932020281;1.382292226395341
kontekst;NOUN;O;2;no;59744;719;932020281;42.74304727930997
nii;ADV;O;5;yes;3438422;719;932020281;1.8847425825698425
nagu;SCONJ;O;4;yes;1703742;719;932020281;3.04223794414749
palju;PRON;O;2;yes;2035102;719;932020281;1.273789130121322
loema;VERB;O;1;no;12;719;932020281;1374.1283297027774
hetk;NOUN;O;2;no;670517;719;932020281;3.862509178292922
dekameroon;NOUN;O;1;no;1;719;932020281;1390.3288474562928
või;CCONJ;O;7;yes;4123906;719;932020281;2.200048321230399
katk;NOUN;O;2;no;12024;719;932020281;200.17551279959696
siis;ADV;O;4;yes;4827992;719;932020281;1.0739502143998378
kross;PROPN;O;1;no;10699;719;932020281;111.52976958136186
kolm;NUM;O;1;no;673341;719;932020281;1.9238572105339062
vahel;ADP;O;1;yes;556128;719;932020281;2.3286629172952
ikka;ADV;O;2;yes;1124710;719;932020281;2.303998924048455
vajama;VERB;O;1;no;311350;719;932020281;4.153953566615253
hingeline;ADJ;O;1;no;6887;719;932020281;165.9037789028695
pide;NOUN;O;1;no;931;719;932020281;696.291406575448
kus;ADV;O;2;yes;1609423;719;932020281;1.6105007721456368
inimene;NOUN;O;1;no;2532682;719;932020281;0.511997881900024
sama;DET;O;1;yes;1115714;719;932020281;1.1616976090683058
seis;NOUN;O;2;no;162209;719;932020281;15.897154493235686
ise;PRON;O;6;yes;3519608;719;932020281;2.209482046902167
viibima;VERB;O;1;no;83594;719;932020281;15.346812823123841
aus;ADJ;O;1;no;78767;719;932020281;16.27629809453663
isegi;ADV;O;5;yes;696839;719;932020281;9.290006019375655
parem;ADJ;O;1;no;622529;719;932020281;2.0806513474594026
kui;SCONJ;O;7;yes;8931430;719;932020281;1.015951093480317
tegelane;NOUN;O;1;no;109705;719;932020281;11.724873000388
veel;ADV;O;2;yes;1878717;719;932020281;1.3797671669594138
halvem;ADJ;O;1;no;28131;719;932020281;44.63421211539141
väljapääsmatus;NOUN;O;1;no;251;719;932020281;1096.519673221119
olukord;NOUN;O;1;no;489856;719;932020281;2.6431065110215273
see;PRON;O;12;yes;18819336;719;932020281;0.8265667578898621
tekitama;VERB;O;1;no;260670;719;932020281;4.958696460152268
veidi;ADV;O;2;no;286148;719;932020281;9.033989899584798
egoistlik;ADJ;O;1;no;2111;719;932020281;426.2886514544648
kuid;CCONJ;O;2;yes;1732138;719;932020281;1.4964646397672072
elujaatav;ADJ;O;1;no;860;719;932020281;723.878532899303
tund;NOUN;O;1;no;483942;719;932020281;2.6753444352087676
hull;ADJ;O;1;no;92288;719;932020281;13.915519520654636
elu;NOUN;O;4;no;958923;719;932020281;5.402924272233409
kah;ADV;O;1;yes;106457;719;932020281;12.079493867638785
