lemma;upos;ner tag;fc_count;stopword;rfc_count;fcTotalCount;rfcTotalCount;simpleMathsScore
tere;INTJ;O;4;yes;156408;5376;932020281;4.413368512492793
päev;NOUN;O;3;no;1364591;5376;932020281;0.38156268021786116
,;PUNCT;O;392;no;1;5376;932020281;72839.51438192907
lugupeetud;ADJ;O;1;no;11651;5376;932020281;13.851911872837242
kuulaja;NOUN;O;2;no;29760;5376;932020281;11.32756177628669
kell;NOUN;O;2;no;871096;5376;932020281;0.39868645007535486
olema;AUX;O;281;yes;44175299;5376;932020281;1.1027880996550132
15;NUM;O;2;no;1;5376;932020281;372.6240070574322
ja;CCONJ;O;266;yes;30008401;5376;932020281;1.5367392140780634
neli;NUM;O;2;no;337422;5376;932020281;1.027520688193207
minut;NOUN;O;3;no;353587;5376;932020281;1.4696887718594749
.;PUNCT;O;233;no;1;5376;932020281;43295.32061371217
algama;VERB;O;1;no;404474;5376;932020281;0.42993660505022474
saade;NOUN;O;7;no;136694;5376;932020281;8.824640079107324
kuuspakk;NOUN;O;2;no;353;5376;932020281;270.55273828170147
tänane;ADJ;O;7;no;182212;5376;932020281;6.631393657496043
teema;NOUN;O;9;no;644030;5376;932020281;2.420660102296591
mina;PRON;O;54;yes;11806985;5376;932020281;0.7929207888621423
tegelikult;ADV;O;9;no;475760;5376;932020281;3.2751415244385815
väga;ADV;O;27;yes;2228455;5376;932020281;2.100055937717063
aktuaalne;ADJ;O;1;no;34297;5376;932020281;4.947593961917244
rääkima;VERB;O;17;no;1111753;5376;932020281;2.6495986898525605
täna;ADV;O;3;no;620316;5376;932020281;0.8386869760678451
joogivesi;NOUN;O;4;no;10181;5376;932020281;62.48521767303548
joogive;NOUN;O;7;no;1;5376;932020281;1301.686704171171
maailm;NOUN;O;3;no;671149;5376;932020281;0.7752526969140732
ka;ADV;O;64;yes;7949676;5376;932020281;1.3956682970270622
praegu;ADV;O;7;yes;544031;5376;932020281;2.228591756324155
number;NOUN;O;6;no;209229;5376;932020281;4.953978741453322
üks;NUM;O;3;yes;3227082;5376;932020281;0.16140965319359146
nii;ADV;O;26;yes;3438422;5376;932020281;1.3108480706201278
et;SCONJ;O;102;yes;12219169;5376;932020281;1.447152728195613
ei;AUX;O;30;yes;10371475;5376;932020281;0.5015169615380313
sugugi;ADV;O;2;no;54341;5376;932020281;6.289972105822864
tähtis;ADJ;O;2;no;160151;5376;932020281;2.158301695396502
mis;PRON;O;57;yes;9028438;5376;932020281;1.0945219278397647
kuidas;ADV;O;10;yes;1325101;5376;932020281;1.3081127477268835
milline;DET;O;2;yes;639709;5376;932020281;0.5426841940585965
vesi;NOUN;O;92;no;442367;5376;932020281;35.98177104645845
jooma;VERB;O;5;no;108904;5376;932020281;7.900562645920896
see;PRON;O;108;yes;18819336;5376;932020281;0.9949142975339672
tulema;VERB;O;19;yes;3338518;5376;932020281;0.9866602247183586
tähelepanu;NOUN;O;1;no;236366;5376;932020281;0.7345147162211344
pöörama;VERB;O;1;no;132027;5376;932020281;1.310921873959109
vähetähtis;ADJ;O;1;no;2334;5376;932020281;53.36736242592111
saatekülaline;NOUN;O;1;no;3780;5376;932020281;36.990266941199465
sõitma;VERB;O;1;no;521379;5376;932020281;0.33370708497164014
kohale;ADV;O;1;yes;128207;5376;932020281;1.3496996310431202
