Model,Average Score
multi_e5,0.6573259305029405
LaBSE,0.6443473957581753
est-roberta,0.6245162490058822
EstBERT,0.6220697333139283
MiniLM_multi,0.6208520723841697
bertMulti,0.6186459929684552
MiniLM-L12_multi,0.6081164441080943
xml_roberta,0.5696989283488955
distilbertMulti,0.5219700229871799
