Diversity,Model,Score
diversity_2,LaBSE,0.5234721616532761
diversity_1,LaBSE,0.5215484227435981
diversity_0,LaBSE,0.5174496332223371
diversity_3,LaBSE,0.5063003352999483
diversity_4,MiniLM-L12_multi,0.4815373480053563
diversity_3,MiniLM-L12_multi,0.48064404070015526
diversity_4,LaBSE,0.48014872277514176
diversity_2,MiniLM-L12_multi,0.474043296338833
diversity_4,MiniLM_multi,0.46848058042652985
diversity_5,LaBSE,0.46813789469426725
diversity_5,MiniLM-L12_multi,0.4673970574441421
diversity_1,MiniLM-L12_multi,0.46610704764600536
diversity_0,MiniLM-L12_multi,0.4626449538498042
diversity_0,EstBERT,0.4606127158636189
diversity_3,MiniLM_multi,0.4590125039028548
diversity_1,EstBERT,0.4548149984785692
diversity_5,MiniLM_multi,0.4537828944265993
diversity_2,MiniLM_multi,0.4505061834879946
diversity_6,LaBSE,0.4484259391231786
diversity_2,EstBERT,0.44617820374786316
diversity_1,MiniLM_multi,0.44464486718227686
diversity_6,MiniLM-L12_multi,0.4434997795414462
diversity_7,MiniLM-L12_multi,0.44240086529302214
diversity_3,EstBERT,0.44014302547584283
diversity_7,multi_e5,0.4390972505736438
diversity_0,MiniLM_multi,0.4363465140858072
diversity_6,multi_e5,0.43554207433528896
diversity_8,LaBSE,0.4353798438737809
diversity_8,MiniLM-L12_multi,0.4339209975419986
diversity_6,MiniLM_multi,0.43344121054002377
diversity_7,LaBSE,0.4299353243935287
diversity_5,multi_e5,0.4274898939591922
diversity_4,EstBERT,0.42665964883070145
diversity_8,bertMulti,0.4258829507791066
diversity_8,multi_e5,0.4257489774730487
diversity_9,MiniLM-L12_multi,0.4256534776903714
diversity_7,bertMulti,0.4252846523531508
diversity_1,est-roberta,0.4219409975988923
diversity_10,multi_e5,0.4209734966997609
diversity_10,MiniLM-L12_multi,0.4202689883359388
diversity_6,bertMulti,0.41959874209229214
diversity_0,est-roberta,0.4195361987847798
diversity_4,multi_e5,0.41915144715583313
diversity_10,distilbertMulti,0.4187596318943068
diversity_9,multi_e5,0.4187400384607557
diversity_2,est-roberta,0.4185669076652049
diversity_9,distilbertMulti,0.4180783299326901
diversity_3,est-roberta,0.4179713578475188
diversity_7,MiniLM_multi,0.4177158231202349
diversity_9,bertMulti,0.4175843474837283
diversity_10,bertMulti,0.4174997461736368
diversity_8,distilbertMulti,0.41617220229126833
diversity_9,LaBSE,0.41285566827298
diversity_3,multi_e5,0.4126089996175135
diversity_9,MiniLM_multi,0.4121969725368848
diversity_10,LaBSE,0.41067667423640075
diversity_9,xml_roberta,0.4106501406469157
diversity_4,est-roberta,0.40958264948654527
diversity_8,xml_roberta,0.4075754417724232
diversity_2,multi_e5,0.4062723539026429
diversity_8,MiniLM_multi,0.40599420154244714
diversity_10,xml_roberta,0.40466111922897263
diversity_7,xml_roberta,0.403828273812149
diversity_7,distilbertMulti,0.4033296604162187
diversity_10,MiniLM_multi,0.40256755079381495
diversity_5,EstBERT,0.40158290866817703
diversity_5,est-roberta,0.39797806930675866
diversity_1,multi_e5,0.3958232225434238
diversity_6,xml_roberta,0.3955410472406086
diversity_5,bertMulti,0.3921982905916085
diversity_0,multi_e5,0.3909068121277874
diversity_6,distilbertMulti,0.3903876946401456
diversity_4,xml_roberta,0.38868105368621364
diversity_5,xml_roberta,0.3883480764782365
diversity_6,est-roberta,0.3870504367588991
diversity_2,xml_roberta,0.38457809963227924
diversity_3,xml_roberta,0.38417177755929044
diversity_5,distilbertMulti,0.3833516123157506
diversity_4,bertMulti,0.3830394362211958
diversity_6,EstBERT,0.3827642714278421
diversity_1,xml_roberta,0.3827148576922829
diversity_0,xml_roberta,0.38128896389796807
diversity_3,bertMulti,0.37833737844638254
diversity_2,bertMulti,0.3778430325598799
diversity_1,bertMulti,0.37624889083415913
diversity_0,bertMulti,0.3746247179844961
diversity_4,distilbertMulti,0.37340704106312983
diversity_7,est-roberta,0.3691181401062722
diversity_7,EstBERT,0.36824247743236393
diversity_8,est-roberta,0.36689953999293523
diversity_3,distilbertMulti,0.36284531227191186
diversity_8,EstBERT,0.3607019258786544
diversity_9,est-roberta,0.3599413669930956
diversity_2,distilbertMulti,0.3556788196610178
diversity_10,est-roberta,0.3540043156638874
diversity_1,distilbertMulti,0.34773873278710743
diversity_9,EstBERT,0.34308818250510714
diversity_0,distilbertMulti,0.342603513975418
diversity_10,EstBERT,0.3376356909535444
