Model,Average Score
LaBSE,0.46857551093531247
MiniLM-L12_multi,0.4543743502170067
MiniLM_multi,0.43497175473140626
multi_e5,0.4174867788044447
EstBERT,0.4020385499329349
bertMulti,0.3989220168654215
xml_roberta,0.3938217137861218
est-roberta,0.39296272547316263
distilbertMulti,0.38294114102263316
