Diversity,Highest Average Score
0.0,0.38129023209905566
1.0,0.38641559535522385
2.0,0.3914032462349026
3.0,0.3812482526885262
4.0,0.3600338834807359
5.0,0.35545909838737494
6.0,0.3351382927453619
7.0,0.3453435430763862
8.0,0.35348357353001314
9.0,0.3501480221275113
10.0,0.34799799362621864
