Model,Average Score
multi_e5,0.7403450319924662
LaBSE,0.7230618820533447
est-roberta,0.7220670143696459
EstBERT,0.7090075173329934
bertMulti,0.7014557812042331
MiniLM_multi,0.6951761872428093
MiniLM-L12_multi,0.6785500125979417
xml_roberta,0.6466933500014699
distilbertMulti,0.6105332702252558
