Diversity,Average Score
diversity_7,0.7264575859530567
diversity_8,0.724383908063317
diversity_6,0.7224173611481546
diversity_9,0.7208286496397808
diversity_10,0.7138874000149944
diversity_5,0.708488424828939
diversity_4,0.6899301120700616
diversity_3,0.6702413700208535
diversity_2,0.6568924918406773
diversity_1,0.6442408729487333
diversity_0,0.6328752142738497
