EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,0,1,2,0,0,0,3,1,15,keemiarelvarünnak; kultuuripealinn; jevgeni; toomas; bashar; sildam
1,0,1,2,0,0,0,3,1,15,keemiarelvarünnak; kultuuripealinn; jevgeni; toomas; bashar; sildam
1,0,1,2,0,0,0,3,0,15,keemiarelvarünnak; kultuuripealinn; jevgeni; toomas; bashar; sildam
1,0,1,2,0,0,0,3,0,15,keemiarelvarünnak; kultuuripealinn; jevgeni; toomas; bashar; sildam
1,0,1,2,0,0,0,3,0,15,keemiarelvarünnak; kultuuripealinn; jevgeni; toomas; bashar; sildam
1,0,0,2,0,1,0,3,0,15,jevgeni; keemiarelvarünnak; toomas; bashar; sildam
1,0,1,2,0,1,0,3,0,15,jevgeni; keemiarelvarünnak; toomas; liikumine; tõnu; sildam
1,0,1,0,0,1,1,3,0,15,jevgeni; kultuuripealinn; liikumine; sildam; tõnu; toomas
1,0,2,0,0,1,3,4,0,15,kultuuripealinn; toomas; sildam; jevgeni; liikumine; tõnu
1,0,1,0,0,1,2,2,1,15,jevgeni; kultuuripealinn; toomas; liikumine; sildam
1,0,1,0,0,1,1,3,0,15,jevgeni; toomas; sildam
