EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,1,1,1,1,2,1,2,1,12,kirik; urmas; erakond; probleem
0,1,1,1,1,2,1,2,2,12,kirik; urmas; erakond; probleem
0,1,1,1,1,2,1,2,2,12,kirik; urmas; erakond; probleem
0,1,1,1,1,2,1,2,2,12,kirik; urmas; erakond; probleem
0,2,1,1,1,2,1,2,2,12,erakond; kirik; urmas; riik; probleem
1,2,1,1,1,2,1,2,2,12,erakond; kirik; urmas; riik; probleem
1,1,2,4,1,3,1,2,2,12,meelis; kirik; urmas; erakond; süld; homoseksuaalne; probleem
2,1,2,2,1,2,2,2,2,12,meelis; kirik; urmas; viilm; erakond; süld; probleem
1,1,3,3,1,2,1,3,2,12,meelis; kirik; urmas; erakond; süld; probleem
2,1,1,3,1,2,1,1,2,12,meelis; kirik; urmas; erakond; riik; süld; probleem
2,0,1,2,1,2,3,3,2,12,meelis; poliitika; kirik; erakond; riik; süld; probleem
