EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,1,1,0,0,0,4,0,0,17,urmas; luulekogu; kraavi; krull; vadi
0,1,1,0,0,0,4,0,0,17,urmas; luulekogu; kraavi; krull; vadi
0,1,1,0,0,0,4,0,0,17,urmas; luulekogu; kraavi; krull; vadi
0,1,1,0,0,0,4,0,0,17,urmas; luulekogu; kraavi; krull; vadi
0,1,1,0,0,0,4,0,0,17,urmas; luulekogu; kraavi; krull; vadi
0,1,1,0,0,0,5,0,0,17,urmas; merilai; luulekogu; kraavi; krull; vadi
0,0,2,1,0,1,5,0,0,17,merilai; urmas; vadi; luulekogu; rütm; krull
0,0,3,0,0,2,3,0,0,17,merilai; urmas; luulekogu; pehk; krull; vadi
0,0,3,0,0,0,3,0,0,17,merilai; luulekogu; urmas; vadi
0,0,2,1,0,0,3,0,0,17,jaan; urmas; luulekogu; krull; vadi
0,0,2,1,0,0,4,0,0,17,urmas; merilai; janek; luulekogu; kraavi; vadi
