EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,0,2,1,0,2,2,0,0,13,marco; laimre
2,0,2,1,0,2,2,0,0,13,marco; laimre
2,0,2,1,0,2,2,0,0,13,marco; laimre
2,0,2,1,0,2,2,0,0,13,marco; laimre
2,0,2,1,0,2,2,0,0,13,marco; laimre
2,1,4,1,0,2,2,0,0,13,laimre; halb; nali; marco
2,0,2,0,0,3,2,0,0,13,laimre; hobusepea; marco
0,0,2,0,0,4,2,0,0,13,laimre; halb; nali; marco
0,0,3,2,0,4,2,0,0,13,laimre; hobusepea; marco; diskussioon; nali; halb
0,1,4,1,0,2,2,0,0,13,laimre; hobusepea; halb; nali; marco
0,2,2,0,1,3,2,0,0,13,laimre; hobusepea; liivrand; marco; solvang
