EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,3,2,0,0,3,1,0,0,17,riiklik; helsingi; akustika; läänemere; sümfooniaorkester; kontserdisaal
0,3,2,2,0,3,1,0,0,17,riiklik; helsingi; akustika; läänemere; sümfooniaorkester; kontserdisaal
0,3,2,2,0,3,1,0,0,17,riiklik; helsingi; akustika; läänemere; sümfooniaorkester; kontserdisaal
0,3,2,2,0,3,1,0,0,17,riiklik; helsingi; akustika; läänemere; sümfooniaorkester; kontserdisaal
0,3,2,2,0,3,1,0,0,17,riiklik; helsingi; akustika; läänemere; sümfooniaorkester; kontserdisaal
0,2,1,2,0,3,1,0,0,17,riiklik; helsingi; akustika; läänemere; sümfooniaorkester
2,1,2,2,0,1,1,0,0,17,akustika; helsingi; stravinski; läänemere; sümfooniaorkester; kontserdisaal; annika
0,1,2,0,0,1,1,0,0,17,akustika; läänemere; kaljuste; sümfooniaorkester
0,1,0,1,0,1,4,0,0,17,kaljuste; akustika; läänemere; sümfooniaorkester; kontserdisaal; festival; tõnu
0,2,1,0,0,0,2,0,0,17,helsingi; akustika; järvi; sümfooniaorkester; läänemere
0,3,4,3,0,1,1,0,0,17,kuuda; helsingi; järvi; sümfooniaorkester; paavo; akustika; läänemere; arvo; annika; festival
