Diversity,Average Score
diversity_6,0.1575731273662274
diversity_7,0.15605374276375306
diversity_8,0.15235700476673417
diversity_5,0.15160946916446574
diversity_4,0.15038273229603066
diversity_2,0.14978007792977407
diversity_3,0.1496791221026974
diversity_1,0.14960360402644832
diversity_10,0.1492129454111738
diversity_9,0.1492080989308228
diversity_0,0.14912216930890249
