Diversity,Model,Mean Score
6.0,multi_e5,0.15619803603339036
7.0,multi_e5,0.1537307543216126
8.0,multi_e5,0.14965891468957346
5.0,multi_e5,0.1485841093508792
4.0,multi_e5,0.14851766883182432
9.0,multi_e5,0.1475687301031728
3.0,multi_e5,0.14733314185782365
2.0,multi_e5,0.1472174011170829
1.0,multi_e5,0.1471145204586467
0.0,multi_e5,0.14677501428580722
