Diversity,Average Score
diversity_6,0.11504855142702006
diversity_5,0.11337728409891867
diversity_4,0.11284174367911899
diversity_7,0.1128409830925741
diversity_3,0.11266338497371348
diversity_2,0.11204287208468207
diversity_0,0.11195394929351757
diversity_1,0.11180154083092393
diversity_9,0.11146921290019846
diversity_8,0.11070096372813952
diversity_10,0.1052909345869299
