Diversity,Highest Average Score
0.0,0.09646070327352578
1.0,0.09646070327352578
2.0,0.09646070327352578
3.0,0.09646070327352578
4.0,0.09707798722414306
5.0,0.0987954210249102
6.0,0.10537366247157269
7.0,0.10809546227670583
8.0,0.1036049669046315
9.0,0.10413527894629546
10.0,0.0947152203613762
