Diversity,Highest Average Score
0.0,0.14025621168668123
1.0,0.14127473020519976
2.0,0.1415833721805084
3.0,0.1415833721805084
4.0,0.14397253110475505
5.0,0.14707946048619425
6.0,0.15161105818845758
7.0,0.1502405253033478
8.0,0.14561082986405482
9.0,0.1425680247207595
10.0,0.1397068264648244
