Diversity,Model,Score
diversity_6,multi_e5,0.17033547713514174
diversity_7,multi_e5,0.17006154581954377
diversity_8,multi_e5,0.1687053251234108
diversity_9,multi_e5,0.16740572041191237
diversity_5,multi_e5,0.1581018956581392
diversity_4,multi_e5,0.156333956806867
diversity_1,multi_e5,0.15521162235119923
diversity_0,multi_e5,0.15521162235119923
diversity_3,multi_e5,0.15521162235119923
diversity_2,multi_e5,0.15521162235119923
diversity_7,MiniLM_multi,0.14845402622260206
diversity_10,multi_e5,0.14716772132522907
diversity_6,MiniLM_multi,0.14409653908660616
diversity_9,MiniLM_multi,0.14269204648693815
diversity_8,MiniLM_multi,0.14192195238351069
diversity_9,MiniLM-L12_multi,0.14135740210082315
diversity_6,MiniLM-L12_multi,0.1401223122136435
diversity_10,MiniLM-L12_multi,0.1377968691382004
diversity_5,MiniLM_multi,0.13712286137686036
diversity_7,MiniLM-L12_multi,0.1367306246194275
diversity_10,MiniLM_multi,0.13402317393648663
diversity_3,MiniLM_multi,0.1329879222419212
diversity_0,MiniLM_multi,0.1329879222419212
diversity_1,MiniLM_multi,0.1329879222419212
diversity_2,MiniLM_multi,0.1329879222419212
diversity_4,MiniLM_multi,0.13252495927895824
diversity_5,MiniLM-L12_multi,0.13173431854714104
diversity_6,LaBSE,0.1304099182121628
diversity_4,MiniLM-L12_multi,0.12984102665384917
diversity_8,MiniLM-L12_multi,0.12973770290501457
diversity_4,LaBSE,0.12946434965294615
diversity_2,MiniLM-L12_multi,0.12944420125702374
diversity_3,MiniLM-L12_multi,0.12944420125702374
diversity_0,MiniLM-L12_multi,0.12944420125702374
diversity_1,MiniLM-L12_multi,0.12944420125702374
diversity_5,LaBSE,0.12834572517647852
diversity_3,LaBSE,0.12830170828197143
diversity_2,est-roberta,0.12828681413472434
diversity_0,est-roberta,0.12828681413472434
diversity_3,est-roberta,0.12828681413472434
diversity_1,est-roberta,0.12828681413472434
diversity_4,est-roberta,0.1282314990794093
diversity_8,LaBSE,0.12667367370140847
diversity_1,LaBSE,0.1257675372061337
diversity_2,LaBSE,0.1257675372061337
diversity_0,LaBSE,0.1257675372061337
diversity_5,est-roberta,0.1251361710853455
diversity_7,LaBSE,0.12379157894431372
diversity_9,LaBSE,0.11998388330986372
diversity_6,est-roberta,0.11918387622296292
diversity_7,est-roberta,0.11788390198839116
diversity_0,EstBERT,0.11534014742567374
diversity_5,EstBERT,0.11524348482901114
diversity_4,EstBERT,0.11491279699832331
diversity_2,EstBERT,0.11487718446271078
diversity_3,EstBERT,0.11487718446271078
diversity_1,EstBERT,0.11487718446271078
diversity_10,LaBSE,0.11436154943172487
diversity_9,est-roberta,0.11008070551930202
diversity_8,est-roberta,0.10877121172696508
diversity_6,EstBERT,0.10873874233304058
diversity_10,est-roberta,0.10664947625473942
diversity_9,EstBERT,0.10269536506378611
diversity_8,EstBERT,0.10107020156104264
diversity_7,EstBERT,0.09658393628788366
diversity_9,bertMulti,0.09215787834647483
diversity_6,bertMulti,0.08937216097742413
diversity_5,bertMulti,0.08934124282150598
diversity_7,bertMulti,0.08908204498555376
diversity_10,EstBERT,0.0889583661952083
diversity_0,bertMulti,0.08867746215772532
diversity_10,bertMulti,0.08824426393943938
diversity_1,bertMulti,0.08816192830885813
diversity_3,bertMulti,0.08816192830885813
diversity_2,bertMulti,0.08816192830885813
diversity_8,bertMulti,0.08804491204052607
diversity_4,bertMulti,0.08742593590619907
diversity_4,xml_roberta,0.08467043311960754
diversity_3,xml_roberta,0.08452834810910147
diversity_5,xml_roberta,0.08420922278997614
diversity_2,xml_roberta,0.08147790318365654
diversity_7,xml_roberta,0.08113873617782287
diversity_6,xml_roberta,0.0809651135042002
diversity_8,xml_roberta,0.08016610257361031
diversity_0,xml_roberta,0.07919405074629532
diversity_1,xml_roberta,0.07880087139478265
diversity_9,xml_roberta,0.07738440611866824
diversity_10,xml_roberta,0.07696297366872702
diversity_10,distilbertMulti,0.053454017392613885
diversity_1,distilbertMulti,0.05267578612096156
diversity_0,distilbertMulti,0.05267578612096156
diversity_6,distilbertMulti,0.0522128231579986
diversity_4,distilbertMulti,0.052170735615911054
diversity_3,distilbertMulti,0.052170735615911054
diversity_2,distilbertMulti,0.052170735615911054
diversity_7,distilbertMulti,0.05184245278762823
diversity_8,distilbertMulti,0.051217591537766984
diversity_5,distilbertMulti,0.051160634605810044
diversity_9,distilbertMulti,0.04946550874401751
