EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,3,1,1,1,2,2,2,2,16,ivo; wagner; ballett; ooper; tiit; estonia
4,3,1,1,1,2,2,2,2,16,ivo; wagner; ballett; ooper; tiit; estonia
4,3,1,1,1,2,2,2,2,16,ivo; wagner; ballett; ooper; tiit; estonia
4,3,1,1,1,2,2,2,2,16,ivo; wagner; ballett; ooper; tiit; estonia
4,3,0,1,1,2,2,2,2,16,ivo; wagner; ballett; ooper; tiit; estonia
4,2,1,1,1,4,2,2,2,16,wagner; ballett; tiit; estonia; itaalia; mai; ooper; ivo
4,1,0,3,2,4,4,2,2,16,ivo; wagner; ballett; eino; itaalia; mai; ooper; estonia
4,0,1,3,2,1,2,4,2,16,ivo; wagner; ballett; eino; itaalia; ooper; estonia
2,3,2,5,1,2,4,3,2,16,ivo; wagner; verdi; ballett; itaalia; mai; keel; ooper; murdmaa; estonia
2,5,2,5,1,1,4,2,1,16,wagner; verdi; kuusk; estonia; itaalia; mai; keel; ooper; ivo
2,1,2,4,1,3,4,4,2,16,wagner; ballett; kuusk; tiit; estonia; itaalia; mai; keel; ooper; ivo
