EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,1,1,1,0,0,0,1,2,12,nälg; konkurents; rahvaarv; ökoloogiline; sõda
1,1,1,1,0,0,0,1,2,12,nälg; konkurents; rahvaarv; ökoloogiline; sõda
1,1,1,1,0,0,0,1,1,12,konkurents; rahvaarv; ökoloogiline; sõda
1,0,1,1,0,0,0,1,1,12,konkurents; rahvaarv; ökoloogiline; sõda
1,0,1,1,0,0,0,1,1,12,konkurents; rahvaarv; ökoloogiline; sõda
2,0,1,1,0,0,0,0,1,12,konkurents; rahvaarv; ökoloogiline; sõda
3,0,0,1,0,1,1,0,1,12,nälg; rahvaarv; ökoloogiline; sõda
0,1,1,0,0,0,1,0,1,12,rahvaarv; ressursside; ökoloogiline; sõda
0,0,0,0,1,0,1,0,1,12,rahvaarv; ressursside; sõda
0,0,1,1,1,0,1,0,1,12,rahvaarv; ressursside; sõda; nälg
0,1,1,1,1,0,1,1,1,12,rahvaarv; ressursside; sõda; nälg
