EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
4,2,3,4,1,4,3,2,3,13,pianiino; falck; eesti; klaverimeister; klavessiin; muusikamuuseum; klaveriehitus; christoph
4,2,3,4,1,4,3,2,3,13,pianiino; falck; eesti; klaverimeister; klavessiin; muusikamuuseum; klaveriehitus; christoph
4,2,3,4,1,4,3,2,3,13,pianiino; falck; eesti; klaverimeister; klavessiin; muusikamuuseum; klaveriehitus; christoph
4,3,3,4,1,4,3,2,3,13,pianiino; falck; eesti; klaverimeister; klavessiin; muusikamuuseum; klaveriehitus; christoph
4,3,3,4,1,4,3,2,3,13,pianiino; falck; eesti; klaverimeister; klavessiin; muusikamuuseum; klaveriehitus; christoph
5,3,2,4,1,4,3,2,3,13,pianiino; falck; eesti; klaverimeister; klavessiin; muusikamuuseum; klaveriehitus; christoph
3,2,2,2,1,4,4,3,3,13,pianiino; falck; eesti; klaverimeister; radke; muusikamuuseum; christoph
5,3,4,2,1,4,4,4,3,13,pianiino; falck; eesti; klaverimeister; radke; muusikamuuseum; klaveriehitus; christoph
2,4,1,2,2,4,2,0,3,13,pianiino; falck; eesti; klaverimeister; muusikamuuseum; christoph
3,3,2,2,4,5,1,1,2,13,pianiino; falck; eesti; klaverimeister; radke; muusikamuuseum; christoph
3,3,3,2,3,4,2,3,1,13,pianiino; falck; eesti; klaverimeister; klavessiin; muusikamuuseum; christoph
