EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,1,1,2,1,1,0,3,0,14,luuletaja; sõna; eesti; elulugu; üheksavägine; riigitegelane; vägi
2,1,1,2,1,1,0,3,0,14,luuletaja; sõna; eesti; elulugu; üheksavägine; riigitegelane; vägi
2,1,1,2,1,1,0,3,0,14,luuletaja; sõna; eesti; elulugu; üheksavägine; riigitegelane; vägi
2,1,1,2,1,1,0,3,0,14,luuletaja; sõna; eesti; elulugu; üheksavägine; riigitegelane; vägi
1,1,1,2,1,1,0,4,0,14,luuletaja; sõna; eesti; elulugu; kirjanik; üheksavägine; riigitegelane
2,2,2,1,1,3,1,6,0,14,luuletaja; 40; eesti; kirjanik; elulugu; hainsalu; keel; üheksavägine; sõna; riigitegelane
0,1,1,1,1,3,1,6,0,14,luuletaja; 40; eesti; kirjanik; elulugu; hainsalu; keel; sõna; riigitegelane
0,1,0,2,1,2,2,2,0,14,luuletaja; keel; 40; eesti; üheksavägine; hainsalu; sõna; riigitegelane
2,0,2,1,0,1,2,0,1,14,luuletaja; keel; 40; eesti; elulugu; hainsalu
2,2,2,3,1,0,2,4,2,14,luuletaja; 40; eesti; kirjanik; elulugu; keel; sõna; lehte
2,0,2,4,1,1,1,1,3,14,luuletaja; 40; eesti; elulugu; keel; sõna
