EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
8,7,7,6,2,7,7,6,3,13,võõrkeel; haridussüsteem; keeleõppe; raamdokument; euroopa; mitmekeelsus; kolmkeelsus; inglise; keelepoliitika; keel; keelterikas; keeleoskus
8,7,7,6,2,7,7,6,3,13,võõrkeel; haridussüsteem; keeleõppe; raamdokument; euroopa; mitmekeelsus; kolmkeelsus; inglise; keelepoliitika; keel; keelterikas; keeleoskus
8,7,7,6,2,7,7,6,3,13,võõrkeel; haridussüsteem; keeleõppe; raamdokument; euroopa; mitmekeelsus; kolmkeelsus; inglise; keelepoliitika; keel; keelterikas; keeleoskus
8,7,7,6,2,7,7,6,3,13,võõrkeel; haridussüsteem; keeleõppe; raamdokument; euroopa; mitmekeelsus; kolmkeelsus; inglise; keelepoliitika; keel; keelterikas; keeleoskus
8,6,7,6,2,7,7,6,3,13,võõrkeel; haridussüsteem; keeleõppe; raamdokument; euroopa; mitmekeelsus; kolmkeelsus; inglise; keelepoliitika; keel; keelterikas; keeleoskus
7,7,6,6,2,7,7,5,3,13,võõrkeel; haridussüsteem; keeleõppe; raamdokument; euroopa; mitmekeelsus; kolmkeelsus; inglise; keelepoliitika; keel; keelterikas; keeleoskus
2,3,5,5,1,6,7,7,3,13,võõrkeel; haridussüsteem; mitmekeelsus; keeleõppe; kolmkeelsus; inglise; keelepoliitika; keel; keelterikas; raamdokument; euroopa; keeleoskus
2,2,5,5,1,5,5,7,3,13,haridussüsteem; mitmekeelsus; keeleõppe; kolmkeelsus; inglise; keelepoliitika; keel; raamdokument; keelterikas; euroopa; keeleoskus
3,1,6,4,2,3,7,4,3,13,haridussüsteem; mitmekeelsus; keeleõppe; kolmkeelsus; inglise; keelepoliitika; keel; keelterikas; euroopa; keeleoskus
3,3,5,3,1,4,6,4,3,13,haridussüsteem; mitmekeelsus; keeleõppe; kolmkeelsus; inglise; keelepoliitika; keelterikas; keel; euroopa; keeleoskus
3,2,3,3,2,3,6,3,3,13,haridussüsteem; mitmekeelsus; keeleõppe; kolmkeelsus; inglise; keelepoliitika; keelterikas; keel; raamdokument; euroopa
