EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
1,0,2,0,1,2,1,3,0,16,ungari; needmine; laulukonkurss; ellerhein; ingerimaa; tõnu
1,0,2,0,1,2,1,3,0,16,ungari; needmine; laulukonkurss; ellerhein; ingerimaa; tõnu
1,0,2,0,1,2,1,3,0,16,ungari; needmine; laulukonkurss; ellerhein; ingerimaa; tõnu
1,0,2,0,1,2,1,3,0,16,ungari; needmine; laulukonkurss; ellerhein; ingerimaa; tõnu
1,0,2,0,1,2,1,3,0,16,ungari; needmine; laulukonkurss; ellerhein; ingerimaa; tõnu
1,0,2,0,1,3,3,3,0,16,ungari; kaljuste; veljo; ingerimaa; kammerkoor; needmine; laulukonkurss; ellerhein; tõnu
1,0,2,0,1,2,2,2,0,16,ungari; veljo; ingerimaa; kammerkoor; needmine; laulukonkurss; ellerhein; tõnu
2,0,2,3,1,2,1,2,0,16,ungari; temperamentne; veljo; ingerimaa; needmine; laulukonkurss; ellerhein; arvo; tõnu
1,0,2,2,1,2,2,2,0,16,kammerkoor; ungari; needmine; raud; laulukonkurss; ellerhein; ingerimaa
2,1,2,1,1,3,1,3,0,16,ungari; temperamentne; veljo; ingerimaa; kammerkoor; needmine; raud; laulukonkurss; ellerhein
2,1,2,1,1,3,0,3,1,16,ungari; tormis; veljo; ingerimaa; kammerkoor; needmine; raud; laulukonkurss; ellerhein
