EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,1,2,2,0,4,4,1,3,13,sonaat; vene; rumessen; sajand; muusika; kunst; jõud; ümberkujundamine; kontsert
2,1,2,2,0,4,4,1,3,13,sonaat; vene; rumessen; sajand; muusika; kunst; jõud; ümberkujundamine; kontsert
2,1,2,2,0,4,4,1,3,13,sonaat; vene; rumessen; sajand; muusika; kunst; jõud; ümberkujundamine; kontsert
2,1,2,2,0,4,4,1,3,13,sonaat; vene; rumessen; sajand; muusika; kunst; tegutsemine; jõud; ümberkujundamine; kontsert
2,1,0,2,0,3,3,1,3,13,sonaat; vene; rumessen; sajand; muusika; kunst; jõud; ümberkujundamine; kontsert
2,1,1,2,0,3,2,1,3,13,sonaat; vene; rumessen; sajand; muusika; kunst; jõud; ümberkujundamine; kontsert
2,1,1,2,0,1,1,0,3,13,muusika; kunst; sonaat; rumessen; vene; jõud; ümberkujundamine
1,1,0,2,0,2,1,2,3,13,sonaat; vene; rumessen; muusika; kunst; jõud; ümberkujundamine; kontsert
1,0,0,2,0,2,1,2,4,13,sonaat; vene; rumessen; tunnetamine; muusika; kunst; jõud; ümberkujundamine; kontsert
0,0,1,2,0,2,1,2,4,13,sonaat; vene; rumessen; tunnetamine; muusika; kunst; jõud; ümberkujundamine; kontsert
0,0,1,2,0,2,1,3,3,13,sonaat; vene; rumessen; tunnetamine; muusika; kunst; jõud; ümberkujundamine
