Diversity,Highest Average Score
0.0,0.3096679834231434
1.0,0.3100953338504938
2.0,0.3100953338504938
3.0,0.31100458663474656
4.0,0.3131583487652889
5.0,0.33537600118224475
6.0,0.35100117952414134
7.0,0.34917108414270437
8.0,0.3486599673641727
9.0,0.349993916424515
10.0,0.3320942574367497
