Diversity,Average Score
diversity_8,0.3925040266575785
diversity_7,0.39107036681175256
diversity_9,0.38806297165845954
diversity_6,0.38628489646334496
diversity_10,0.3823540278483806
diversity_5,0.36964764272863976
diversity_4,0.3593887883314985
diversity_3,0.3524568276262463
diversity_2,0.3504374215936823
diversity_1,0.350152455359642
diversity_0,0.35004026683034256
