Model,Average Score
LaBSE,0.22214573868041593
MiniLM-L12_multi,0.21077941245071133
MiniLM_multi,0.17952233245336494
EstBERT,0.15944045544195656
multi_e5,0.1592789765512934
est-roberta,0.15047413779031424
bertMulti,0.12778956035781255
xml_roberta,0.12249832206359555
distilbertMulti,0.09938077387286975
