word;upos;ner tag;count;stopword
ja;CCONJ;O;47;yes
kuulajad;NOUN;O;1;no
täna;ADV;O;1;no
on;AUX;O;59;yes
käes;NOUN;O;1;yes
kauaoodatud;ADJ;O;1;no
päev;NOUN;O;1;no
,;PUNCT;O;159;no
sest;SCONJ;O;2;yes
juba;ADV;O;3;yes
paari;NUM;O;1;no
tunni;NOUN;O;1;no
pärast;ADP;O;4;yes
täpselt;ADV;O;1;no
kell;NOUN;O;1;no
kolm;NUM;O;1;no
algab;VERB;O;2;no
laulu;NOUN;O;4;no
tantsupidu;NOUN;O;5;no
.;PUNCT;O;51;no
tantsupeo;NOUN;O;4;no
peaproovi;NOUN;O;1;no
saavad;AUX;O;1;yes
osalejad;NOUN;O;1;no
siis;ADV;O;36;yes
pisut;ADV;O;1;yes
puhata;VERB;O;1;no
hetkel;NOUN;O;3;no
seitse;NUM;O;1;no
kingad;NOUN;O;1;no
pastlad;NOUN;O;1;no
uuesti;ADV;O;1;no
jalga;NOUN;O;1;no
tõmmata;VERB;O;1;no
näevad;VERB;O;1;no
vaatajaid;NOUN;O;1;no
esimest;ADJ;O;1;no
ametlikku;ADJ;O;1;no
etendust;NOUN;O;1;no
mina;PRON;O;4;yes
olen;AUX;O;3;yes
nüüd;ADV;O;1;yes
ühendust;NOUN;O;1;no
võtnud;VERB;O;1;no
pealavastaja;NOUN;O;1;no
Vaike;PROPN;O;4;no
rajastega;NOUN;O;1;no
tere;INTJ;O;1;yes
tervist;NOUN;O;1;no
Rajaste;PROPN;O;3;no
me;PRON;O;14;yes
kuulasime;VERB;O;1;no
äsja;ADV;O;1;no
viimsest;ADJ;O;1;no
reliikvia;NOUN;O;1;no
pärit;ADV;O;1;no
mässaja;NOUN;O;1;no
sellega;PRON;O;1;yes
väljakul;NOUN;O;3;no
korraga;ADV;O;1;no
1536;NUM;O;1;no
meest;NOUN;O;1;no
tants;NOUN;O;2;no
ise;PRON;O;4;yes
kannab;VERB;O;1;no
nime;NOUN;O;1;no
