word;upos;ner tag;count;stopword
tere;INTJ;O;1;yes
õhtust;NOUN;O;1;no
,;PUNCT;O;188;no
kell;NOUN;O;1;no
sai;VERB;O;2;yes
kuus;NOUN;O;1;no
uudistetoimetus;NOUN;O;1;no
teeb;VERB;O;1;yes
kokkuvõtte;NOUN;O;1;no
kolmandast;ADJ;O;1;no
veebruarist;NOUN;O;1;no
.;PUNCT;O;150;no
stuudios;NOUN;O;2;no
on;AUX;O;95;yes
toimetaja;NOUN;O;4;no
Janek;PROPN;O;2;no
Salme;PROPN;O;2;no
Eesti;PROPN;O;15;no
elanike;NOUN;O;2;no
rahulolu;NOUN;O;2;no
oma;PRON;O;9;yes
eluga;NOUN;O;3;no
viimase;ADJ;O;2;no
paari;NUM;O;2;no
aasta;NOUN;O;13;no
jooksul;ADP;O;4;yes
langenud;VERB;O;6;no
ja;CCONJ;O;70;yes
jääb;VERB;O;4;no
alla;ADP;O;1;yes
Euroopa;PROPN;O;18;no
Liidu;PROPN;O;5;no
keskmise;ADJ;O;1;no
näitaja;NOUN;O;1;no
avaldatud;ADJ;O;1;no
eurobaromeetri;NOUN;O;2;no
küsitluse;NOUN;O;2;no
tulemused;NOUN;O;2;no
näitavad;VERB;O;3;no
et;SCONJ;O;71;yes
kasvanud;VERB;O;1;no
ka;ADV;O;28;yes
mured;NOUN;O;1;no
seoses;ADP;O;1;no
majanduse;NOUN;O;1;no
olukorraga;NOUN;O;1;no
keskkonnarikkumiste;NOUN;O;1;no
hulk;NOUN;O;2;no
Eestis;PROPN;O;5;no
vähenenud;VERB;O;4;no
aga;CCONJ;O;10;yes
trahvid;NOUN;O;1;no
rikkumiste;NOUN;O;4;no
eest;ADP;O;4;yes
suurenenud;VERB;O;1;no
kõige;ADV;O;4;yes
enam;ADV;O;2;yes
oli;AUX;O;12;yes
möödunud;VERB;O;1;no
taastal;NOUN;O;1;no
rikkumisi;NOUN;O;3;no
kalapüügi;NOUN;O;2;no
valdkonnas;NOUN;O;2;no
selgus;VERB;O;2;no
keskkonnainspektsiooni;NOUN;O;3;no
ülevaatest;NOUN;O;1;no
Komisjon;PROPN;O;1;no
teatas;VERB;O;3;no
Vene;PROPN;O;2;no
Gazpromi;PROPN;O;2;no
gaasitarned;NOUN;O;2;no
kaheksas;ADJ;O;2;no
ühenduse;NOUN;O;2;no
riigis;NOUN;O;2;no
Austria;PROPN;O;3;no
saab;VERB;O;2;yes
näiteks;ADV;O;3;no
pärasest;ADJ;O;1;no
kogusest;NOUN;O;2;no
30;NUM;O;2;no
Itaalia;PROPN;O;4;no
24;NUM;O;4;no
protsenti;NOUN;O;3;no
vähem;ADV;O;3;no
gaasi;NOUN;O;3;no
peaminister;NOUN;O;2;no
Lukas;PROPN;O;1;no
papadimas;VERB;O;1;no
kinnitas;VERB;O;2;no
erasektori;NOUN;O;3;no
esindajatega;NOUN;O;3;no
peetavad;ADJ;O;2;no
kõnelused;NOUN;O;2;no
Kreeka;PROPN;O;8;no
võlakoorma;NOUN;O;2;no
vähendamiseks;NOUN;O;2;no
lõpusirgel;NOUN;O;2;no
omavalitsused;NOUN;O;6;no
soovivad;VERB;O;2;no
muudatusi;NOUN;O;2;no
gümnaasiumi;NOUN;O;3;no
võrgus;NOUN;O;1;no
järk-järgult;ADV;O;1;no
samas;ADV;O;3;yes
ei;AUX;O;18;yes
ole;AUX;O;4;yes
nende;PRON;O;4;yes
seas;ADP;O;2;yes
üksmeelt;NOUN;O;1;no
kas;ADV;O;5;yes
koolivõrgupidajana;NOUN;O;1;no
peaksid;AUX;O;1;yes
jätkama;VERB;O;1;no
