word;upos;ner tag;count;stopword
Türgi;PROPN;O;28;no
ja;CCONJ;O;209;yes
Nobeli;PROPN;O;11;no
kirjanduspreemia;NOUN;O;1;no
mikrofoni;NOUN;O;1;no
ees;ADP;O;8;yes
on;AUX;O;130;yes
kirjanikud;NOUN;O;4;no
Liis;PROPN;O;1;no
Seppel;PROPN;O;1;no
Andres;PROPN;O;2;no
Ehin;PROPN;O;1;no
.;PUNCT;O;156;no
meie;PRON;O;13;yes
Andresega;PROPN;O;1;no
oleme;AUX;O;7;yes
siin;ADV;O;5;yes
täna;ADV;O;1;no
selleks;PRON;O;4;yes
,;PUNCT;O;313;no
et;SCONJ;O;95;yes
püüda;VERB;O;1;no
rääkida;VERB;O;3;no
Türgist;PROPN;O;2;no
läbi;ADP;O;3;yes
preemia;NOUN;O;9;no
prisma;NOUN;O;1;no
läinud;ADJ;O;1;yes
aasta;NOUN;O;2;no
detsembrikuus;NOUN;O;1;no
seitsmendal;ADJ;O;1;no
kuupäeval;NOUN;O;1;no
sai;VERB;O;3;yes
kirjanik;NOUN;O;4;no
Orhan;PROPN;O;9;no
Pamuki;PROPN;O;14;no
Rootsi;PROPN;O;1;no
Akadeemia;PROPN;O;1;no
kuum;ADJ;O;1;no
teema;NOUN;O;8;no
üha;ADV;O;1;no
enam;ADV;O;5;yes
klassi;NOUN;O;1;no
kes;PRON;O;14;yes
sõidavad;VERB;O;1;no
randadesse;NOUN;O;1;no
türgi;ADJ;O;17;no
turgudele;NOUN;O;1;no
ei;AUX;O;39;yes
püüa;VERB;O;2;no
kellelegi;PRON;O;1;yes
kuidagi;ADV;O;6;yes
nõu;NOUN;O;1;no
anda;VERB;O;2;no
mida;PRON;O;5;yes
Türgis;PROPN;O;15;no
veel;ADV;O;8;yes
peale;ADP;O;6;yes
turgude;NOUN;O;1;no
randade;NOUN;O;1;no
aga;CCONJ;O;39;yes
me;PRON;O;12;yes
proovime;VERB;O;1;no
täit;NOUN;O;1;no
mõlgutada;VERB;O;1;no
mille;PRON;O;10;yes
poolest;ADP;O;1;yes
arenev;ADJ;O;2;no
huvitav;ADJ;O;5;no
maa;NOUN;O;7;no
mis;PRON;O;23;yes
otsingutes;NOUN;O;1;no
või;CCONJ;O;33;yes
püüdlustes;NOUN;O;1;no
võiks;AUX;O;5;yes
olla;AUX;O;5;yes
sarnast;ADJ;O;2;no
inimlikku;ADJ;O;1;no
meid;PRON;O;3;yes
ühendab;VERB;O;1;no
?;PUNCT;O;3;no
nagunii;ADV;O;1;no
liiga;ADV;O;2;yes
palju;ADV;O;25;yes
seda;PRON;O;23;yes
lahutab;VERB;O;1;no
ühtlasi;ADV;O;1;yes
ka;ADV;O;35;yes
raskete;ADJ;O;1;no
