word;upos;ner tag;count;stopword
Katariina;PROPN;O;5;no
ja;CCONJ;O;39;yes
herned;NOUN;O;3;no
autor;NOUN;O;1;no
Kadri;PROPN;O;2;no
Hinrikus;PROPN;O;2;no
esitab;VERB;O;1;no
Eva;PROPN;O;2;no
Koldits;PROPN;O;2;no
.;PUNCT;O;122;no
kuulete;VERB;O;1;no
teist;ADJ;O;1;yes
osa;NOUN;O;1;no
järjeloost;NOUN;O;1;no
on;AUX;O;14;yes
üheksaaastane;ADJ;O;1;no
tüdruk;NOUN;O;1;no
,;PUNCT;O;84;no
kelle;PRON;O;1;yes
isa;NOUN;O;1;no
kolis;VERB;O;1;no
kevadel;NOUN;O;1;no
kodust;NOUN;O;1;no
ära;ADV;O;2;yes
tema;PRON;O;2;yes
ema;NOUN;O;11;no
tööga;NOUN;O;1;no
nii;ADV;O;4;yes
hõivatud;VERB;O;1;no
et;SCONJ;O;11;yes
tal;PRON;O;3;yes
pole;AUX;O;3;yes
tütre;NOUN;O;1;no
jaoks;ADP;O;1;yes
aega;NOUN;O;3;no
kurb;ADJ;O;1;no
arvab;VERB;O;1;no
tuleb;VERB;O;2;yes
väga;ADV;O;2;yes
igav;ADJ;O;1;no
suvevaheaeg;NOUN;O;1;no
üle;ADP;O;2;yes
pika;ADJ;O;1;no
aja;NOUN;O;2;no
tõotas;VERB;O;1;no
tunnistuste;NOUN;O;1;no
kättesaamise;NOUN;O;1;no
päev;NOUN;O;1;no
tulla;VERB;O;2;yes
mõnus;ADJ;O;1;no
Kulla;NOUN;O;1;no
kata;NOUN;O;1;no
ma;PRON;O;14;yes
võtsin;VERB;O;1;no
tänase;ADJ;O;1;no
õhtupooliku;NOUN;O;1;no
töölt;NOUN;O;1;no
vabaks;ADJ;O;1;no
meie;PRON;O;1;yes
lähme;VERB;O;2;yes
sinuga;PRON;O;1;yes
kohvikusse;NOUN;O;3;no
teatas;VERB;O;2;no
enne;ADP;O;2;yes
hommikulauas;NOUN;O;1;no
ühe;DET;O;1;yes
käega;NOUN;O;1;no
võileiba;NOUN;O;1;no
tehes;VERB;O;1;yes
teisega;PRON;O;1;yes
arvutit;NOUN;O;1;no
kotti;NOUN;O;1;no
pakkides;VERB;O;1;no
kas;ADV;O;3;yes
vahva;ADJ;O;1;no
?;PUNCT;O;8;no
tähistame;VERB;O;1;no
kooli;NOUN;O;1;no
lõppu;NOUN;O;1;no
suvevaheaja;NOUN;O;1;no
algust;NOUN;O;1;no
äge;ADJ;O;2;no
oled;AUX;O;4;yes
sa;PRON;O;5;yes
kindel;ADJ;O;1;no
sul;PRON;O;1;yes
noogutas;VERB;O;2;no
vastata;VERB;O;1;no
ta;PRON;O;16;yes
ei;AUX;O;11;yes
saanud;VERB;O;3;yes
sest;SCONJ;O;3;yes
parasjagu;ADV;O;1;no
helises;VERB;O;2;no
telefon;NOUN;O;2;no
mis;PRON;O;5;yes
kell;NOUN;O;5;no
koju;NOUN;O;3;no
jõuad;VERB;O;1;no
pärisin;VERB;O;1;no
kõne;NOUN;O;1;no
lõppedes;VERB;O;1;no
neli;NUM;O;2;no
emme;NOUN;O;1;no
andis;VERB;O;1;no
mulle;PRON;O;5;yes
nina;NOUN;O;1;no
peale;ADP;O;1;yes
musi;NOUN;O;1;no
kiirustas;VERB;O;1;no
esikusse;NOUN;O;1;no
uuesti;ADV;O;2;no
halloo;NOUN;O;1;yes
Helen;PROPN;O;1;no
kuuleb;VERB;O;1;no
Milano;PROPN;O;1;no
konverents;NOUN;O;1;no
nädala;NOUN;O;1;no
pärast;ADP;O;2;yes
kliimasoojenemise;NOUN;O;1;no
teema;NOUN;O;1;no
päevakorda;NOUN;O;1;no
nende;DET;O;1;yes
sõnadega;NOUN;O;1;no
lahkus;VERB;O;1;no
trepikotta;NOUN;O;1;no
nõusid;NOUN;O;1;no
pestes;VERB;O;1;no
mõtlesin;VERB;O;2;no
mida;PRON;O;2;yes
kõike;DET;O;1;yes
mõnusat;ADJ;O;1;no
õhtul;NOUN;O;2;no
kohvikust;NOUN;O;3;no
tellin;VERB;O;1;no
spagette;NOUN;O;2;no
