word;upos;ner tag;count;stopword
päevast;NOUN;O;1;no
kogu;DET;O;8;yes
ja;CCONJ;O;185;yes
tegu;NOUN;O;5;no
seekordne;ADJ;O;1;no
ühtlasi;ADV;O;1;yes
sarja;NOUN;O;3;no
viimane;ADJ;O;2;no
saade;NOUN;O;2;no
ei;AUX;O;38;yes
tutvusta;VERB;O;1;no
meid;PRON;O;3;yes
kellelegi;PRON;O;2;yes
eraisikust;NOUN;O;1;no
kogujaga;NOUN;O;1;no
vaid;ADV;O;5;yes
viib;VERB;O;1;no
professionaalsete;ADJ;O;1;no
kogujate;NOUN;O;1;no
juurde;ADP;O;4;yes
.;PUNCT;O;156;no
räägime;VERB;O;4;no
ennetavalt;ADV;O;1;no
28.;ADJ;O;2;no
mail;NOUN;O;2;no
täieliku;ADJ;O;1;no
uuestisünni;NOUN;O;1;no
järel;ADP;O;1;yes
pidulikult;ADV;O;1;no
avatavast;ADJ;O;1;no
Eesti;PROPN;O;16;no
ajaloomuuseumi;NOUN;O;6;no
suurgildi;NOUN;O;25;no
hoonest;NOUN;O;1;no
palju;ADV;O;16;yes
muuseumidki;NOUN;O;1;no
on;AUX;O;187;yes
ju;ADV;O;15;yes
alguse;NOUN;O;5;no
saanud;VERB;O;5;yes
erakogudest;NOUN;O;5;no
niga;NOUN;O;1;no
tänane;ADJ;O;1;no
ajaloomuuseum;NOUN;O;4;no
vestleme;VERB;O;1;no
hoone;NOUN;O;5;no
muuseumi;NOUN;O;7;no
ajaloost;NOUN;O;5;no
tutvustame;VERB;O;1;no
avatavat;ADJ;O;1;no
põnevat;ADJ;O;2;no
ekspositsiooni;NOUN;O;7;no
,;PUNCT;O;493;no
milles;PRON;O;2;yes
mitu;DET;O;2;yes
interaktiivset;ADJ;O;1;no
atraktsiooni;NOUN;O;1;no
ning;CCONJ;O;1;yes
ka;ADV;O;52;yes
lähiaegadel;NOUN;O;1;no
näitusi;NOUN;O;1;no
vestluskaaslasteks;NOUN;O;1;no
teadusdirektor;NOUN;O;2;no
Tõnis;PROPN;O;5;no
Liivak;PROPN;O;1;no
teadur;NOUN;O;2;no
Ivar;PROPN;O;9;no
Leimus;PROPN;O;3;no
avalike;ADJ;O;3;no
suhete;NOUN;O;3;no
juht;NOUN;O;2;no
Epp;PROPN;O;2;no
Alatalu;PROPN;O;3;no
me;PRON;O;38;yes
oleme;AUX;O;9;yes
nüüd;ADV;O;36;yes
maa;NOUN;O;1;no
all;ADP;O;2;yes
kui;SCONJ;O;37;yes
sügaval;ADJ;O;2;no
Lübeck;PROPN;O;2;no
noh;INTJ;O;17;yes
eks;ADV;O;13;yes
ma;PRON;O;13;yes
arvan;VERB;O;1;no
et;SCONJ;O;100;yes
kaks;NUM;O;2;no
pool;NUM;O;1;yes
meetrit;NOUN;O;3;no
ega;CCONJ;O;2;yes
ta;PRON;O;24;yes
vist;ADV;O;2;yes
väga;ADV;O;25;yes
rohkem;ADV;O;8;yes
tohiks;AUX;O;1;no
olla;AUX;O;5;yes
jah;ADV;O;21;yes
põrandapind;NOUN;O;1;no
küll;ADV;O;7;yes
ole;AUX;O;19;yes
sest;SCONJ;O;7;yes
tegelikult;ADV;O;17;no
see;PRON;O;63;yes
päris;ADV;O;5;yes
kelder;NOUN;O;4;no
vaid;CCONJ;O;3;yes
niisugune;DET;O;16;yes
poolkelder;NOUN;O;1;no
ongi;AUX;O;2;no
alati;ADV;O;3;yes
olnud;AUX;O;15;yes
poolkeldriaknaavad;NOUN;O;1;no
ulatanud;VERB;O;1;no
välja;ADV;O;9;yes
mis;PRON;O;36;yes
huvitav;ADJ;O;4;no
võiks;AUX;O;5;yes
arvata;VERB;O;2;no
nagu;SCONJ;O;16;yes
praegu;ADV;O;8;yes
sügavamal;ADJ;O;1;no
keskajal;NOUN;O;5;no
nimelt;ADV;O;5;no
