word;upos;ner tag;count;stopword
mis;PRON;O;3;yes
kaariste;ADJ;O;1;no
laulate;VERB;O;1;no
meeskooris;NOUN;O;1;no
ja;CCONJ;O;14;yes
pärit;ADV;O;1;no
oleme;AUX;O;2;yes
Räpinas;PROPN;O;1;no
?;PUNCT;O;8;no
mina;PRON;O;4;yes
olen;AUX;O;3;yes
,;PUNCT;O;69;no
te;PRON;O;4;yes
olete;AUX;O;2;yes
juba;ADV;O;5;yes
no;INTJ;O;3;no
ei;AUX;O;11;yes
tea;VERB;O;2;no
ikka;ADV;O;9;yes
kõik;DET;O;1;yes
need;DET;O;4;yes
aastad;NOUN;O;1;no
on;AUX;O;21;yes
olnud;AUX;O;1;yes
iga;DET;O;1;yes
koolipoisist;NOUN;O;1;no
peale;ADV;O;1;yes
see;DET;O;5;yes
asi;NOUN;O;1;no
kõikul;NOUN;O;1;no
mida;PRON;O;5;yes
teie;PRON;O;4;yes
jaoks;ADP;O;4;yes
tähendab;VERB;O;2;no
laulupidu;NOUN;O;6;no
tõeline;ADJ;O;1;no
pidu;NOUN;O;1;no
see;PRON;O;10;yes
annab;VERB;O;1;no
hästi;ADV;O;1;no
palju;ADV;O;2;yes
hingele;NOUN;O;1;no
sellist;DET;O;1;yes
nooruslikkust;NOUN;O;1;no
teeb;VERB;O;1;yes
kuigi;SCONJ;O;1;yes
me;PRON;O;3;yes
vanad;ADJ;O;1;no
.;PUNCT;O;22;no
nagu;SCONJ;O;2;yes
siin;ADV;O;4;yes
olemegi;AUX;O;1;no
meeskoorile;NOUN;O;1;no
üldse;ADV;O;2;no
vananevad;VERB;O;1;no
noori;NOUN;O;2;no
tuleb;VERB;O;6;yes
vähener;NOUN;O;1;no
teevad;VERB;O;3;yes
ise;ADV;O;3;yes
oma;PRON;O;3;yes
koori;NOUN;O;2;no
litsist;NOUN;O;1;no
vanadega;ADJ;O;1;no
püüame;VERB;O;1;no
ka;ADV;O;6;yes
sammu;NOUN;O;1;no
pidada;VERB;O;1;yes
kuigivõrd;ADV;O;1;no
kuidas;ADV;O;3;yes
teil;PRON;O;2;yes
kui;SCONJ;O;2;yes
proovid;NOUN;O;3;no
läinud;VERB;O;2;yes
väga;ADV;O;2;yes
vähe;ADV;O;1;no
aega;NOUN;O;1;no
antakse;VERB;O;1;no
dirigentidelt;NOUN;O;1;no
nende;PRON;O;2;yes
lihvimiseks;NOUN;O;1;no
aga;CCONJ;O;5;yes
noh;INTJ;O;1;yes
laulud;NOUN;O;1;no
enam-vähem;ADV;O;1;no
selged;ADJ;O;1;no
siis;ADV;O;3;yes
ole;VERB;O;1;yes
vaja;ADV;O;1;no
vanasti;ADV;O;1;no
ma;PRON;O;5;yes
mäletan;VERB;O;1;no
oli;AUX;O;3;yes
niiviisi;ADV;O;1;no
et;SCONJ;O;22;yes
mitu;DET;O;1;yes
päeva;NOUN;O;1;no
iiliti;ADV;O;1;no
neid;DET;O;1;yes
