word;upos;ner tag;count;stopword
läbisest;NOUN;O;2;no
Walest;PROPN;O;1;no
,;PUNCT;O;5;no
valust;NOUN;O;1;no
laiuke;ADJ;O;1;no
kevadist;ADJ;O;1;no
metsaalust;NOUN;O;1;no
lihtsalt;ADV;O;1;no
niisama;ADV;O;1;yes
olles;AUX;O;1;yes
ja;CCONJ;O;6;yes
võites;VERB;O;1;no
minu;PRON;O;1;yes
jänesekapsad;NOUN;O;1;no
on;AUX;O;1;yes
õites;NOUN;O;1;no
kadunud;VERB;O;1;no
kodu;NOUN;O;1;no
kesk;NOUN;O;1;yes
ruumi;NOUN;O;1;no
aega;NOUN;O;2;no
linnul;NOUN;O;1;no
lauluse;ADJ;O;1;no
lehtival;ADJ;O;1;no
homse;ADJ;O;1;no
hirmust;NOUN;O;1;no
Tunase;PROPN;O;1;no
vaevast;NOUN;O;1;no
.;PUNCT;O;5;no
kõrs;NOUN;O;1;no
kerkib;VERB;O;1;no
üles;ADV;O;1;yes
vaatama;VERB;O;1;no
taevast;NOUN;O;1;no
kõik;PRON;O;1;yes
mis;PRON;O;1;yes
mulla;NOUN;O;1;no
all;ADP;O;1;yes
ootas;VERB;O;1;no
lamas;VERB;O;1;no
avab;VERB;O;1;no
silmad;NOUN;O;1;no
ongi;VERB;O;1;no
siin;ADV;O;1;yes
saamas;VERB;O;1;yes
põrmule;NOUN;O;1;no
põrmust;NOUN;O;1;no
puhkevat;ADJ;O;1;no
Lohtu;PROPN;O;1;no
kannikesi;NOUN;O;1;no
kopsurohtu;NOUN;O;1;no
Savist;NOUN;O;1;no
sai;VERB;O;2;yes
ihu;NOUN;O;1;no
tuulest;NOUN;O;1;no
hinge;NOUN;O;1;no
muud;PRON;O;1;yes
ei;AUX;O;1;yes
olegi;AUX;O;1;no
tõuske;VERB;O;1;no
minge;VERB;O;1;yes
