word;upos;ner tag;count;stopword
head;ADJ;O;1;no
kuulajad;NOUN;O;1;no
,;PUNCT;O;639;no
nõusoleku;NOUN;O;1;no
tulla;VERB;O;2;yes
Tartu;PROPN;O;12;no
stuudiosse;NOUN;O;2;no
intervjuud;NOUN;O;1;no
andma;VERB;O;1;no
on;AUX;O;216;yes
andnud;VERB;O;2;no
luuletaja;NOUN;O;3;no
prosaist;NOUN;O;1;no
abikaasa;NOUN;O;1;no
emaõpet;NOUN;O;1;no
taia;NOUN;O;1;no
riigitegelane;NOUN;O;2;no
Lehte;PROPN;O;5;no
Hainsalu;PROPN;O;5;no
sööd;VERB;O;3;no
tere;NOUN;O;1;yes
tulemast;VERB;O;1;yes
saatesse;NOUN;O;1;no
.;PUNCT;O;323;no
tere;INTJ;O;1;yes
kõigile;PRON;O;3;yes
kuidas;ADV;O;31;yes
teil;PRON;O;7;yes
õnnestus;VERB;O;1;no
siia;ADV;O;2;yes
läbi;ADV;O;4;yes
linna;NOUN;O;1;no
kas;ADV;O;34;yes
oli;AUX;O;54;yes
palju;ADV;O;24;yes
inimesi;NOUN;O;9;no
kes;PRON;O;19;yes
tundsid;VERB;O;1;no
teid;PRON;O;4;yes
tänaval;NOUN;O;1;no
ära;ADV;O;6;yes
ja;CCONJ;O;266;yes
peatasite;VERB;O;1;no
tahtsid;VERB;O;3;no
teiega;PRON;O;1;yes
juttu;NOUN;O;1;no
rääkida;VERB;O;1;no
?;PUNCT;O;45;no
ei;ADV;O;11;yes
see;PRON;O;108;yes
kunagi;ADV;O;6;yes
60;NUM;O;2;no
aastat;NOUN;O;5;no
tagasi;ADP;O;2;yes
aga;CCONJ;O;87;yes
nüüd;ADV;O;39;yes
ei;AUX;O;115;yes
tunta;VERB;O;1;no
mind;PRON;O;5;yes
isegi;ADV;O;6;yes
raamatukaupluses;NOUN;O;1;no
kergendus;NOUN;O;1;no
või;CCONJ;O;43;yes
teeb;VERB;O;3;yes
pisut;ADV;O;4;yes
kurvaks;ADJ;O;3;no
tore;ADJ;O;2;no
kui;SCONJ;O;67;yes
luuletuskogusid;NOUN;O;1;no
nii;ADV;O;29;yes
minu;PRON;O;19;yes
omi;PRON;O;2;yes
teiste;PRON;O;1;yes
lähe;VERB;O;2;yes
müügiks;NOUN;O;1;no
siis;ADV;O;106;yes
sest;SCONJ;O;19;yes
meelest;ADP;O;4;yes
luule;NOUN;O;7;no
ikkagi;ADV;O;16;yes
kultuuriessents;NOUN;O;1;no
mis;PRON;O;52;yes
meiega;PRON;O;1;yes
juhtunud;VERB;O;1;no
selle;DET;O;11;yes
aasta;NOUN;O;6;no
jooksul;ADP;O;1;yes
miks;ADV;O;8;yes
me;PRON;O;29;yes
loe;VERB;O;1;no
enam;ADV;O;7;yes
luuletusi;NOUN;O;4;no
kõike;PRON;O;4;yes
kõike;DET;O;1;yes
muud;PRON;O;2;yes
et;SCONJ;O;147;yes
vanasti;ADV;O;4;no
õige;ADV;O;2;no
ju;ADV;O;35;yes
räägiti;VERB;O;1;no
juttusid;VERB;O;1;no
õhtul;NOUN;O;1;no
videviku;NOUN;O;1;no
pidades;VERB;O;1;yes
niisugust;DET;O;6;yes
asja;NOUN;O;6;no
ole;AUX;O;28;yes
üldse;ADV;O;6;no
teatakse;VERB;O;1;no
vana-vanaemade;NOUN;O;1;no
mälestusi;NOUN;O;1;no
vaid;ADV;O;1;yes
nagu;SCONJ;O;28;yes
hoovi;NOUN;O;1;no
ta;PRON;O;46;yes
võis;AUX;O;1;yes
kõik;PRON;O;30;yes
kauge;ADJ;O;1;no
ka;ADV;O;61;yes
niisugune;DET;O;13;yes
kultuuriliik;NOUN;O;1;no
millel;PRON;O;1;yes
juured;NOUN;O;2;no
väga;ADV;O;44;yes
sügaval;ADJ;O;1;no
eesti;ADJ;O;9;no
keele;NOUN;O;4;no
kaudu;ADP;O;3;yes
tulevad;VERB;O;7;yes
need;DET;O;25;yes
sajandite;NOUN;O;1;no
tagant;ADP;O;1;yes
võib-olla;ADV;O;15;yes
seda;PRON;O;40;yes
kerge;ADJ;O;5;no
tajuda;VERB;O;1;no
võetakse;VERB;O;3;no
pealispinda;NOUN;O;1;no
pidi;ADP;O;2;yes
muutub;VERB;O;1;no
kiiresti;ADV;O;2;no
Sips;PROPN;O;1;yes
kaader;NOUN;O;1;no
läinud;VERB;O;4;yes
süvene;VERB;O;1;no
inimene;NOUN;O;9;no
elutempo;NOUN;O;1;no
kiire;ADJ;O;2;no
noored;ADJ;O;1;no
inimesed;NOUN;O;18;no
kiired;ADJ;O;1;no
nobedad;ADJ;O;1;no
peaks;AUX;O;7;yes
olema;AUX;O;7;yes
kõigil;DET;O;1;yes
koolist;NOUN;O;1;no
kaasa;ADV;O;4;no
antud;VERB;O;1;no
kodund;NOUN;O;1;no
peatud;ADJ;O;1;no
hulk;NOUN;O;1;no
pähe;NOUN;O;1;yes
õpitud;VERB;O;1;no
saadavad;VERB;O;2;no
inimest;NOUN;O;4;no
mina;PRON;O;9;yes
näiteks;ADV;O;13;no
ma;PRON;O;112;yes
mööda;ADP;O;2;yes
metsa;NOUN;O;1;no
kõnnin;VERB;O;1;no
iga;DET;O;4;yes
pärast;ADP;O;7;yes
noh;INTJ;O;8;yes
seeni;NOUN;O;1;no
otsin;VERB;O;2;no
pohli;NOUN;O;1;no
vaarikaid;NOUN;O;1;no
loen;VERB;O;3;no
luulet;NOUN;O;1;no
tõsi;NOUN;O;3;no
vahel;ADV;O;1;yes
päris;ADV;O;3;yes
kõva;ADJ;O;1;no
häälega;NOUN;O;2;no
ruttu;ADV;O;1;no
ringi;ADV;O;1;yes
keegi;PRON;O;7;yes
läheb;VERB;O;8;yes
kuuleb;VERB;O;1;no
mingid;DET;O;4;yes
luulekatked;NOUN;O;1;no
varandus;NOUN;O;1;no
esimene;ADJ;O;3;no
stroo;NOUN;O;1;no
sall;NOUN;O;1;no
teile;PRON;O;7;yes
meelde;NOUN;O;5;no
tuleb;VERB;O;21;yes
praegu;ADV;O;8;yes
juba;ADV;O;13;yes
kaseladvast;ADJ;O;1;no
lehti;NOUN;O;1;no
langeb;VERB;O;1;no
kõle;ADJ;O;1;no
tuul;NOUN;O;2;no
käib;VERB;O;2;no
üle;ADP;O;9;yes
Cesama;PROPN;O;1;no
koidule;NOUN;O;1;no
õitsvad;VERB;O;1;no
kodus;NOUN;O;1;no
valged;ADJ;O;1;no
ristikheinad;NOUN;O;1;no
mängib;VERB;O;1;no
lillelõhnaga;NOUN;O;1;no
samuti;ADV;O;1;yes
olen;AUX;O;19;yes
paar;NUM;O;1;no
korda;NOUN;O;2;no
matustel;NOUN;O;1;no
peiedel;NOUN;O;1;no
lugenud;VERB;O;4;no
pildid;NOUN;O;1;no
mulle;PRON;O;12;yes
Ennot;PROPN;O;1;no
armastan;VERB;O;1;no
te;PRON;O;31;yes
olete;AUX;O;18;yes
oma;PRON;O;40;yes
elu;NOUN;O;14;no
tähtsamad;ADJ;O;1;no
mitte;ADV;O;19;yes
ainult;ADV;O;7;yes
pöördelised;ADJ;O;1;no
vaid;CCONJ;O;3;yes
südame;NOUN;O;1;no
külge;ADP;O;1;yes
kasvanud;ADJ;O;1;no
ajad;NOUN;O;1;no
kirja;NOUN;O;3;no
pannud;ADJ;O;1;no
raamatusse;NOUN;O;1;no
olla;AUX;O;9;yes
üheksavägine;ADJ;O;3;no
seal;ADV;O;23;yes
kirjeldanud;VERB;O;1;no
sünnikodu;NOUN;O;1;no
Tartumaal;PROPN;O;1;no
lapsepõlvekodusid;NOUN;O;1;no
linnas;NOUN;O;4;no
ülikooliõpinguid;NOUN;O;1;no
noor;ADJ;O;1;no
põlve;NOUN;O;1;no
abieluaastaid;NOUN;O;1;no
laste;NOUN;O;1;no
Sindi;PROPN;O;1;no
Kirjanike;PROPN;O;2;no
Liidu;PROPN;O;1;no
osakonda;NOUN;O;1;no
telesaateid;NOUN;O;1;no
ülemnõukogu;NOUN;O;2;no
riigikogu;NOUN;O;1;no
pannud;VERB;O;3;no
raske;ADJ;O;1;no
kirjanik;NOUN;O;6;no
endast;PRON;O;3;yes
kirjuta;VERB;O;3;no
eluloost;NOUN;O;2;no
kuigi;SCONJ;O;1;yes
muidugi;ADV;O;7;yes
kõik;DET;O;9;yes
elamused;NOUN;O;1;no
kogemused;NOUN;O;1;no
raamatutes;NOUN;O;2;no
loomulikult;ADV;O;1;no
oleks;AUX;O;8;yes
arvanud;VERB;O;1;no
hakkan;VERB;O;1;yes
raamatut;NOUN;O;3;no
kirjutama;VERB;O;4;no
Petrone;PROPN;O;1;no
print;NOUN;O;1;no
tellis;VERB;O;1;no
sarja;NOUN;O;1;no
kohe;ADV;O;3;yes
ütlesin;VERB;O;2;no
oh;INTJ;O;3;yes
oska;VERB;O;5;no
hakkasin;VERB;O;1;yes
mõtlema;VERB;O;2;no
millegipärast;ADV;O;1;no
tuli;VERB;O;8;yes
see;DET;O;31;yes
kujund;NOUN;O;1;no
taim;NOUN;O;1;no
sealt;ADV;O;4;yes
hakkas;VERB;O;1;yes
hargnema;VERB;O;1;no
meil;PRON;O;13;yes
kõigil;PRON;O;1;yes
väge;NOUN;O;4;no
mida;PRON;O;24;yes
kasuta;VERB;O;2;no
kuna;SCONJ;O;1;yes
sari;NOUN;O;1;no
ajalugu;NOUN;O;1;no
hakkasingi;VERB;O;1;no
elupaikadest;NOUN;O;1;no
ise;ADV;O;4;yes
mõtlesin;VERB;O;7;no
kohutavalt;ADV;O;1;no
igav;ADJ;O;2;no
lugeda;VERB;O;3;no
vastukajad;NOUN;O;1;no
sellised;ADJ;O;2;yes
olnud;AUX;O;29;yes
just;ADV;O;3;yes
senti;NOUN;O;1;no
põnev;ADJ;O;1;no
panin;VERB;O;1;no
üldiselt;ADV;O;3;no
arvan;VERB;O;5;no
minule;PRON;O;2;yes
elulugu;NOUN;O;3;no
sellepärast;ADV;O;9;yes
ikka;ADV;O;15;yes
vahetad;VERB;O;1;no
mehi;NOUN;O;1;no
kärgpered;NOUN;O;1;no
vikerkaare;NOUN;O;1;no
värvid;NOUN;O;1;no
vot;ADV;O;1;yes
niisugused;DET;O;3;yes
asjad;NOUN;O;6;no
huvitavat;VERB;O;1;no
huvi;NOUN;O;2;no
pakuvad;VERB;O;1;no
elanud;VERB;O;1;no
tavalist;ADJ;O;1;no
väikse;ADJ;O;1;no
inimese;NOUN;O;1;no
vaikset;ADJ;O;1;no
öelda;VERB;O;5;no
olen;VERB;O;1;yes
sellega;PRON;O;8;yes
tegelikult;ADV;O;20;no
rahul;ADV;O;1;no
sünniaasta;NOUN;O;1;no
lubanud;VERB;O;1;no
näha;VERB;O;6;no
paremaid;ADJ;O;1;no
hirmsamaid;ADJ;O;1;no
aegu;NOUN;O;1;yes
vaest;ADJ;O;1;no
halli;PROPN;O;1;no
sõja;NOUN;O;2;no
ajal;ADP;O;8;no
sõda;NOUN;O;2;no
varemetes;NOUN;O;1;no
Tartut;PROPN;O;1;no
näinud;VERB;O;2;no
üles;ADV;O;5;yes
ehitatud;VERB;O;2;no
sedamoodi;ADV;O;1;no
teie;PRON;O;13;yes
enese;PRON;O;2;yes
ehitanud;VERB;O;1;no
kindlasti;ADV;O;3;no
elus;NOUN;O;4;no
verd;NOUN;O;1;no
tulnud;VERB;O;6;yes
esivanematest;NOUN;O;1;no
võiksite;AUX;O;1;yes
palun;VERB;O;1;no
kirjeldada;VERB;O;1;no
olukorrad;NOUN;O;1;no
vorminud;VERB;O;1;no
selleks;PRON;O;4;yes
tagasi;ADV;O;1;yes
mõtlen;VERB;O;3;no
natuke;ADV;O;5;no
uurinud;VERB;O;1;no
esivanemaid;NOUN;O;1;no
tundub;VERB;O;8;no
vanaema;NOUN;O;1;no
mingil;DET;O;1;yes
määral;NOUN;O;1;no
ema;NOUN;O;8;no
koopia;NOUN;O;1;no
juuksed;NOUN;O;1;no
välimus;NOUN;O;1;no
iseloom;NOUN;O;1;no
vanaemaga;NOUN;O;1;no
suhtlesin;VERB;O;1;no
vähe;ADV;O;1;no
mäletagi;VERB;O;1;no
lapsepõlves;NOUN;O;2;no
eriti;ADV;O;4;no
sülle;NOUN;O;1;no
võetud;VERB;O;1;no
midagi;PRON;O;16;yes
sellist;ADJ;O;2;yes
vaene;ADJ;O;3;no
vahetustega;NOUN;O;1;no
tööl;NOUN;O;2;no
käis;VERB;O;1;no
õnnetu;ADJ;O;2;no
aeg;NOUN;O;10;no
saa;VERB;O;5;yes
olid;AUX;O;7;yes
vaesed;ADJ;O;1;no
nähtavasti;ADV;O;6;no
ongi;AUX;O;5;no
oluline;ADJ;O;2;no
mismoodi;ADV;O;1;no
ühiskond;NOUN;O;1;no
lapsepõlv;NOUN;O;2;no
omamoodi;ADV;O;1;no
õnnelik;ADJ;O;2;no
olin;AUX;O;11;yes
koolis;NOUN;O;2;no
meeldis;VERB;O;1;no
käia;VERB;O;3;no
