word;upos;ner tag;count;stopword
tänane;ADJ;O;1;no
saade;NOUN;O;1;no
kannab;VERB;O;1;no
nime;NOUN;O;1;no
jagatud;ADJ;O;1;no
noodid;NOUN;O;2;no
.;PUNCT;O;279;no
miks;ADV;O;11;yes
just;ADV;O;8;yes
jagatud;VERB;O;3;no
,;PUNCT;O;787;no
aga;CCONJ;O;84;yes
sellepärast;ADV;O;18;yes
et;SCONJ;O;180;yes
juttu;NOUN;O;2;no
tuleb;VERB;O;11;yes
orkestri;NOUN;O;15;no
antidest;NOUN;O;1;no
ja;CCONJ;O;303;yes
orkestrantide;NOUN;O;1;no
vaatavad;VERB;O;1;no
ju;ADV;O;20;yes
ühisel;ADJ;O;1;no
puldil;NOUN;O;1;no
olevale;ADJ;O;1;no
noodi;NOUN;O;1;no
visikule;NOUN;O;1;no
ehk;CCONJ;O;1;yes
siis;ADV;O;91;yes
jagavad;VERB;O;1;no
noote;NOUN;O;1;no
tänased;ADJ;O;1;no
kõnealused;ADJ;O;1;no
on;AUX;O;292;yes
aga;ADV;O;4;yes
päris;ADV;O;5;yes
väikesed;ADJ;O;5;no
muusikud;NOUN;O;5;no
räägime;VERB;O;3;no
Virumaa;PROPN;O;23;no
noorteorkestrist;NOUN;O;2;no
kontsertorkestrist;NOUN;O;1;no
juturingis;NOUN;O;1;no
Rakverega;PROPN;O;3;no
Mauri;PROPN;O;1;no
kooli;NOUN;O;7;no
muusikaosakonna;NOUN;O;2;no
kunstiline;ADJ;O;2;no
juhtamme;NOUN;O;1;no
peaske;NOUN;O;2;no
Eesti;PROPN;O;15;no
sümfooniaorkestrite;NOUN;O;7;no
liidu;NOUN;O;3;no
juhatuse;NOUN;O;2;no
esinaine;NOUN;O;2;no
Eve;PROPN;O;3;no
Luha;PROPN;O;2;no
Lääne-Viru;PROPN;O;3;no
maavalitsuse;NOUN;O;2;no
haridus-;NOUN;O;1;no
kultuuriosakonna;NOUN;O;2;no
spetsialist;NOUN;O;1;no
Valdur;PROPN;O;5;no
Liiv;PROPN;O;2;no
saate;NOUN;O;1;yes
toimetaja;NOUN;O;1;no
Marge-Ly;PROPN;O;1;no
Rookäär;PROPN;O;1;no
helioperaator;NOUN;O;1;no
Helle;PROPN;O;1;no
Paasorkestrite;PROPN;O;1;no
dirigent;NOUN;O;7;no
Hando;PROPN;O;3;no
Põldmäe;PROPN;O;6;no
Kadrinas;PROPN;O;2;no
täitsa;ADV;O;3;no
oma;PRON;O;30;yes
inimene;NOUN;O;2;no
nüüd;ADV;O;24;yes
ma;PRON;O;75;yes
olen;AUX;O;22;yes
jah;ADV;O;4;yes
siin;ADV;O;33;yes
palju;ADV;O;18;yes
pahandust;NOUN;O;2;no
tehtud;VERB;O;2;yes
ka;ADV;O;65;yes
head;ADJ;O;1;no
kohalikus;ADJ;O;1;no
kolhoosis;NOUN;O;1;no
töötasin;VERB;O;1;no
Vaiga;PROPN;O;1;no
suvi;NOUN;O;1;no
siit;ADV;O;4;yes
pärit;ADV;O;3;no
minu;PRON;O;9;yes
vanavanemad;NOUN;O;1;no
vana;ADJ;O;4;no
vanaema;NOUN;O;2;no
gaasimuusikakultuuri;NOUN;O;1;no
ühed;PRON;O;1;yes
mul;PRON;O;12;yes
sest;SCONJ;O;24;yes
vanaisa;NOUN;O;1;no
oli;AUX;O;37;yes
Väike-Maarjas;PROPN;O;1;no
koorijuht;NOUN;O;1;no
käisin;VERB;O;3;no
tema;PRON;O;18;yes
haual;NOUN;O;1;no
sinna;ADV;O;11;yes
käinud;VERB;O;6;no
seal;ADV;O;54;yes
muidugi;ADV;O;23;yes
mitu;DET;O;8;yes
korda;NOUN;O;7;no
leidsin;VERB;O;1;no
Väike-Maarja;PROPN;O;1;no
koduloomuuseumist;NOUN;O;1;no
taktikepi;NOUN;O;1;no
mis;PRON;O;32;yes
väga;ADV;O;50;yes
huvitav;ADJ;O;5;no
leid;NOUN;O;1;no
stardikepp;NOUN;O;1;no
rohkem;ADV;O;13;yes
selline;DET;O;12;yes
tänapäeva;NOUN;O;1;no
mõistsin;VERB;O;1;no
niukse;ADJ;O;1;no
puuhalu;NOUN;O;1;no
moodi;ADP;O;1;no
ilmselt;ADV;O;3;no
aeti;VERB;O;1;no
muid;PRON;O;1;yes
asju;NOUN;O;4;no
ainult;ADV;O;11;yes
landid;NOUN;O;1;no
akti;NOUN;O;1;no
sellega;PRON;O;5;yes
kutsuti;VERB;O;1;no
õpilasi;NOUN;O;1;no
korrale;NOUN;O;1;no
juured;NOUN;O;1;no
küll;ADV;O;4;yes
Virumaal;PROPN;O;7;no
kes;PRON;O;40;yes
selle;DET;O;22;yes
mõlema;DET;O;1;yes
algataja;NOUN;O;1;no
idee;NOUN;O;3;no
autor;NOUN;O;1;no
no;INTJ;O;14;no
kui;SCONJ;O;60;yes
Ando;PROPN;O;3;no
rääkis;VERB;O;2;no
teen;VERB;O;1;yes
see;PRON;O;80;yes
üks;DET;O;24;yes
suur;ADJ;O;13;no
pahandus;NOUN;O;1;no
nii;ADV;O;55;yes
ütlesin;VERB;O;1;no
?;PUNCT;O;22;no
kahjuks;ADV;O;3;no
sagedasti;ADV;O;1;no
iga;DET;O;10;yes
initsiatiiv;NOUN;O;1;no
saab;AUX;O;7;yes
karistada;VERB;O;1;no
tänapäevase;ADJ;O;1;no
seisuga;NOUN;O;4;no
peaks;AUX;O;8;yes
ütlema;VERB;O;4;no
niukene;ADJ;O;1;no
meeldiv;ADJ;O;3;no
valu;NOUN;O;1;no
sai;AUX;O;4;yes
alustatud;VERB;O;1;no
90;NUM;O;1;no
veebruarikuus;PROPN;O;1;no
noorteorkestriga;NOUN;O;1;no
niisugune;DET;O;5;yes
praktiline;ADJ;O;1;no
algus;NOUN;O;1;no
soov;NOUN;O;1;no
seda;PRON;O;38;yes
alustada;VERB;O;1;no
juba;ADV;O;16;yes
tegeldud;VERB;O;1;no
tegelikult;ADV;O;15;no
kuskil;ADV;O;11;yes
üheksa;NUM;O;1;no
aastat;NOUN;O;7;no
kunagi;ADV;O;5;yes
Rakvere;PROPN;O;14;no
esimeses;ADJ;O;3;no
keskkoolis;NOUN;O;2;no
muusikaõpetaja;NOUN;O;6;no
Jaan;PROPN;O;2;no
pakile;NOUN;O;1;no
sünnist;NOUN;O;1;no
saab;VERB;O;7;yes
100;NUM;O;2;no
26.;ADJ;O;1;no
novembril;NOUN;O;1;no
sellel;DET;O;2;yes
aastal;NOUN;O;2;no
Kadrina;PROPN;O;2;no
juurtega;NOUN;O;1;no
lõi;VERB;O;1;no
muusikakooli;NOUN;O;2;no
praeguses;ADJ;O;1;yes
gümnaasiumis;NOUN;O;1;no
tolleaegses;ADJ;O;1;no
tal;PRON;O;2;yes
noh;INTJ;O;26;yes
nimetame;VERB;O;3;no
paari;NOUN;O;1;no
nimed;NOUN;O;2;no
lihtsalt;ADV;O;9;no
näiteks;ADV;O;18;no
Kuno;PROPN;O;1;no
areng;NOUN;O;2;no
Arvo;PROPN;O;3;no
Pärt;PROPN;O;2;no
kohe;ADV;O;8;yes
praegu;ADV;O;20;yes
meelde;NOUN;O;2;no
tuli;VERB;O;6;yes
samahästi;ADV;O;1;no
võime;AUX;O;1;yes
öelda;VERB;O;12;no
Aldo;PROPN;O;1;no
Meristo;PROPN;O;1;no
jaa;INTJ;O;6;no
tiitwards;NOUN;O;1;no
ühesõnaga;ADV;O;2;no
neid;PRON;O;10;yes
või;CCONJ;O;31;yes
lauljate;NOUN;O;1;no
Tiit;PROPN;O;1;no
Tralla;PROPN;O;1;no
ei;AUX;O;118;yes
taha;VERB;O;3;yes
nimetada;VERB;O;1;no
nimekiri;NOUN;O;1;no
pikk;ADJ;O;2;no
mõni;PRON;O;1;yes
jääb;VERB;O;2;no
välja;ADV;O;6;yes
nonii;PROPN;O;1;no
olid;AUX;O;6;yes
selles;DET;O;13;yes
ühes;DET;O;3;yes
koolis;NOUN;O;5;no
orkestrit;NOUN;O;7;no
koori;NOUN;O;1;no
äkki;ADV;O;3;no
ühel;DET;O;3;yes
hetkel;NOUN;O;2;no
tekkis;VERB;O;2;no
see;DET;O;40;yes
mõte;NOUN;O;2;no
proovime;VERB;O;1;no
uuesti;ADV;O;1;no
luua;VERB;O;4;no
õnnestunud;VERB;O;2;no
oleksin;AUX;O;2;yes
võinud;AUX;O;1;yes
viiulikoori;NOUN;O;1;no
tselluõpetust;NOUN;O;1;no
olnud;AUX;O;9;yes
edasi;ADV;O;12;yes
nagu;SCONJ;O;36;yes
minna;VERB;O;2;yes
saanud;VERB;O;7;yes
üritasime;VERB;O;1;no
Paide;PROPN;O;2;no
kooliga;NOUN;O;1;no
rääkida;VERB;O;2;no
tol;DET;O;1;yes
ajal;NOUN;O;4;no
kool;NOUN;O;2;no
arvas;VERB;O;2;no
teise;PRON;O;1;yes
ikkagi;ADV;O;10;yes
hästi;ADV;O;6;no
liiga;ADV;O;2;yes
kaugel;ADV;O;1;no
ollakse;AUX;O;1;yes
vot;INTJ;O;1;yes
kogu;DET;O;6;yes
eelnev;ADJ;O;1;no
protseduur;NOUN;O;1;no
Peeter;PROPN;O;6;no
Paemurru;PROPN;O;3;no
tšelloklass;NOUN;O;1;no
loodud;ADJ;O;1;no
tähendas;VERB;O;1;no
muusikaharidus;NOUN;O;1;no
korralduses;NOUN;O;1;no
teha;VERB;O;11;yes
muutusi;NOUN;O;1;no
maakonnas;NOUN;O;3;no
tänase;ADJ;O;2;no
päevaga;NOUN;O;2;no
veendunud;VERB;O;2;no
Eestimaal;PROPN;O;3;no
juhusliku;ADJ;O;1;no
muusika;NOUN;O;11;no
õpetamise;NOUN;O;1;no
peale;ADP;O;17;yes
lubamatult;ADV;O;1;no
raha;NOUN;O;10;no
orkestriprojekt;NOUN;O;1;no
näide;NOUN;O;4;no
selle;PRON;O;16;yes
kohta;ADP;O;2;yes
ühismusitseerimine;NOUN;O;1;no
arendab;VERB;O;2;no
stimuleerib;VERB;O;1;no
lapsi;NOUN;O;9;no
söövreni;NOUN;O;1;no
mõtet;NOUN;O;1;no
arendada;VERB;O;1;no
suhtlemisvahend;ADJ;O;1;no
muskaatkeel;NOUN;O;1;no
täiesti;ADV;O;4;yes
absoluutselt;ADV;O;4;no
tänases;ADJ;O;1;no
riigis;NOUN;O;1;no
arvuti;NOUN;O;1;no
asjad;NOUN;O;7;no
liiguvad;VERB;O;1;no
nagunii;ADV;O;2;no
järgmine;ADJ;O;1;yes
üleriiklik;ADJ;O;1;no
programm;NOUN;O;1;no
olema;AUX;O;12;yes
ütleme;VERB;O;14;no
pillid;NOUN;O;1;no
häälde;NOUN;O;1;no
hinge;NOUN;O;1;no
me;PRON;O;36;yes
õpiksime;VERB;O;1;no
11;NUM;O;2;no
kuulama;VERB;O;1;no
orkester;NOUN;O;14;no
koht;NOUN;O;6;no
kus;ADV;O;15;yes
peab;AUX;O;5;yes
ostma;VERB;O;1;no
need;DET;O;29;yes
orkestreid;NOUN;O;3;no
kaks;NUM;O;13;no
ütlevad;VERB;O;4;no
noorteorkester;NOUN;O;6;no
mängivad;VERB;O;15;no
praeguse;ADJ;O;3;yes
hetkega;NOUN;O;1;no
õpilased;NOUN;O;4;no
vanuses;NOUN;O;1;no
seitse;NUM;O;3;no
kuni;CCONJ;O;1;yes
17;NUM;O;1;no
kasvulavaks;NOUN;O;1;no
kontsertorkestriga;NOUN;O;1;no
professionaalsed;ADJ;O;3;no
tulevad;VERB;O;8;yes
meid;PRON;O;3;yes
aitama;VERB;O;1;no
Tallinnast;PROPN;O;7;no
enamjaolt;ADV;O;1;no
võib;AUX;O;3;yes
isegi;ADV;O;3;yes
niimoodi;ADV;O;8;yes
allapoole;ADV;O;1;yes
kolmandik;NUM;O;1;no
neid;DET;O;9;yes
inimesi;NOUN;O;2;no
tegutsevad;VERB;O;3;no
pidevalt;ADV;O;2;no
situatsioon;NOUN;O;2;no
ongi;AUX;O;4;no
mil;ADV;O;2;yes
milleks;ADV;O;1;yes
tegutseb;VERB;O;1;no
mõnede;DET;O;1;yes
aastate;NOUN;O;1;no
pärast;ADP;O;6;yes
muusikuid;NOUN;O;5;no
Rakveresse;PROPN;O;1;no
maksma;VERB;O;1;no
neile;PRON;O;2;yes
Rakveres;PROPN;O;8;no
palka;NOUN;O;1;no
nad;PRON;O;49;yes
sõidavad;VERB;O;2;no
jälle;ADV;O;4;no
tagasi;ADV;O;8;yes
Tallinnasse;PROPN;O;1;no
ole;AUX;O;44;yes
mitte;ADV;O;28;yes
vaid;CCONJ;O;1;yes
kõik;DET;O;5;yes
väiksemate;ADJ;O;1;no
linnade;NOUN;O;2;no
orkestrid;NOUN;O;2;no
Tartu;PROPN;O;1;no
samamoodi;ADV;O;4;no
osa;NOUN;O;7;no
muusikutest;NOUN;O;2;no
käib;VERB;O;7;no
siiski;ADV;O;2;yes
kohal;ADV;O;1;yes
koha;NOUN;O;1;no
peal;ADP;O;1;yes
võtta;VERB;O;4;no
saaks;AUX;O;4;yes
täisorkestrit;NOUN;O;1;no
nendele;PRON;O;1;yes
nii-öelda;ADV;O;13;no
proffidele;NOUN;O;1;no
loomulikult;ADV;O;2;no
selles;PRON;O;4;yes
väike;ADJ;O;3;no
vastuolu;NOUN;O;1;no
inimesed;NOUN;O;3;no
kohale;ADV;O;1;yes
viivad;VERB;O;2;no
ära;ADV;O;13;yes
maakonnast;NOUN;O;1;no
võiks;AUX;O;6;yes
jääda;VERB;O;1;no
siia;ADV;O;11;yes
oleks;AUX;O;14;yes
omi;PRON;O;2;yes
täis;ADV;O;1;no
sümfooniaorkestri;NOUN;O;3;no
loodame;VERB;O;1;no
sellest;DET;O;11;yes
kasvavad;VERB;O;1;no
hakkavad;VERB;O;3;yes
seda;DET;O;16;yes
elus;NOUN;O;2;no
hoidma;VERB;O;1;no
tahaks;VERB;O;6;no
juurde;ADV;O;2;yes
kindlasti;ADV;O;7;no
nabanööriga;NOUN;O;2;no
seotud;VERB;O;3;no
üks;PRON;O;2;yes
aitab;VERB;O;1;no
ühte;DET;O;2;yes
teine;PRON;O;4;yes
teist;PRON;O;2;yes
unistustes;NOUN;O;1;no
kõige;ADV;O;11;yes
alumise;ADJ;O;1;no
püramiidi;NOUN;O;2;no
aste;NOUN;O;1;no
olekski;AUX;O;1;no
laste;NOUN;O;4;no
sümfooniaorkester;NOUN;O;5;no
kõiki;DET;O;2;yes
pille;NOUN;O;1;no
lapsed;NOUN;O;25;no
ütles;VERB;O;10;no
sealt;ADV;O;4;yes
vist;ADV;O;6;yes
kuue;NUM;O;1;no
aastast;NOUN;O;1;no
hakkab;VERB;O;6;yes
meil;PRON;O;24;yes
peale;ADV;O;5;yes
mängivad;ADJ;O;1;no
vanemad;ADJ;O;2;no
nendel;PRON;O;4;yes
Kadarviselt;PROPN;O;1;no
kodus;NOUN;O;4;no
edasimineku;NOUN;O;1;no
võimalust;NOUN;O;3;no
need;PRON;O;19;yes
kontsertorkestris;NOUN;O;5;no
nende;PRON;O;11;yes
prof;NOUN;O;1;no
muusikutega;NOUN;O;1;no
jällegi;ADV;O;3;no
omaette;ADV;O;1;yes
õpetajad;NOUN;O;5;no
koos;ADP;O;5;yes
õpilastega;NOUN;O;1;no
meeme;NOUN;O;1;no
mängib;VERB;O;8;no
õpilane;NOUN;O;3;no
veel;ADV;O;20;yes
õpilase;NOUN;O;1;no
Cavel;PROPN;O;1;no
Meeme;PROPN;O;2;no
Saareväli;PROPN;O;2;no
kontrabass;NOUN;O;3;no
ta;PRON;O;57;yes
kultuurilukku;NOUN;O;1;no
suurte;ADJ;O;2;no
tähtedega;NOUN;O;1;no
kirjutatud;VERB;O;2;no
igatpidi;ADV;O;1;no
ees;ADP;O;2;yes
võin;AUX;O;1;yes
väita;VERB;O;1;no
raske;ADJ;O;3;no
tõestada;VERB;O;1;no
linn;NOUN;O;4;no
võisin;AUX;O;1;yes
meie;PRON;O;16;yes
maakond;NOUN;O;1;no
püsika;NOUN;O;1;no
aldis;ADJ;O;1;no
teadlik;ADJ;O;1;no
väärtustaksid;VERB;O;1;no
tegevust;NOUN;O;3;no
noored;ADJ;O;2;no
lõpetavad;VERB;O;1;no
tuleksid;VERB;O;1;yes
oleksid;AUX;O;2;yes
saaksid;VERB;O;1;yes
erialast;ADJ;O;1;no
tööd;NOUN;O;4;no
teeniksid;VERB;O;1;no
elamisväärse;ADJ;O;1;no
palga;NOUN;O;2;no
võiksid;AUX;O;1;yes
käia;VERB;O;2;no
teisi;DET;O;1;yes
samas;ADV;O;2;yes
põhikohaga;NOUN;O;1;no
ühisomavalitsuse;NOUN;O;1;no
juhataja;NOUN;O;2;no
Tamsalu;PROPN;O;1;no
linnapea;NOUN;O;1;no
Urmas;PROPN;O;1;no
Tamm;PROPN;O;1;no
mitmetel;DET;O;1;yes
Virumaaorkestrite;PROPN;O;1;no
kontsertidel;NOUN;O;2;no
ning;CCONJ;O;1;yes
arvamust;NOUN;O;1;no
mööda;ADP;O;1;yes
orkestrite;NOUN;O;5;no
olemasolu;NOUN;O;1;no
vajalik;ADJ;O;2;no
kuda;ADV;O;1;no
sa;PRON;O;7;yes
kuulad;VERB;O;1;no
tõepoolest;ADV;O;3;no
hea;ADJ;O;13;no
meel;NOUN;O;3;no
üldse;ADV;O;6;no
olemas;VERB;O;6;yes
kas;ADV;O;27;yes
natukene;ADV;O;5;no
teistest;DET;O;1;yes
aastastest;ADJ;O;1;no
erinev;ADJ;O;2;no
jagamine;NOUN;O;1;no
praegalt;ADV;O;2;no
valitsuse;NOUN;O;1;no
poolt;ADP;O;3;yes
eelmistest;ADJ;O;1;yes
aastatest;NOUN;O;1;no
seesama;DET;O;1;yes
rahajagamise;NOUN;O;1;no
tulemus;NOUN;O;3;no
nõndanimetatud;ADJ;O;1;no
ühisürituste;NOUN;O;1;no
rahad;NOUN;O;3;no
millest;PRON;O;2;yes
toetasime;VERB;O;1;no
sedasama;DET;O;1;yes
noorteorkestrit;NOUN;O;4;no
omavalitsuste;NOUN;O;3;no
vahel;ADP;O;2;yes
laiali;ADV;O;2;no
omad;PRON;O;1;yes
mõtted;NOUN;O;1;no
