word;upos;ner tag;count;stopword
kordame;VERB;O;1;no
1983.;ADJ;O;2;no
aastal;NOUN;O;4;no
kavas;NOUN;O;1;no
olnud;ADJ;O;1;yes
keskööprogrammi;NOUN;O;1;no
,;PUNCT;O;296;no
milles;PRON;O;1;yes
Marje;PROPN;O;2;no
Lenk;PROPN;O;2;no
ajab;VERB;O;1;no
juttu;NOUN;O;4;no
Viktor;PROPN;O;1;no
Kingissepa;PROPN;O;1;no
nimelise;ADJ;O;1;no
Tallinna;PROPN;O;2;no
riikliku;ADJ;O;1;no
akadeemilise;ADJ;O;1;no
draamateatri;NOUN;O;2;no
näitleja;NOUN;O;10;no
Eesti;PROPN;O;2;no
NSV;PROPN;O;2;no
teenelise;ADJ;O;2;no
kunstnikutee;NOUN;O;1;no
noaga;NOUN;O;1;no
.;PUNCT;O;177;no
võib;AUX;O;4;yes
arvata;VERB;O;1;no
et;SCONJ;O;67;yes
teie;PRON;O;5;yes
nimi;NOUN;O;4;no
oli;AUX;O;21;yes
klassipäevikus;NOUN;O;1;no
kui;SCONJ;O;38;yes
mitte;ADV;O;14;yes
esimene;ADJ;O;3;no
siis;ADV;O;33;yes
päris;ADJ;O;3;yes
alguses;NOUN;O;3;no
küll;ADV;O;2;yes
kas;ADV;O;15;yes
see;PRON;O;23;yes
halb;ADJ;O;2;no
või;CCONJ;O;24;yes
hea;ADJ;O;6;no
jaoks;ADP;O;1;yes
?;PUNCT;O;22;no
ja;CCONJ;O;110;yes
kindlasti;ADV;O;6;no
kaks;NUM;O;2;no
Aadi;PROPN;O;1;no
järjest;ADV;O;2;no
täiesti;ADV;O;7;yes
ka;ADV;O;24;yes
kõige;ADV;O;9;yes
esimesed;ADJ;O;1;no
tähed;NOUN;O;1;no
tähendab;VERB;O;6;no
päeviku;NOUN;O;1;no
ülemisest;ADJ;O;1;no
servas;NOUN;O;1;no
õpetaja;NOUN;O;2;no
tuli;VERB;O;5;yes
klassi;NOUN;O;4;no
no;INTJ;O;7;no
sageli;ADV;O;8;no
ma;PRON;O;47;yes
ei;AUX;O;55;yes
olnud;AUX;O;6;yes
ju;ADV;O;5;yes
nii;ADV;O;23;yes
hästi;ADV;O;3;no
ettevalmistatud;ADJ;O;1;no
tunniks;NOUN;O;1;no
käsi;NOUN;O;1;no
hakkas;VERB;O;8;yes
sulepeaga;NOUN;O;1;no
liikum;VERB;O;1;no
üleval;ADV;O;1;yes
ahhaa;NOUN;O;1;no
juurest;ADP;O;1;yes
juba;ADV;O;14;yes
allapoole;ADV;O;1;yes
võisin;AUX;O;1;yes
kergemalt;ADV;O;1;no
hingata;VERB;O;1;no
mul;PRON;O;7;yes
tekkis;VERB;O;2;no
suur;ADJ;O;7;no
soov;NOUN;O;4;no
näitlejaks;NOUN;O;5;no
saada;VERB;O;6;yes
märkasin;VERB;O;1;no
tänaval;NOUN;O;2;no
teatriafisside;NOUN;O;1;no
puhul;ADP;O;4;yes
vahel;ADV;O;7;yes
tiitrites;NOUN;O;1;no
sellist;DET;O;2;yes
momenti;NOUN;O;1;no
näitlejate;NOUN;O;7;no
nimed;NOUN;O;1;no
on;AUX;O;67;yes
tähestikulises;ADJ;O;2;no
järjekorras;NOUN;O;3;no
antud;VERB;O;2;no
aga;ADV;O;4;yes
aast;NOUN;O;1;no
peale;ADV;O;5;yes
seega;ADV;O;1;yes
olin;AUX;O;3;yes
kohe;ADV;O;6;yes
kindel;ADJ;O;1;no
minu;PRON;O;10;yes
saab;AUX;O;2;yes
olema;AUX;O;6;yes
kõikides;DET;O;1;yes
loetelud;NOUN;O;1;no
des;NOUN;O;1;no
alati;ADV;O;3;yes
väga;ADV;O;46;yes
sõber;NOUN;O;1;no
koolipõlvest;NOUN;O;1;no
Aarne;PROPN;O;4;no
Üksküla;PROPN;O;3;no
tema;PRON;O;9;yes
peaks;AUX;O;5;yes
tõenäoliselt;ADV;O;1;no
viimane;ADJ;O;2;no
tagab;VERB;O;1;no
aga;CCONJ;O;22;yes
nüüd;ADV;O;2;yes
praegu;ADV;O;4;yes
vaatan;VERB;O;1;no
ta;PRON;O;29;yes
sellises;DET;O;3;yes
vaid;CCONJ;O;1;yes
hakkama;VERB;O;3;yes
üksküla;ADJ;O;1;no
nimest;NOUN;O;1;no
kõrgel;ADJ;O;1;no
arvamusel;NOUN;O;1;no
olen;AUX;O;12;yes
mina;PRON;O;20;yes
oma;PRON;O;6;yes
kooli;NOUN;O;2;no
vennaste;ADJ;O;1;no
näitelengi;NOUN;O;1;no
kaaslasest;NOUN;O;1;no
päevikus;NOUN;O;1;no
oleks;AUX;O;3;yes
nimelt;ADV;O;1;no
parimad;ADJ;O;1;no
õppurid;NOUN;O;1;no
ees;ADV;O;3;yes
kus;ADV;O;10;yes
paigas;NOUN;O;1;no
seisnud;VERB;O;1;no
algklassides;NOUN;O;1;no
esimeses;ADJ;O;1;no
neljas;ADJ;O;1;no
klassis;NOUN;O;2;no
õpilane;NOUN;O;1;no
sain;VERB;O;2;yes
neli;NUM;O;1;no
kiituskirja;NOUN;O;1;no
hiljem;ADV;O;2;no
jah;ADV;O;3;yes
teatrihuvi;NOUN;O;1;no
jäid;VERB;O;1;no
hinded;NOUN;O;1;no
ikka;ADV;O;11;yes
pisut;ADV;O;4;yes
kehvemaks;ADJ;O;1;no
usun;VERB;O;4;no
niisugust;DET;O;2;yes
järjestust;NOUN;O;1;no
võimalik;ADJ;O;5;no
teha;VERB;O;5;yes
numbrite;NOUN;O;1;no
järgi;ADP;O;1;yes
reastada;VERB;O;1;no
õpilasi;NOUN;O;1;no
usu;VERB;O;4;no
üldse;ADV;O;9;no
kuskil;ADV;O;3;yes
eesotsas;NOUN;O;1;yes
oleksin;AUX;O;1;yes
enam;ADV;O;6;yes
seista;VERB;O;1;no
saanud;VERB;O;5;yes
oli;VERB;O;1;yes
teid;PRON;O;1;yes
vaja;ADV;O;1;no
kodust;NOUN;O;1;no
palju;ADV;O;26;yes
kontrollida;VERB;O;1;no
tagant;ADV;O;3;yes
sundida;VERB;O;3;no
saite;VERB;O;1;yes
koolitükkidega;NOUN;O;1;no
ise;PRON;O;10;yes
sain;AUX;O;3;yes
ise;ADV;O;2;yes
esimestest;ADJ;O;1;no
klassidest;NOUN;O;1;no
isegi;ADV;O;10;yes
olevat;AUX;O;2;yes
täpselt;ADV;O;4;no
mäleta;VERB;O;2;no
ema;NOUN;O;1;no
ütleb;VERB;O;2;no
hoolas;ADJ;O;1;no
iseseisev;ADJ;O;1;no
kangesti;ADV;O;1;no
tahtnud;VERB;O;1;no
tööd;NOUN;O;1;no
te;PRON;O;6;yes
käisite;VERB;O;1;no
ees;ADP;O;2;yes
meelega;NOUN;O;1;no
vastamas;VERB;O;1;no
oleksite;AUX;O;1;yes
meelsamini;ADV;O;1;no
õpetajale;NOUN;O;1;no
kirjalikult;ADV;O;1;no
vastanud;VERB;O;1;no
ei;ADV;O;3;yes
meeldis;VERB;O;1;no
suuliselt;ADV;O;2;no
vastata;VERB;O;1;no
muidugi;ADV;O;6;yes
teadnud;VERB;O;2;no
mida;PRON;O;12;yes
rääkida;VERB;O;1;no
vastates;VERB;O;1;no
natukene;ADV;O;1;no
fantaseerida;VERB;O;1;no
laveerida;VERB;O;1;no
meeles;NOUN;O;1;no
üks;DET;O;4;yes
selline;DET;O;4;yes
eesti;ADJ;O;2;no
keele;NOUN;O;1;no
grammatikatund;NOUN;O;1;no
päris;ADV;O;11;yes
kiita;VERB;O;1;no
uue;ADJ;O;2;no
grammatika;NOUN;O;1;no
teooria;NOUN;O;1;no
loomise;NOUN;O;1;no
eest;ADP;O;4;yes
kirjalikus;ADJ;O;1;no
vastuses;NOUN;O;1;no
liiga;ADV;O;1;yes
kõik;PRON;O;11;yes
fikseeritud;VERB;O;1;no
kergem;ADJ;O;1;no
avastada;VERB;O;1;no
vahele;ADV;O;1;yes
võtta;VERB;O;2;no
Kehra;PROPN;O;1;no
koolis;NOUN;O;1;no
panid;VERB;O;1;no
õpetajateid;NOUN;O;1;no
laval;NOUN;O;3;no
lugema;VERB;O;1;no
Õnn;NOUN;O;1;no
õnnetus;NOUN;O;1;no
saab;VERB;O;2;yes
osaks;NOUN;O;1;no
nendele;PRON;O;1;yes
kellel;PRON;O;2;yes
selge;ADJ;O;2;no
diktsioon;NOUN;O;1;no
valjem;ADJ;O;1;no
hääl;NOUN;O;1;no
pool;ADV;O;1;yes
pole;AUX;O;2;yes
öeldud;VERB;O;2;no
nende;PRON;O;2;yes
närvisüsteem;NOUN;O;1;no
hirmsat;ADJ;O;1;no
olukorda;NOUN;O;1;no
välja;ADV;O;9;yes
kannatab;VERB;O;1;no
astuda;VERB;O;1;no
teiste;PRON;O;2;yes
ette;ADP;O;2;yes
hakata;VERB;O;4;yes
seal;ADV;O;10;yes
midagi;PRON;O;8;yes
esitama;VERB;O;1;no
minul;PRON;O;1;yes
igatahes;ADV;O;1;yes
