word;upos;ner tag;count;stopword
tere;INTJ;O;2;yes
,;PUNCT;O;286;no
kallid;ADJ;O;1;no
klassikaraadio;NOUN;O;1;no
kuulajad;NOUN;O;1;no
alanud;VERB;O;1;no
on;AUX;O;112;yes
saade;NOUN;O;1;no
kunst;NOUN;O;2;no
R;NOUN;O;1;yes
ja;CCONJ;O;117;yes
selle;DET;O;14;yes
Tallinna;PROPN;O;6;no
plokk;NOUN;O;1;no
saatejuht;NOUN;O;1;no
Aleksander;PROPN;O;2;no
Sappov;PROPN;O;1;no
nagu;SCONJ;O;40;yes
ikka;ADV;O;4;yes
see;PRON;O;36;yes
nii;ADV;O;13;yes
olnud;AUX;O;9;yes
täna;ADV;O;1;no
me;PRON;O;4;yes
teeme;VERB;O;1;yes
intervjuu;NOUN;O;1;no
vastalanud;ADJ;O;1;no
14;NUM;O;2;no
.;PUNCT;O;95;no
graafikatriennaali;NOUN;O;9;no
üldkontseptsiooni;NOUN;O;3;no
autoriga;NOUN;O;2;no
samuti;ADV;O;4;yes
kunstihoones;NOUN;O;3;no
kunstihoone;NOUN;O;4;no
galeriis;NOUN;O;4;no
aset;NOUN;O;2;no
leidva;ADJ;O;1;no
näituste;NOUN;O;2;no
peakuraatori;NOUN;O;1;no
Anders;PROPN;O;5;no
härmiga;NOUN;O;1;no
Aastase;PROPN;O;1;no
siis;ADV;O;66;yes
üldteema;NOUN;O;1;no
poliitiline;ADJ;O;8;no
poeetiline;ADJ;O;4;no
ehk;CCONJ;O;4;yes
inglise;ADJ;O;1;no
keeli;NOUN;O;2;no
poliitikal;NOUN;O;1;no
poeetikal;NOUN;O;1;no
näitused;NOUN;O;1;no
linnagaleriis;NOUN;O;1;no
kumus;NOUN;O;1;no
kaks;NUM;O;3;no
näitust;NOUN;O;2;no
või;CCONJ;O;15;yes
isegi;ADV;O;3;yes
seal;ADV;O;8;yes
rohkem;ADV;O;3;yes
80;NUM;O;1;no
eesti;ADJ;O;2;no
plakatinäitus;NOUN;O;1;no
suurem;ADJ;O;2;no
graafikanäitus;NOUN;O;1;no
mille;PRON;O;5;yes
kureerinud;VERB;O;1;no
väliskuraator;NOUN;O;1;no
muud;PRON;O;2;yes
ei;AUX;O;40;yes
olegi;AUX;O;1;no
siin;ADV;O;5;yes
lisada;VERB;O;1;no
et;SCONJ;O;85;yes
lähme;VERB;O;1;yes
kohe;ADV;O;2;yes
juba;ADV;O;4;yes
Härmi;PROPN;O;1;no
ka;ADV;O;28;yes
telefoniintervjuu;NOUN;O;1;no
juurde;ADP;O;1;yes
meil;PRON;O;3;yes
nüüd;ADV;O;7;yes
telefonitoru;NOUN;O;1;no
teises;DET;O;2;yes
otsas;NOUN;O;1;yes
Härm;PROPN;O;3;no
kes;PRON;O;18;yes
autor;NOUN;O;2;no
üks;PRON;O;2;yes
kuraatoritest;NOUN;O;1;no
tervist;NOUN;O;1;no
13.;ADJ;O;1;no
kolmas;ADJ;O;1;no
taga;NOUN;O;1;yes
oli;AUX;O;22;yes
peateemaks;NOUN;O;1;no
Inexail;PROPN;O;1;no
papagoi;NOUN;O;1;no
kahtlemata;ADV;O;2;no
teema;NOUN;O;5;no
seekord;ADV;O;1;yes
ongi;AUX;O;10;no
pealkiri;NOUN;O;3;no
miks;ADV;O;2;yes
palju;ADV;O;6;yes
sa;PRON;O;7;yes
pidid;AUX;O;1;yes
võitlema;VERB;O;2;no
eest;ADP;O;3;yes
oma;PRON;O;10;yes
ideedest;NOUN;O;1;no
ei;ADV;O;6;yes
väga;ADV;O;18;yes
pidanud;AUX;O;1;yes
midagi;PRON;O;8;yes
tegelikult;ADV;O;14;no
alguses;NOUN;O;1;no
ma;PRON;O;31;yes
pidin;AUX;O;1;yes
võitleme;VERB;O;1;no
kõvasti;ADV;O;1;no
selle;PRON;O;4;yes
võib-olla;ADV;O;8;yes
seda;PRON;O;15;yes
mitte;ADV;O;4;yes
teha;VERB;O;6;yes
aga;CCONJ;O;21;yes
järjekindel;NOUN;O;1;no
tundnud;VERB;O;1;no
ennast;PRON;O;2;yes
kuigi;SCONJ;O;1;yes
koduselt;ADV;O;1;no
graafika;NOUN;O;11;no
teemavaldkonnas;NOUN;O;1;no
ole;AUX;O;16;yes
sellega;PRON;O;1;yes
kunagi;ADV;O;2;yes
tegelenud;VERB;O;2;no
nii-öelda;ADV;O;26;no
kuulu;VERB;O;1;no
mu;PRON;O;1;yes
huvide;NOUN;O;1;no
ringi;ADV;O;1;yes
vähemalt;ADV;O;3;yes
kindlasti;ADV;O;11;no
esmajärjekorras;NOUN;O;1;no
lõpuks;ADV;O;1;no
jäin;VERB;O;1;no
nõusse;NOUN;O;1;no
mõtlesin;VERB;O;2;no
peaks;AUX;O;4;yes
