word;upos;ner tag;count;stopword
stuudiokülaline;NOUN;O;1;no
täna;ADV;O;1;no
on;AUX;O;101;yes
usuteaduse;NOUN;O;2;no
doktor;NOUN;O;2;no
Toomas;PROPN;O;5;no
Paul;PROPN;O;2;no
ja;CCONJ;O;116;yes
seekord;ADV;O;1;yes
mõtiskleb;VERB;O;1;no
ta;PRON;O;13;yes
inimese;NOUN;O;6;no
olemusest;NOUN;O;1;no
.;PUNCT;O;172;no
kui;SCONJ;O;52;yes
me;PRON;O;12;yes
kuulame;VERB;O;1;no
pidevalt;ADV;O;1;no
päevauudistest;NOUN;O;1;no
,;PUNCT;O;205;no
et;SCONJ;O;63;yes
kuskil;ADV;O;2;yes
sõditakse;VERB;O;2;no
või;CCONJ;O;24;yes
mingid;DET;O;1;yes
terroriaktid;NOUN;O;1;no
korda;NOUN;O;2;no
saadetud;VERB;O;1;no
siis;ADV;O;31;yes
inimestel;NOUN;O;3;no
võib;AUX;O;5;yes
jääda;VERB;O;4;no
mulje;NOUN;O;2;no
nagu;SCONJ;O;11;yes
oleks;AUX;O;7;yes
alles;ADV;O;7;yes
viimasel;ADJ;O;2;no
ajal;NOUN;O;3;no
läinud;VERB;O;1;yes
maailm;NOUN;O;1;no
hukka;ADV;O;1;no
agressiivseks;ADJ;O;2;no
pigemini;ADV;O;1;no
võiks;AUX;O;3;yes
öelda;VERB;O;6;no
vastupidi;ADV;O;1;no
elame;VERB;O;1;no
erakordselt;ADV;O;1;no
stabiilses;ADJ;O;1;no
maailmas;NOUN;O;3;no
kus;ADV;O;8;yes
konfliktid;NOUN;O;1;no
suhteliselt;ADV;O;3;no
kõrvalised;ADJ;O;2;no
suurt;ADJ;O;1;no
hulka;NOUN;O;1;yes
tsiviliseeritud;ADJ;O;1;no
inimesi;NOUN;O;3;no
ei;AUX;O;28;yes
puudutagi;VERB;O;1;no
see;PRON;O;21;yes
niisugune;DET;O;3;yes
tunne;NOUN;O;1;no
mõiste;NOUN;O;1;no
