word;upos;ner tag;count;stopword
keelekõrv;NOUN;O;1;no
537.;ADJ;O;1;no
saade;NOUN;O;1;no
.;PUNCT;O;123;no
tere;INTJ;O;1;yes
,;PUNCT;O;179;no
siin;ADV;O;5;yes
Mari;PROPN;O;3;no
Tarand;PROPN;O;2;no
head;ADJ;O;1;no
kuulajad;NOUN;O;2;no
ärge;AUX;O;1;yes
pange;VERB;O;1;no
mulle;PRON;O;4;yes
pahaks;ADJ;O;1;no
kui;SCONJ;O;18;yes
selle;DET;O;4;yes
saate;NOUN;O;1;yes
esimese;ADJ;O;3;no
minuti;NOUN;O;1;no
kasutan;VERB;O;3;no
tänu;ADP;O;2;yes
avaldamiseks;NOUN;O;1;no
ühele;DET;O;1;yes
inimesele;NOUN;O;1;no
kes;PRON;O;5;yes
tegi;VERB;O;1;yes
suure;ADJ;O;2;no
teene;NOUN;O;1;no
või;CCONJ;O;42;yes
võttis;VERB;O;1;no
minult;PRON;O;1;yes
ära;ADV;O;3;yes
ühe;DET;O;3;yes
mure;NOUN;O;1;no
jäädes;VERB;O;1;no
ise;ADV;O;4;yes
tundmatuks;ADJ;O;1;no
loodan;VERB;O;1;no
et;SCONJ;O;39;yes
minu;PRON;O;9;yes
tänusõnad;NOUN;O;1;no
kuidagiviisi;ADV;O;1;no
ühel;DET;O;2;yes
teisel;ADJ;O;1;yes
moel;NOUN;O;1;no
nüüd;ADV;O;7;yes
tema;PRON;O;1;yes
juurde;ADP;O;2;yes
jõuavad;VERB;O;1;no
möödunud;ADJ;O;1;no
laupäeval;NOUN;O;1;no
eelmises;ADJ;O;1;yes
saates;NOUN;O;2;no
te;PRON;O;2;yes
mäletate;VERB;O;1;no
rääkis;VERB;O;1;no
õppekirjanduse;NOUN;O;1;no
asjatundja;NOUN;O;1;no
Kadakas;PROPN;O;1;no
eesti;ADJ;O;3;no
keele;NOUN;O;9;no
õpikutest;NOUN;O;1;no
ja;CCONJ;O;85;yes
aabitsatest;NOUN;O;1;no
see;PRON;O;25;yes
on;AUX;O;58;yes
äratanud;VERB;O;1;no
kaasa;ADV;O;2;no
kõlamist;NOUN;O;1;no
mõneski;DET;O;1;no
kuules;NOUN;O;1;no
ma;PRON;O;14;yes
ise;PRON;O;2;yes
hakkasin;VERB;O;4;yes
ka;ADV;O;13;yes
mõtlema;VERB;O;3;no
missugune;ADJ;O;1;yes
esimene;ADJ;O;1;no
aabits;NOUN;O;1;no
õieti;ADV;O;2;no
oli;AUX;O;9;yes
ei;AUX;O;18;yes
eksi;VERB;O;1;no
siis;ADV;O;20;yes
selle;PRON;O;5;yes
pealkiri;NOUN;O;1;no
esimesed;ADJ;O;1;no
vaod;NOUN;O;2;no
kaanel;NOUN;O;1;no
kündja;NOUN;O;1;no
kujutatud;VERB;O;1;no
see;DET;O;12;yes
kündmise;NOUN;O;1;no
kujund;NOUN;O;1;no
õppimise;NOUN;O;1;no
kooli;NOUN;O;4;no
alguse;NOUN;O;1;no
kirjatarkuse;NOUN;O;1;no
omandamise;NOUN;O;1;no
juures;ADP;O;2;yes
vähemalt;ADV;O;1;yes
keeles;NOUN;O;2;no
meie;PRON;O;7;yes
põlluharija;NOUN;O;1;no
rahvas;NOUN;O;2;no
väga;ADV;O;9;yes
kinnistunud;VERB;O;1;no
ikat;NOUN;O;1;no
kultuuripõldu;NOUN;O;1;no
harima;VERB;O;1;no
hariduspõllul;NOUN;O;1;no
töötama;VERB;O;1;no
mäletan;VERB;O;2;no
isegi;ADV;O;5;yes
lapsepõlvest;NOUN;O;1;no
küllap;ADV;O;1;no
ema;NOUN;O;3;no
lugenud;VERB;O;1;no
niisugust;DET;O;2;yes
salmi;NOUN;O;1;no
mõista;VERB;O;2;no
väike;ADJ;O;2;no
vader;NOUN;O;1;no
kivist;NOUN;O;4;no
põld;NOUN;O;2;no
ader;NOUN;O;2;no
Maa;PROPN;O;1;no
must;ADJ;O;2;yes
valged;ADJ;O;2;no
kündjal;NOUN;O;1;no
alles;ADV;O;1;yes
noored;ADJ;O;1;no
eks;ADV;O;1;yes
mõni;DET;O;5;yes
nii;ADV;O;21;yes
vana;ADJ;O;1;no
lugemiku;NOUN;O;1;no
salm;NOUN;O;1;no
kus;ADV;O;1;yes
kooliõppus;NOUN;O;1;no
tahvli;NOUN;O;1;no
Krihvli;PROPN;O;1;no
abil;ADP;O;2;yes
maa;NOUN;O;1;no
valge;ADJ;O;1;no
vagu;NOUN;O;1;no
ikkagi;ADV;O;4;yes
grislikiri;NOUN;O;1;no
tahvlil;NOUN;O;2;no
kriidikiri;NOUN;O;1;no
aga;CCONJ;O;24;yes
tänapäeval;NOUN;O;1;no
olegi;AUX;O;2;no
tahvel;NOUN;O;1;no
alati;ADV;O;3;yes
musta;ADJ;O;1;no
värvi;NOUN;O;1;no
pruuni;ADJ;O;1;no
rohelist;ADJ;O;1;no
tahvlit;NOUN;O;1;no
kuidas;ADV;O;4;yes
psühholoogid;NOUN;O;1;no
asjatundjad;NOUN;O;1;no
seda;PRON;O;11;yes
kõige;ADV;O;2;yes
paremaks;ADJ;O;2;no
pidanud;VERB;O;1;yes
meenutasin;VERB;O;1;no
sellepärast;ADV;O;1;yes
õpikute;NOUN;O;2;no
jutt;NOUN;O;2;no
kõlas;VERB;O;1;no
natuke;ADV;O;5;no
kokku;ADV;O;3;yes
vastuolus;NOUN;O;1;no
nädalateemadega;NOUN;O;1;no
mis;PRON;O;6;yes
pärast;ADP;O;3;yes
seda;DET;O;5;yes
keelekõrva;NOUN;O;1;no
tulid;VERB;O;3;yes
kõne;NOUN;O;1;no
alla;ADP;O;1;yes
nimelt;ADV;O;3;no
laste;NOUN;O;1;no
töövihikute;NOUN;O;1;no
hind;NOUN;O;1;no
kõrge;ADJ;O;1;no
nad;PRON;O;4;yes
maksavad;VERB;O;1;no
liiga;ADV;O;3;yes
palju;ADV;O;6;yes
hirmus;ADV;O;1;no
kulub;VERB;O;1;no
nende;PRON;O;2;yes
peale;ADP;O;2;yes
raha;NOUN;O;2;no
rääkisime;VERB;O;1;no
oma;PRON;O;10;yes
meelel;NOUN;O;1;no
heatujuliselt;ADV;O;1;no
sellest;PRON;O;2;yes
kui;ADV;O;3;yes
tore;ADJ;O;4;no
neid;PRON;O;3;yes
üha;ADV;O;4;no
uusi;ADJ;O;2;no
õppevahendeid;NOUN;O;1;no
tehakse;VERB;O;1;yes
need;PRON;O;4;yes
kõrgel;ADJ;O;1;no
tasemel;NOUN;O;1;no
hinnale;NOUN;O;1;no
pööranud;VERB;O;1;no
tähelepanu;NOUN;O;2;no
olnud;AUX;O;5;yes
teema;NOUN;O;1;no
tähenda;VERB;O;1;no
sellele;DET;O;1;yes
asjale;NOUN;O;1;no
läbi;ADP;O;1;yes
sõrmede;NOUN;O;1;no
vaataksime;VERB;O;1;no
sellega;PRON;O;3;yes
seoses;ADP;O;1;no
tahan;VERB;O;1;no
teiega;PRON;O;1;yes
lugupeetud;ADJ;O;1;no
jagada;VERB;O;1;no
veel;ADV;O;6;yes
ühte;DET;O;2;yes
muremõtet;NOUN;O;1;no
kuulasin;VERB;O;1;no
esimesel;ADJ;O;2;no
septembril;NOUN;O;1;no
ikka;ADV;O;2;yes
armsat;ADJ;O;1;no
lapsesuusaadet;NOUN;O;1;no
seal;ADV;O;4;yes
rääkisid;VERB;O;2;no
Tallinna;PROPN;O;1;no
juhusliku;ADJ;O;1;no
juhuslikud;ADJ;O;1;no
klassi;NOUN;O;1;no
lapsed;NOUN;O;2;no
südamlikult;ADV;O;1;no
avameelselt;ADV;O;1;no
esimesest;ADJ;O;1;no
koolipäevast;NOUN;O;1;no
muuhulgas;ADV;O;1;no
kõlasid;VERB;O;1;no
lauset;NOUN;O;3;no
mina;PRON;O;7;yes
sain;VERB;O;2;yes
500;NUM;O;1;no
krooni;NOUN;O;3;no
300;NUM;O;1;no
andis;VERB;O;1;no
mäleta;VERB;O;1;no
kas;ADV;O;16;yes
vanaisa;NOUN;O;1;no
100;NUM;O;1;no
need;DET;O;2;yes
kolm;NUM;O;1;no
arvu;NOUN;O;1;no
olid;AUX;O;1;yes
kindlasti;ADV;O;3;no
mu;PRON;O;1;yes
süda;NOUN;O;1;no
läks;VERB;O;1;yes
raskeks;ADJ;O;1;no
mõtlesin;VERB;O;1;no
tõesti;ADV;O;2;yes
koolipäevakingitus;NOUN;O;1;no
hea;ADJ;O;1;no
meelevalmistamine;NOUN;O;1;no
lapsele;NOUN;O;1;no
peab;AUX;O;2;yes
olema;AUX;O;2;yes
rahatäht;NOUN;O;1;no
suur;ADJ;O;3;no
võiks;AUX;O;6;yes
olla;AUX;O;5;yes
saaks;AUX;O;1;yes
kallite;ADJ;O;2;no
raamatute;NOUN;O;1;no
muude;PRON;O;1;yes
koolil;NOUN;O;1;no
kulude;NOUN;O;1;no
valgusel;NOUN;O;1;no
?;PUNCT;O;6;no
arust;ADP;O;4;no
oleks;AUX;O;6;yes
ilus;ADJ;O;4;no
nagu;SCONJ;O;9;yes
tehti;VERB;O;1;yes
pidu;NOUN;O;1;no
söödi;VERB;O;1;no
torti;NOUN;O;1;no
raamat;NOUN;O;1;no
hoopis;ADV;O;2;yes
väiksem;ADJ;O;1;no
südamlik;ADJ;O;2;no
hästi;ADV;O;2;no
välja;ADV;O;3;yes
mõeldud;ADJ;O;1;no
asjakene;NOUN;O;1;no
leida;VERB;O;1;no
padja;NOUN;O;1;no
alt;ADP;O;1;yes
hommikul;NOUN;O;3;no
piimatassi;NOUN;O;1;no
kõrvalt;ADP;O;1;yes
koolipäeval;NOUN;O;1;no
siiski;ADV;O;1;yes
midagi;PRON;O;2;yes
muud;PRON;O;1;yes
miks;ADV;O;2;yes
räägin;VERB;O;2;no
usu;VERB;O;1;no
üldine;ADJ;O;1;no
aga;ADV;O;2;yes
niisugune;DET;O;2;yes
nähtus;NOUN;O;2;no
on;VERB;O;5;yes
olemas;VERB;O;4;yes
kasvõi;ADV;O;1;yes
erandlikult;ADV;O;1;no
ainult;ADV;O;3;yes
mõnel;DET;O;1;yes
lapsel;NOUN;O;1;no
meedia;NOUN;O;1;no
kaudu;ADP;O;1;yes
paljundamine;NOUN;O;1;no
tekitab;VERB;O;1;no
mulje;NOUN;O;1;no
