word;upos;ner tag;count;stopword
see;PRON;O;23;yes
on;AUX;O;115;yes
mahukas;ADJ;O;1;no
köide;NOUN;O;1;no
.;PUNCT;O;187;no
valgete;ADJ;O;1;no
kaantega;NOUN;O;1;no
peal;ADV;O;1;yes
nimi;NOUN;O;3;no
,;PUNCT;O;456;no
mis;PRON;O;14;yes
eestlastele;NOUN;O;1;no
hästi;ADV;O;6;no
tuntud;ADJ;O;3;no
Paul;PROPN;O;6;no
Keres;PROPN;O;4;no
malekell;NOUN;O;1;no
ja;CCONJ;O;181;yes
algav;ADJ;O;1;no
malepartii;NOUN;O;1;no
sellesse;DET;O;1;yes
raamatusse;NOUN;O;1;no
koondatud;VERB;O;1;no
meie;PRON;O;6;yes
malesuuruse;ADJ;O;1;no
kõik;DET;O;12;yes
partiid;NOUN;O;11;no
kui;SCONJ;O;49;yes
me;PRON;O;20;yes
siin;ADV;O;10;yes
lehti;NOUN;O;1;no
pöörame;VERB;O;1;no
siis;ADV;O;86;yes
näeme;VERB;O;1;no
et;SCONJ;O;88;yes
Kerese;PROPN;O;5;no
foto;NOUN;O;1;no
tema;PRON;O;17;yes
abiga;NOUN;O;3;no
kaasa;ADV;O;3;no
Maria;PROPN;O;2;no
saatesõnad;NOUN;O;2;no
sellel;DET;O;3;yes
leheküljel;NOUN;O;1;no
kus;ADV;O;11;yes
tavaliselt;ADV;O;1;no
tegijad;NOUN;O;1;no
või;CCONJ;O;20;yes
tegija;NOUN;O;1;no
loeme;VERB;O;2;no
koostaja;NOUN;O;1;no
Hendrik;PROPN;O;2;no
Olde;PROPN;O;3;no
kes;PRON;O;27;yes
raamatu;NOUN;O;7;no
ostnud;VERB;O;1;no
maleeluga;NOUN;O;1;no
kursis;NOUN;O;1;no
teab;VERB;O;1;no
aga;CCONJ;O;46;yes
raamatut;NOUN;O;5;no
alles;ADV;O;3;yes
sirvinud;VERB;O;1;no
kavatseb;VERB;O;1;no
osta;VERB;O;1;no
võib-olla;ADV;O;9;yes
ka;ADV;O;39;yes
küsinud;VERB;O;1;no
enda;PRON;O;5;yes
käest;ADP;O;2;yes
koosta;VERB;O;1;no
Jon;PROPN;O;1;no
pealegi;ADV;O;2;no
väga;ADV;O;6;yes
väikeste;ADJ;O;1;no
tähtedega;NOUN;O;1;no
tagasihoidlikult;ADV;O;1;no
selles;DET;O;3;yes
raamatus;NOUN;O;1;no
kas;ADV;O;17;yes
