word;upos;ner tag;count;stopword
Ferdinand;PROPN;O;8;no
Veikese;PROPN;O;1;no
kuulasid;VERB;O;1;no
praegu;ADV;O;5;yes
seda;PRON;O;14;yes
Buratino;PROPN;O;17;no
laulu;NOUN;O;1;no
,;PUNCT;O;183;no
mis;PRON;O;10;yes
on;AUX;O;30;yes
Eesti;PROPN;O;2;no
Raadio;PROPN;O;1;no
fonoteegis;NOUN;O;1;no
.;PUNCT;O;59;no
ja;CCONJ;O;84;yes
kas;ADV;O;3;yes
sa;PRON;O;14;yes
mäletad;VERB;O;1;no
millal;ADV;O;1;yes
esimest;ADJ;O;1;no
korda;NOUN;O;4;no
eetris;NOUN;O;1;no
kuulsid;VERB;O;1;no
siis;ADV;O;24;yes
räägime;VERB;O;1;no
edasi;ADV;O;1;yes
kuidas;ADV;O;9;yes
sündis;VERB;O;2;no
jah;ADV;O;2;yes
see;PRON;O;23;yes
oli;AUX;O;27;yes
1954.;ADJ;O;1;no
aasta;NOUN;O;1;no
aprilli;NOUN;O;1;no
lõpus;NOUN;O;1;no
sellest;DET;O;1;yes
ajast;NOUN;O;1;no
kasvanud;VERB;O;1;no
mitu;DET;O;3;yes
põlvkonda;NOUN;O;1;no
kuulajaid;NOUN;O;1;no
kes;PRON;O;11;yes
võib-olla;ADV;O;2;yes
ei;AUX;O;22;yes
ole;AUX;O;8;yes
isegi;ADV;O;1;yes
kuulnud;VERB;O;1;no
Aleksei;PROPN;O;2;no
Tolstoi;PROPN;O;2;no
kuuldemängu;NOUN;O;1;no
puunupuratiinust;NOUN;O;1;no
teagi;VERB;O;1;no
olnud;AUX;O;3;yes
ta;PRON;O;17;yes
tea;VERB;O;1;no
ka;ADV;O;10;yes
et;SCONJ;O;45;yes
sina;PRON;O;2;yes
lõike;NOUN;O;1;no
mängisid;VERB;O;1;no
küll;ADV;O;1;yes
tol;DET;O;1;yes
korral;NOUN;O;1;yes
laste;NOUN;O;4;no
kuuldemängust;NOUN;O;1;no
aga;CCONJ;O;11;yes
selle;DET;O;8;yes
hääle;NOUN;O;4;no
tegi;VERB;O;6;yes
tegelikult;ADV;O;1;no
kunagine;ADJ;O;1;no
raadio;NOUN;O;3;no
kuuldemängude;NOUN;O;1;no
helirežissöör;NOUN;O;1;no
Eero;PROPN;O;3;no
Sepling;PROPN;O;4;no
nüüd;ADV;O;17;yes
kena;ADJ;O;1;no
tuleta;VERB;O;1;no
meelde;NOUN;O;1;no
väga;ADV;O;8;yes
tore;ADJ;O;1;no
temal;PRON;O;1;yes
selles;DET;O;1;yes
kuuldemängus;NOUN;O;1;no
olid;AUX;O;2;yes
tema;PRON;O;6;yes
laulusõnad;NOUN;O;1;no
jaoks;ADP;O;1;yes
tehtud;VERB;O;4;yes
nii;ADV;O;26;yes
üks;DET;O;7;yes
proov;NOUN;O;1;no
häält;NOUN;O;4;no
ma;PRON;O;17;yes
mõtlesin;VERB;O;1;no
mina;PRON;O;6;yes
pea;AUX;O;2;yes
tegema;VERB;O;3;yes
olin;AUX;O;1;yes
kuuldemängujuht;NOUN;O;1;no
seda;DET;O;6;yes
kuivust;NOUN;O;1;no
ikka;ADV;O;8;yes
koos;ADP;O;3;yes
Jaan;PROPN;O;1;no
kohaga;NOUN;O;1;no
heliloojaga;NOUN;O;1;no
võiks;AUX;O;1;yes
olla;AUX;O;1;yes
puupoisi;NOUN;O;2;no
hääleke;NOUN;O;1;no
peaks;AUX;O;1;yes
kriuksuma;VERB;O;1;no
vinguva;ADJ;O;1;no
või;CCONJ;O;3;yes
kuidagimoodi;ADV;O;1;no
hääl;NOUN;O;2;no
üllatas;VERB;O;1;no
ühte;DET;O;1;yes
teist;DET;O;1;yes
näitlejat;NOUN;O;1;no
ei;ADV;O;4;yes
meie;PRON;O;8;yes
moonutus;NOUN;O;1;no
tee;VERB;O;1;yes
läksid;VERB;O;1;yes
proovilt;NOUN;O;1;no
ära;ADV;O;4;yes
mul;PRON;O;3;yes
jäänud;VERB;O;1;no
muud;PRON;O;1;yes
üle;ADV;O;1;yes
kui;SCONJ;O;16;yes
hakka;VERB;O;1;yes
ise;ADV;O;1;yes
südamlik;ADJ;O;1;no
heatahtlik;ADJ;O;1;no
alati;ADV;O;1;yes
taha;ADP;O;2;yes
