word;upos;ner tag;count;stopword
no;INTJ;O;14;no
natukese;NOUN;O;1;no
teatraalse;ADJ;O;1;no
liigutuse;NOUN;O;1;no
tegin;VERB;O;1;yes
,;PUNCT;O;664;no
kutsusin;VERB;O;1;no
hundiuurijad;NOUN;O;2;no
Ilmar;PROPN;O;14;no
Rootsi;PROPN;O;7;no
ja;CCONJ;O;246;yes
Marko;PROPN;O;12;no
Kübarsepa;PROPN;O;3;no
loodusesse;NOUN;O;1;no
välja;ADV;O;9;yes
me;PRON;O;6;yes
võiks;AUX;O;6;yes
seda;DET;O;14;yes
juttu;NOUN;O;5;no
ju;ADV;O;7;yes
kenasti;ADV;O;2;no
ka;ADV;O;89;yes
kuskil;ADV;O;4;yes
laua;NOUN;O;2;no
ümber;ADP;O;1;yes
ajada;VERB;O;1;no
sest;SCONJ;O;10;yes
et;SCONJ;O;170;yes
mingisugust;DET;O;2;yes
lootust;NOUN;O;2;no
meil;PRON;O;5;yes
hunte;NOUN;O;9;no
näha;VERB;O;3;no
ei;AUX;O;95;yes
ole;AUX;O;37;yes
aga;CCONJ;O;61;yes
hundijuttu;NOUN;O;1;no
ajama;VERB;O;1;no
tulime;VERB;O;1;yes
Alam-Pedja;PROPN;O;15;no
looduskaitseala;NOUN;O;2;no
ühele;DET;O;1;yes
soosaarele;NOUN;O;1;no
.;PUNCT;O;229;no
ütle;VERB;O;1;no
kas;ADV;O;27;yes
see;DET;O;33;yes
ikka;ADV;O;17;yes
tegelikult;ADV;O;21;no
on;AUX;O;209;yes
üks;DET;O;18;yes
hea;ADJ;O;3;no
hundimaa;NOUN;O;1;no
minul;PRON;O;6;yes
hakkavad;VERB;O;2;yes
minema;VERB;O;2;yes
ligi;ADV;O;2;yes
kaheksas;ADJ;O;1;no
aasta;NOUN;O;10;no
siin;ADV;O;39;yes
käia;VERB;O;1;no
mul;PRON;O;7;yes
tõesti;ADV;O;7;yes
väga;ADV;O;33;yes
meeldiv;ADJ;O;1;no
esimest;ADJ;O;2;no
korda;NOUN;O;6;no
sattusin;VERB;O;2;no
seal;ADV;O;42;yes
97.;ADJ;O;1;no
talvel;NOUN;O;2;no
siiamaani;ADV;O;3;no
ma;PRON;O;62;yes
olen;AUX;O;13;yes
käinud;VERB;O;5;no
loodetavasti;ADV;O;1;no
käin;VERB;O;1;no
jätkuvalt;ADV;O;1;no
edaspidi;ADV;O;2;yes
millal;ADV;O;5;yes
sina;PRON;O;4;yes
nendele;DET;O;3;yes
hundimaadele;NOUN;O;1;no
kõigepealt;ADV;O;5;yes
sattusid;VERB;O;1;no
?;PUNCT;O;24;no
mina;PRON;O;11;yes
Marcust;PROPN;O;1;no
nüüd;ADV;O;22;yes
natukene;ADV;O;8;no
varem;ADV;O;2;no
siia;ADV;O;6;yes
nimelt;ADV;O;4;no
see;PRON;O;57;yes
oli;AUX;O;37;yes
1985.;ADJ;O;1;no
suvel;NOUN;O;2;no
lussi;NOUN;O;1;no
päevad;NOUN;O;1;no
viidi;VERB;O;1;no
läbi;ADP;O;3;yes
Endla;PROPN;O;3;no
looduskaitsealal;NOUN;O;6;no
siis;ADV;O;116;yes
sain;VERB;O;2;yes
tuttavaks;ADJ;O;1;no
ühe;DET;O;5;yes
mehega;NOUN;O;1;no
kelle;PRON;O;4;yes
nimi;NOUN;O;2;no
Kaarel;PROPN;O;3;no
Pedja;PROPN;O;2;no
tema;PRON;O;22;yes
elas;VERB;O;1;no
rõikal;ADJ;O;1;no
Põltsamaa;PROPN;O;5;no
jõe;NOUN;O;3;no
kaldal;NOUN;O;2;no
mäleta;VERB;O;1;no
kuidas;ADV;O;12;yes
jutt;NOUN;O;2;no
huntide;NOUN;O;19;no
peale;ADP;O;7;yes
läks;VERB;O;2;yes
rääkima;VERB;O;2;no
kuna;SCONJ;O;5;yes
ta;PRON;O;44;yes
elab;VERB;O;3;no
raba;NOUN;O;2;no
serval;NOUN;O;1;no
kuuleb;VERB;O;3;no
tihti;ADV;O;3;no
oma;PRON;O;33;yes
koduukse;NOUN;O;1;no
pealt;ADP;O;2;yes
ulgu;NOUN;O;1;no
loomulikult;ADV;O;8;no
olin;AUX;O;5;yes
sellest;PRON;O;11;yes
kohe;ADV;O;2;yes
huvitatud;VERB;O;2;no
leppisime;VERB;O;1;no
Kaarli;PROPN;O;4;no
kokku;ADV;O;2;yes
hakkasid;VERB;O;2;yes
karbeda;VERB;O;1;no
juur;NOUN;O;1;no
rikal;ADV;O;1;no
käima;VERB;O;2;no
käisin;VERB;O;2;no
viis;NUM;O;2;no
aastat;NOUN;O;6;no
kuni;ADP;O;2;yes
surmani;NOUN;O;2;no
liikusin;VERB;O;1;no
paljussele;PRON;O;1;no
Viljandipoolses;PROPN;O;1;no
küljes;NOUN;O;2;yes
Peter;PROPN;O;1;no
oja;NOUN;O;1;no
selle;PRON;O;9;yes
ümbruses;NOUN;O;2;no
otsin;VERB;O;1;no
sealt;ADV;O;4;yes
hundipesapaika;NOUN;O;1;no
leidsin;VERB;O;1;no
küllaltki;ADV;O;4;no
kindlaid;ADJ;O;1;no
tunnuseid;NOUN;O;2;no
hundid;NOUN;O;24;no
kusagil;ADV;O;1;yes
peaks;AUX;O;5;yes
pesitsema;VERB;O;1;no
muidugi;ADV;O;18;yes
peibutamas;VERB;O;3;no
hundikari;NOUN;O;4;no
Eesti;PROPN;O;2;no
kõige;ADV;O;13;yes
suurem;ADJ;O;4;no
kui;ADV;O;7;yes
suur;ADJ;O;10;no
üldse;ADV;O;10;no
seda;PRON;O;46;yes
kindlasti;ADV;O;25;no
väiteid;NOUN;O;1;no
suurim;ADJ;O;1;no
sõltuvalt;ADV;O;4;no
kaastust;NOUN;O;1;no
selle;DET;O;17;yes
seitsme;NUM;O;1;no
talve;NOUN;O;1;no
jooksul;ADP;O;1;yes
läinud;VERB;O;4;yes
nii;ADV;O;72;yes
erineva;ADJ;O;1;no
suuruse;NOUN;O;1;no
karjud;NOUN;O;1;no
mõni;PRON;O;4;yes
neist;PRON;O;1;yes
olnud;AUX;O;18;yes
väike;ADJ;O;1;no
mõni;DET;O;5;yes
naaberalade;NOUN;O;1;no
jahimeeste;NOUN;O;2;no
aktiivsusest;NOUN;O;1;no
mitte;ADV;O;21;yes
ainult;ADV;O;14;yes
aktiivsust;NOUN;O;1;no
ongi;AUX;O;12;no
muud;PRON;O;5;yes
tegurid;NOUN;O;1;no
mängus;NOUN;O;1;no
oletame;VERB;O;1;no
10;NUM;O;5;no
looma;NOUN;O;2;no
kanti;ADP;O;1;no
tuleb;VERB;O;12;yes
keskeltläbi;ADV;O;3;no
möödunud;ADJ;O;2;no
kevadest;NOUN;O;1;no
need;PRON;O;9;yes
jäi;VERB;O;2;no
kuusia;NOUN;O;1;no
liisingu;NOUN;O;1;no
pesakond;NOUN;O;2;no
ilmselt;ADV;O;8;no
mõned;DET;O;1;yes
vana;ADJ;O;3;no
Unitsid;PROPN;O;1;no
lahkunud;VERB;O;3;no
kanti;VERB;O;1;no
üheksa;NUM;O;2;no
kuni;CCONJ;O;2;yes
looma;VERB;O;1;no
julge;ADJ;O;1;no
kümnendik;NUM;O;1;no
eesti;ADJ;O;2;no
huntidest;NOUN;O;5;no
teagi;VERB;O;1;no
asi;NOUN;O;10;no
selles;PRON;O;4;yes
juurdekasv;NOUN;O;1;no
oodatust;NOUN;O;1;no
rohkem;ADV;O;10;yes
huntada;VERB;O;1;no
kui;SCONJ;O;78;yes
Eestis;PROPN;O;1;no
vaevalt;ADV;O;2;no
neid;PRON;O;12;yes
100;NUM;O;1;no
küllap;ADV;O;5;no
