word;upos;ner tag;count;stopword
kõrvalised;ADJ;O;2;no
isikud;NOUN;O;2;no
.;PUNCT;O;84;no
autor;NOUN;O;1;no
Ilmar;PROPN;O;2;no
Tomusk;PROPN;O;2;no
loeb;VERB;O;1;no
Märt;PROPN;O;2;no
Pius;PROPN;O;2;no
soolaleiva;NOUN;O;5;no
pidu;NOUN;O;8;no
Martini;PROPN;O;1;no
ja;CCONJ;O;14;yes
tema;PRON;O;3;yes
pere;NOUN;O;2;no
uus;ADJ;O;2;no
maja;NOUN;O;6;no
sai;VERB;O;2;yes
lõpuks;ADV;O;2;no
valmis;ADV;O;2;no
see;PRON;O;6;yes
oli;AUX;O;19;yes
väga;ADV;O;6;yes
ilus;ADJ;O;1;no
,;PUNCT;O;53;no
suurte;ADJ;O;1;no
akende;NOUN;O;1;no
ning;CCONJ;O;13;yes
punase;ADJ;O;1;no
plekk-katusega;NOUN;O;1;no
täpselt;ADV;O;2;no
selline;ADJ;O;1;yes
nagu;SCONJ;O;1;yes
isa;NOUN;O;16;no
selle;PRON;O;2;yes
mõelnud;VERB;O;1;no
Martin;PROPN;O;15;no
endale;PRON;O;5;yes
esimest;ADJ;O;1;no
korda;NOUN;O;1;no
elus;NOUN;O;1;no
oma;PRON;O;3;yes
toa;NOUN;O;1;no
nüüd;ADV;O;2;yes
ei;AUX;O;9;yes
pidanud;AUX;O;1;yes
ta;PRON;O;9;yes
enam;ADV;O;2;yes
öösiti;ADV;O;1;no
ärkama;VERB;O;1;no
kui;SCONJ;O;9;yes
väiksel;ADJ;O;1;no
õel;ADJ;O;1;no
uni;NOUN;O;1;no
ära;ADV;O;2;yes
läks;VERB;O;1;yes
sest;SCONJ;O;6;yes
tuba;NOUN;O;2;no
teises;DET;O;2;yes
otsas;NOUN;O;2;yes
õe;NOUN;O;1;yes
nutt;NOUN;O;1;no
lihtsalt;ADV;O;1;no
kostunud;VERB;O;1;no
temani;PRON;O;1;yes
homme;ADV;O;2;no
korraldame;VERB;O;1;no
uue;ADJ;O;1;no
valmimise;NOUN;O;1;no
puhul;ADP;O;1;yes
peo;NOUN;O;3;no
ütles;VERB;O;2;no
reede;NOUN;O;1;no
