word;upos;ner tag;count;stopword
on;VERB;O;12;yes
õhtu;NOUN;O;4;no
juba;ADV;O;18;yes
on;AUX;O;138;yes
hämar;ADJ;O;1;no
ja;CCONJ;O;221;yes
kaminatuli;ADV;O;1;no
mõnusalt;ADV;O;1;no
soe;ADJ;O;2;no
.;PUNCT;O;256;no
kolmekesi;ADV;O;1;no
riiklikust;ADJ;O;2;no
akadeemilisest;ADJ;O;2;no
teatrist;NOUN;O;2;no
Vanemuine;PROPN;O;2;no
,;PUNCT;O;537;no
näitlejad;NOUN;O;2;no
Endel;PROPN;O;5;no
Ani;PROPN;O;5;no
Elmar;PROPN;O;8;no
Salulaht;PROPN;O;2;no
meie;PRON;O;14;yes
kasutada;VERB;O;2;no
magnet;NOUN;O;1;no
tofon;VERB;O;1;no
helilintidega;NOUN;O;1;no
repertuaarist;NOUN;O;1;no
SalulahtAga;PROPN;O;1;no
nikerdab;VERB;O;1;no
puutüki;NOUN;O;3;no
kallal;ADP;O;2;yes
nurgas;NOUN;O;1;no
sületäis;NOUN;O;2;no
halge;ADJ;O;1;no
kaminad;NOUN;O;1;no
värvis;VERB;O;1;no
sõrmitseb;VERB;O;1;no
nii;ADV;O;43;yes
algab;VERB;O;3;no
õhtumehed;NOUN;O;1;no
mitme;DET;O;1;yes
tahuga;NOUN;O;1;no
vast;ADV;O;6;no
alustame;VERB;O;1;no
kõigepealt;ADV;O;1;yes
mis;PRON;O;24;yes
teid;PRON;O;2;yes
ühendab;VERB;O;3;no
?;PUNCT;O;24;no
kust;ADV;O;1;yes
tekkis;VERB;O;1;no
sõprus;NOUN;O;1;no
pole;AUX;O;4;yes
neelanud;VERB;O;1;no
ühes;DET;O;5;yes
majas;NOUN;O;2;no
val;NOUN;O;1;no
töötada;VERB;O;1;no
teatris;NOUN;O;9;no
seda;PRON;O;26;yes
kindlasti;ADV;O;1;no
palju;ADV;O;18;yes
aastaid;NOUN;O;1;no
veel;ADV;O;12;yes
rahvast;NOUN;O;1;no
aga;CCONJ;O;38;yes
siis;ADV;O;118;yes
rohkem;ADV;O;3;yes
just;ADV;O;4;yes
see;PRON;O;51;yes
et;SCONJ;O;79;yes
me;PRON;O;8;yes
korteris;NOUN;O;1;no
kõige;ADV;O;6;yes
neid;PRON;O;8;yes
ühes;PRON;O;1;yes
ehitasime;VERB;O;1;no
selle;DET;O;12;yes
maja;NOUN;O;3;no
ütlesime;VERB;O;1;no
elamise;NOUN;O;1;no
oli;AUX;O;63;yes
51.;ADJ;O;1;no
aasta;NOUN;O;3;no
sügisel;NOUN;O;1;no
teises;DET;O;1;yes
suveks;NOUN;O;1;no
sai;AUX;O;4;yes
valmis;ADJ;O;6;no
sees;ADV;O;4;yes
kumbki;DET;O;1;yes
mees;NOUN;O;7;no
sai;VERB;O;2;yes
omale;PRON;O;3;yes
toa;NOUN;O;1;no
köögi;NOUN;O;2;no
muidugi;ADV;O;27;yes
oleks;AUX;O;8;yes
huvitavam;ADJ;O;1;no
sisustasime;VERB;O;1;no
omapäraselt;ADV;O;1;no
need;DET;O;5;yes
toad;NOUN;O;2;no
kui;CCONJ;O;1;yes
ka;ADV;O;48;yes
lihtsalt;ADV;O;3;no
võtsime;VERB;O;2;no
oma;PRON;O;22;yes
fantaasia;NOUN;O;1;no
energia;NOUN;O;1;no
appi;NOUN;O;1;no
hakkasime;VERB;O;3;yes
