word;upos;ner tag;count;stopword
taas;ADV;O;2;no
on;AUX;O;209;yes
teie;PRON;O;9;yes
ees;ADP;O;3;yes
ühe;DET;O;2;yes
pere;NOUN;O;3;no
lugu;NOUN;O;4;no
,;PUNCT;O;1404;no
mida;PRON;O;21;yes
aitab;VERB;O;2;no
küsijana;NOUN;O;1;no
vahendada;VERB;O;1;no
saatejuht;NOUN;O;1;no
Sten;PROPN;O;2;no
Teppan;PROPN;O;2;no
.;PUNCT;O;392;no
tere;INTJ;O;2;yes
ja;CCONJ;O;402;yes
aitäh;INTJ;O;5;yes
et;SCONJ;O;552;yes
kuulate;VERB;O;1;no
näitleja;NOUN;O;2;no
Piret;PROPN;O;10;no
Kalda;PROPN;O;2;no
ütleb;VERB;O;1;no
lapsepõlve;NOUN;O;2;no
meenutades;VERB;O;1;no
teda;PRON;O;9;yes
peeti;VERB;O;1;yes
mõnikord;ADV;O;5;yes
poisiks;NOUN;O;1;no
kurioosne;ADJ;O;1;no
näide;NOUN;O;1;no
sellest;PRON;O;17;yes
juuksur;NOUN;O;2;no
kes;PRON;O;28;yes
lõikas;VERB;O;2;no
tüdrukule;NOUN;O;2;no
kogemata;ADV;O;1;no
poisi;NOUN;O;2;no
pea;NOUN;O;2;yes
Neiuna;PROPN;O;1;no
uskus;VERB;O;1;no
ta;PRON;O;83;yes
22;NUM;O;4;no
viimane;ADJ;O;3;no
taks;NOUN;O;3;no
emaks;NOUN;O;1;no
saida;NOUN;O;1;no
varakult;ADV;O;2;no
seitsme;NUM;O;1;no
aastaste;ADJ;O;1;no
vahedega;NOUN;O;1;no
sündis;VERB;O;3;no
perre;NOUN;O;1;no
kolm;NUM;O;3;no
tütart;NOUN;O;2;no
kellest;PRON;O;2;yes
tuli;VERB;O;20;yes
emaga;NOUN;O;6;no
saatesse;NOUN;O;1;no
keskmine;ADJ;O;2;no
Amanda;PROPN;O;12;no
Hermine;PROPN;O;3;no
kui;SCONJ;O;139;yes
ema;NOUN;O;43;no
üks;DET;O;25;yes
esimesi;ADJ;O;3;no
soove;NOUN;O;2;no
oli;AUX;O;217;yes
saada;VERB;O;5;yes
arstiks;NOUN;O;2;no
siis;ADV;O;212;yes
tütar;NOUN;O;2;no
käis;VERB;O;3;no
kõigepealt;ADV;O;2;yes
balletikoolis;NOUN;O;3;no
õppis;VERB;O;4;no
seejärel;ADV;O;1;yes
VHK;PROPN;O;1;no
teatriklassis;NOUN;O;1;no
olles;AUX;O;1;yes
kodus;NOUN;O;15;no
lähedalt;ADV;O;1;yes
kõiki;DET;O;3;yes
näitlejaks;NOUN;O;4;no
olemise;NOUN;O;2;no
plusse;NOUN;O;1;no
miinuseid;NOUN;O;1;no
näinud;VERB;O;4;no
paistab;VERB;O;3;no
vähemalt;ADV;O;4;yes
esialgu;ADV;O;1;yes
kõnnib;VERB;O;1;no
jälgedes;NOUN;O;1;no
ka;ADV;O;94;yes
teatrist;NOUN;O;3;no
tuleb;VERB;O;11;yes
saates;VERB;O;2;no
juttu;NOUN;O;2;no
aga;CCONJ;O;118;yes
esikohal;NOUN;O;1;no
siiski;ADV;O;3;yes
kooskasvamise;NOUN;O;1;no
lood;NOUN;O;1;no
lähedastega;NOUN;O;1;no
head;ADJ;O;2;no
kuulamist;NOUN;O;1;no
tere;VERB;O;1;yes
tulemast;VERB;O;1;yes
vikerraadiosse;NOUN;O;1;no
tere;PROPN;O;1;yes
Piretiga;PROPN;O;1;no
kaasas;ADV;O;1;yes
tütardest;NOUN;O;1;no
Hermiine;PROPN;O;2;no
rõõm;NOUN;O;1;no
näha;VERB;O;2;no
kutse;NOUN;O;1;no
vastu;ADP;O;3;yes
võtsid;VERB;O;4;no
alustame;VERB;O;1;no
seekord;ADV;O;2;yes
nii;ADV;O;94;yes
mitte;ADV;O;20;yes
ei;AUX;O;184;yes
räägi;VERB;O;4;no
sinu;PRON;O;23;yes
õdedest;NOUN;O;1;no
vaid;CCONJ;O;4;yes
sa;PRON;O;55;yes
teed;VERB;O;3;yes
seda;PRON;O;52;yes
sissejuhatuseks;NOUN;O;1;no
ise;PRON;O;12;yes
vaatad;VERB;O;4;no
Vanemuine;PROPN;O;1;no
suunas;ADP;O;1;no
kus;ADV;O;10;yes
praeguseks;ADJ;O;1;yes
mis;PRON;O;54;yes
tema;PRON;O;33;yes
valdkond;NOUN;O;2;no
kas;ADV;O;40;yes
sind;PRON;O;4;yes
isiklikult;ADV;O;1;no
üllatab;VERB;O;1;no
või;CCONJ;O;91;yes
üldse;ADV;O;18;no
see;PRON;O;159;yes
millega;PRON;O;5;yes
tegeleb;VERB;O;2;no
hõivatud;NOUN;O;1;no
minu;PRON;O;39;yes
õde;NOUN;O;22;no
olnud;AUX;O;65;yes
nüüd;ADV;O;31;yes
nädal;NOUN;O;1;no
aega;NOUN;O;12;no
Alaskal;PROPN;O;1;no
