EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
2,2,2,3,2,3,2,0,0,11,liivarand; geoloogia; orviku; torm; kaarel; veetõus; prognoos; sadam
2,2,3,3,2,3,3,0,0,11,liivarand; geoloogia; orviku; torm; kaarel; veetõus; prognoos; sadam
3,3,2,3,2,3,4,0,0,11,liivarand; geoloogia; orviku; torm; rand; kaarel; veetõus; prognoos; sadam
3,1,2,2,2,3,5,0,0,11,liivarand; geoloogia; orviku; torm; kaarel; veetõus; prognoos; sadam
4,1,2,3,3,3,5,1,0,11,tamm; liivarand; geoloogia; orviku; torm; rand; kaarel; veetõus; prognoos; sadam
1,1,2,3,3,3,5,1,0,11,tamm; geoloogia; orviku; torm; rand; kaarel; veetõus; prognoos; sadam
0,2,4,3,3,2,8,1,0,11,tamm; liivarand; geoloogia; orviku; torm; rand; kaarel; veetõus; prognoos; sadam
1,2,4,3,4,3,6,2,0,11,tamm; liivarand; geoloogia; orviku; torm; kaarel; veetõus; prognoos; sadam
0,2,4,4,5,4,7,2,0,11,tamm; liivarand; geoloogia; orviku; torm; rand; kaarel; veetõus; prognoos; sadam
1,0,4,4,5,3,3,2,0,11,tamm; liivarand; geoloogia; orviku; torm; rand; kaarel; veetõus; prognoos; sadam
0,1,3,2,4,3,6,1,0,11,tamm; liivarand; geoloogia; orviku; torm; kaarel; veetõus; prognoos; sadam
