Diversity,Model,Mean Score
7.0,MiniLM-L12_multi,0.11616171852265764
6.0,MiniLM-L12_multi,0.11450202930629487
8.0,MiniLM-L12_multi,0.10920301480870796
5.0,MiniLM-L12_multi,0.10874722538542628
4.0,MiniLM-L12_multi,0.10706834118912723
3.0,MiniLM-L12_multi,0.10687930183342119
2.0,MiniLM-L12_multi,0.10687930183342119
1.0,MiniLM-L12_multi,0.10687930183342119
0.0,MiniLM-L12_multi,0.10671095166507104
9.0,MiniLM-L12_multi,0.10519853150391506
