Diversity,Average Score
diversity_2,0.02691985021045622
diversity_1,0.02683987820065965
diversity_0,0.026632907530726016
diversity_3,0.02653217150406406
diversity_4,0.026320317631635143
diversity_5,0.02611837571210063
diversity_6,0.0259504311196921
diversity_8,0.02451971970132158
diversity_10,0.024144006675267424
diversity_7,0.0241370726844153
diversity_9,0.023019333122317298
