Model,Average Score
LaBSE,0.055395091678760416
MiniLM-L12_multi,0.04893022770655522
MiniLM_multi,0.04136644046415132
est-roberta,0.026288207310735223
EstBERT,0.02104967943923287
multi_e5,0.01797992684555683
distilbertMulti,0.011491885219157947
bertMulti,0.007517321048022802
xml_roberta,0.0
