Diversity,Average Score
diversity_6,0.0838282974892452
diversity_5,0.08173479815073381
diversity_4,0.0810948737672737
diversity_7,0.08080312392370931
diversity_3,0.08048965153968882
diversity_2,0.08044970862937553
diversity_1,0.08029934459012261
diversity_0,0.07987941926006654
diversity_9,0.07760621557845213
diversity_8,0.07742190351734841
diversity_10,0.07645648497709615
