model,total_f1,count,average_f1
EstBERT,58.3180422017651,1980,0.029453556667558133
est-roberta,60.85237619892196,1980,0.030733523332788868
LaBSE,130.0450290227977,1980,0.06567930758727157
bertMulti,19.23090655913724,1980,0.009712579070271333
distilbertMulti,29.102436908640975,1980,0.014698200458909584
MiniLM-L12_multi,95.58542860019581,1980,0.048275468989997884
multi_e5,118.90775430413868,1980,0.060054421365726605
xml_roberta,42.16273003226939,1980,0.021294308097105752
