model,total_f1,count,average_f1
EstBERT,99.23041641671846,1980,0.050116371927635586
est-roberta,105.6754695621015,1980,0.05337144927378863
LaBSE,184.64100916675895,1980,0.09325303493270654
bertMulti,54.70424819144492,1980,0.027628408177497434
distilbertMulti,42.9144587250058,1980,0.021673969053033232
MiniLM_multi,173.98077820416182,1980,0.08786907990109183
MiniLM-L12_multi,208.50157955773923,1980,0.10530382805946426
multi_e5,197.5252147663875,1980,0.09976020947797348
xml_roberta,62.54344965890876,1980,0.031587600837832706
